"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,175.57,175.61,175.63,175.68,175.71,175.69,175.66,175.62,175.54,175.47,175.4,175.4
2022,175.39,175.34,175.45,175.52,175.49,175.42,175.34,175.3,175.26,175.22,175.17,175.18
2023,175.14,175.13,175.3,175.34,175.34,175.33,175.31,175.32,175.31,175.31,175.31,175.32
2024,175.27,175.31,175.39,175.51,175.54,175.55,175.57,175.55,175.46,175.36,175.29,175.21
2025,175.2,175.2,175.26,175.29,175.28,175.27,175.23,175.2,175.16,175.08,175.01,174.96
2026,174.94,174.92,174.99,175.06,175.07,175.07,175.05,175.03,175.02,174.98,174.94,174.92
2027,174.96,174.98,175.1,175.17,175.24,175.2,175.17,175.15,175.09,175,174.96,174.94
2028,174.97,175.02,175.11,175.17,175.36,175.42,175.43,175.39,175.37,175.31,175.25,175.19
2029,175.16,175.17,175.26,175.31,175.33,175.33,175.28,175.22,175.15,175.07,175.03,175.04
2030,175.02,174.95,175.04,175.07,175.06,175,174.95,174.92,174.91,174.86,174.82,174.9
2031,174.84,174.87,174.97,175.02,175.07,175.07,175.05,175,174.93,174.89,174.88,174.9
2032,174.85,174.82,174.87,174.96,174.99,175.03,175.06,175.04,174.99,174.94,174.89,174.86
2033,174.84,174.86,174.94,175.12,175.23,175.26,175.24,175.22,175.2,175.17,175.17,175.18
2034,175.09,175.11,175.17,175.2,175.2,175.17,175.12,175.05,174.98,174.94,174.87,174.8
2035,174.83,174.78,174.82,174.84,174.85,174.83,174.8,174.79,174.8,174.81,174.82,174.86
2036,174.86,174.92,174.95,175.01,175.07,175.1,175.11,175.11,175.05,174.95,174.88,174.79
2037,174.72,174.68,174.76,174.97,175.1,175.14,175.17,175.14,175.12,175.07,175.01,174.98
2038,174.92,174.89,175.01,175.16,175.16,175.16,175.15,175.13,175.05,174.94,174.86,174.8
2039,174.72,174.68,174.73,174.79,174.83,174.83,174.81,174.81,174.78,174.76,174.73,174.64
2040,174.56,174.64,174.73,174.85,174.89,174.93,174.92,174.88,174.82,174.84,174.83,174.78
2041,174.7,174.69,174.8,174.88,174.86,174.83,174.8,174.77,174.72,174.65,174.56,174.5
2042,174.43,174.47,174.5,174.56,174.6,174.65,174.65,174.59,174.53,174.5,174.45,174.39
2043,174.66,174.76,174.78,174.8,174.85,174.87,174.87,174.87,174.83,174.74,174.69,174.69
2044,174.75,174.68,174.7,174.74,174.81,174.86,174.85,174.8,174.69,174.59,174.55,174.56
2045,174.54,174.6,174.66,174.75,174.82,174.83,174.85,174.81,174.75,174.68,174.64,174.63
2046,174.6,174.64,174.78,174.9,174.99,175.01,175.01,174.97,174.93,174.88,174.83,174.77
2047,174.78,174.78,174.9,174.99,175.06,175.07,175.09,175.08,175.02,174.96,174.97,174.95
2048,174.88,174.87,174.93,174.97,174.95,174.93,174.92,174.91,174.89,174.84,174.75,174.68
2049,174.7,174.68,174.72,174.77,174.77,174.81,174.82,174.78,174.72,174.66,174.61,174.63
2050,174.66,174.75,174.87,174.96,175.01,175.08,175.1,175.08,175.02,175,174.94,174.92
2051,174.87,174.91,175.04,175.07,175.1,175.18,175.24,175.22,175.16,175.12,175.11,175.08
2052,174.99,174.99,174.99,175.06,175.27,175.29,175.31,175.29,175.23,175.27,175.26,175.24
2053,175.2,175.18,175.31,175.39,175.42,175.43,175.41,175.37,175.29,175.22,175.31,175.39
2054,175.4,175.42,175.51,175.6,175.61,175.61,175.58,175.54,175.53,175.49,175.46,175.43
2055,175.38,175.33,175.41,175.47,175.5,175.54,175.57,175.55,175.5,175.44,175.42,175.49
2056,175.46,175.46,175.52,175.71,175.71,175.69,175.62,175.55,175.47,175.38,175.32,175.27
2057,175.21,175.27,175.3,175.34,175.4,175.46,175.47,175.47,175.41,175.36,175.33,175.34
2058,175.28,175.47,175.56,175.64,175.72,175.7,175.66,175.59,175.48,175.4,175.3,175.37
2059,175.27,175.22,175.24,175.27,175.36,175.39,175.37,175.33,175.25,175.14,175.08,175.08
2060,175.04,175.03,175.06,175.12,175.25,175.25,175.22,175.16,175.09,175.03,174.98,174.94
2061,175.01,174.98,175.06,175.08,175.12,175.15,175.15,175.18,175.15,175.06,174.97,174.89
2062,174.84,174.85,175.05,175.23,175.25,175.18,175.09,175.03,174.98,174.93,174.9,174.88
2063,174.92,174.92,175.03,175.15,175.28,175.26,175.22,175.19,175.09,175.03,175,174.91
2064,174.92,174.96,175.07,175.14,175.18,175.19,175.19,175.17,175.14,175.11,175.08,175.06
2065,175.09,175.07,175.14,175.27,175.39,175.43,175.43,175.4,175.33,175.26,175.24,175.26
2066,175.24,175.22,175.29,175.34,175.36,175.35,175.36,175.33,175.26,175.17,175.11,175.13
2067,175.09,175.1,175.19,175.27,175.35,175.37,175.35,175.31,175.27,175.27,175.25,175.2
2068,175.17,175.14,175.2,175.23,175.23,175.21,175.19,175.18,175.15,175.25,175.31,175.33
2069,175.28,175.24,175.28,175.31,175.36,175.45,175.49,175.45,175.39,175.35,175.37,175.38
2070,175.36,175.34,175.37,175.43,175.43,175.38,175.33,175.28,175.21,175.15,175.11,175.07
2071,175,174.98,175.01,175.09,175.18,175.21,175.21,175.17,175.09,175.01,174.96,174.91
2072,174.98,174.97,175.06,175.17,175.22,175.23,175.21,175.17,175.1,175.01,174.96,175.05
2073,175.09,175.18,175.22,175.34,175.41,175.45,175.42,175.38,175.35,175.32,175.31,175.37
2074,175.33,175.26,175.35,175.4,175.39,175.34,175.3,175.27,175.21,175.15,175.2,175.21
2075,175.17,175.16,175.3,175.5,175.71,175.81,175.86,175.83,175.83,175.78,175.71,175.82
2076,175.73,175.6,175.62,175.66,175.66,175.66,175.62,175.55,175.44,175.35,175.27,175.21
2077,175.2,175.2,175.29,175.36,175.37,175.38,175.38,175.35,175.31,175.25,175.19,175.16
2078,175.13,175.08,175.15,175.24,175.29,175.28,175.27,175.21,175.11,175.02,174.91,174.83
2079,174.75,174.8,174.94,175.03,175.08,175.08,175.07,175.05,174.99,174.95,174.99,174.96
2080,174.91,174.89,174.89,174.93,174.95,174.92,174.9,174.87,174.82,174.74,174.67,174.66
2081,174.62,174.63,174.78,174.91,174.96,174.96,174.94,174.9,174.83,174.81,174.74,174.72
2082,174.72,174.69,174.76,174.89,174.9,174.92,174.92,174.9,174.88,174.85,174.8,174.78
2083,174.76,174.88,174.85,174.93,175.07,175.08,175.07,175.05,174.98,174.98,175.01,175.01
2084,174.97,174.95,175.04,175.09,175.08,175.04,174.99,174.92,174.85,174.8,174.73,174.74
2085,174.83,174.83,174.84,174.93,174.95,174.95,174.94,174.92,174.85,174.78,174.71,174.67
2086,174.64,174.66,174.77,174.82,174.83,174.84,174.85,174.84,174.8,174.72,174.67,174.62
2087,174.62,174.64,174.69,174.78,174.81,174.84,174.86,174.83,174.76,174.71,174.68,174.65
2088,174.76,174.74,174.89,175.01,175.12,175.16,175.16,175.13,175.06,174.97,174.92,174.94
2089,175.02,175.1,175.11,175.1,175.18,175.21,175.18,175.11,175.01,174.92,174.86,174.8
2090,174.76,174.74,174.87,174.96,174.97,174.95,174.94,174.91,174.89,174.84,174.77,174.8
