"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,177.06,177.01,176.99,177.04,177.19,177.35,177.45,177.45,177.45,177.42,177.34,177.26
2022,177.2,177.13,177.09,177.13,177.18,177.19,177.16,177.13,177.07,176.98,176.86,176.75
2023,176.63,176.55,176.57,176.63,176.7,176.76,176.8,176.8,176.76,176.72,176.66,176.59
2024,176.57,176.55,176.52,176.56,176.74,176.88,176.95,176.97,177.01,177.06,177.03,176.99
2025,176.91,176.86,176.84,176.86,176.94,177,177.03,177,176.92,176.83,176.73,176.63
2026,176.59,176.59,176.56,176.61,176.7,176.73,176.76,176.78,176.72,176.61,176.52,176.44
2027,176.35,176.31,176.28,176.31,176.43,176.52,176.54,176.54,176.56,176.61,176.62,176.55
2028,176.48,176.46,176.47,176.51,176.65,176.74,176.76,176.78,176.81,176.92,177.01,177.07
2029,177.11,177.09,177.06,177.11,177.18,177.23,177.25,177.23,177.2,177.16,177.1,177.05
2030,177,176.97,176.96,177.02,177.14,177.27,177.35,177.32,177.23,177.14,177.04,176.98
2031,176.92,176.85,176.84,176.91,177,177.05,177.05,177,176.95,176.91,176.83,176.72
2032,176.64,176.64,176.7,176.77,176.86,176.95,176.98,176.97,176.92,176.82,176.73,176.66
2033,176.59,176.58,176.64,176.75,176.84,176.9,176.93,176.93,176.92,176.87,176.8,176.7
2034,176.63,176.55,176.48,176.46,176.47,176.48,176.47,176.43,176.35,176.26,176.16,176.02
2035,175.91,175.88,175.88,175.97,176.08,176.19,176.26,176.24,176.18,176.1,176.01,175.92
2036,175.89,175.91,175.91,175.96,176.09,176.2,176.25,176.23,176.17,176.12,176.07,175.99
2037,175.94,175.93,175.97,176.06,176.13,176.18,176.21,176.27,176.3,176.37,176.42,176.35
2038,176.3,176.32,176.34,176.46,176.62,176.7,176.75,176.76,176.72,176.64,176.56,176.47
2039,176.4,176.35,176.32,176.36,176.48,176.56,176.61,176.62,176.58,176.54,176.48,176.4
