"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,174.71,174.71,174.82,174.95,174.97,174.94,174.9,174.82,174.67,174.51,174.39,174.33
2022,174.31,174.31,174.36,174.49,174.59,174.63,174.63,174.6,174.53,174.42,174.34,174.37
2023,174.39,174.36,174.4,174.51,174.57,174.55,174.49,174.41,174.31,174.2,174.15,174.26
2024,174.4,174.41,174.39,174.48,174.59,174.59,174.55,174.46,174.37,174.33,174.29,174.31
2025,174.36,174.46,174.58,174.72,174.85,174.88,174.85,174.75,174.66,174.6,174.59,174.61
2026,174.59,174.6,174.63,174.66,174.68,174.67,174.66,174.63,174.58,174.52,174.47,174.48
2027,174.55,174.63,174.72,174.86,174.91,174.89,174.85,174.79,174.72,174.65,174.59,174.63
2028,174.64,174.58,174.59,174.71,174.78,174.77,174.74,174.68,174.63,174.63,174.59,174.55
2029,174.55,174.61,174.73,174.89,174.95,174.92,174.9,174.87,174.79,174.67,174.57,174.49
2030,174.43,174.46,174.49,174.51,174.54,174.54,174.52,174.41,174.29,174.17,174.09,174.08
2031,174.17,174.24,174.25,174.38,174.5,174.56,174.56,174.48,174.37,174.24,174.14,174.14
2032,174.18,174.27,174.32,174.35,174.56,174.71,174.7,174.65,174.58,174.54,174.56,174.64
2033,174.61,174.5,174.49,174.55,174.53,174.47,174.4,174.34,174.26,174.14,174.14,174.17
2034,174.29,174.39,174.42,174.61,174.68,174.64,174.58,174.44,174.31,174.24,174.15,174.08
2035,174.1,174.25,174.43,174.48,174.48,174.54,174.55,174.49,174.42,174.35,174.32,174.25
2036,174.26,174.37,174.48,174.56,174.61,174.58,174.5,174.38,174.27,174.2,174.17,174.17
2037,174.3,174.4,174.41,174.51,174.59,174.62,174.63,174.58,174.45,174.29,174.21,174.24
2038,174.3,174.52,174.68,174.69,174.69,174.64,174.58,174.52,174.48,174.44,174.36,174.36
2039,174.5,174.65,174.81,174.96,175.02,175.03,174.98,174.87,174.77,174.67,174.61,174.64
2040,174.64,174.61,174.64,174.67,174.78,174.92,174.92,174.82,174.71,174.58,174.45,174.39
2041,174.41,174.51,174.61,174.65,174.68,174.69,174.67,174.61,174.53,174.42,174.35,174.35
2042,174.37,174.49,174.66,174.84,174.94,174.97,174.95,174.87,174.81,174.72,174.68,174.73
2043,174.71,174.7,174.94,175.13,175.14,175.15,175.11,175.02,174.92,174.8,174.7,174.67
2044,174.67,174.69,174.84,175.06,175.14,175.13,175.09,175.01,174.91,174.8,174.8,174.88
2045,174.89,174.91,175.06,175.21,175.21,175.17,175.15,175.04,174.93,174.86,174.8,174.82
2046,174.82,174.81,174.97,175.12,175.16,175.16,175.08,174.99,174.89,174.77,174.68,174.66
2047,174.63,174.68,174.84,175.03,175.1,175.14,175.14,175.05,174.96,174.87,174.81,174.82
2048,174.89,174.88,174.83,174.87,174.85,174.8,174.76,174.7,174.57,174.44,174.34,174.32
2049,174.42,174.49,174.51,174.59,174.59,174.55,174.53,174.44,174.31,174.23,174.18,174.14
2050,174.13,174.2,174.34,174.44,174.5,174.5,174.45,174.35,174.22,174.09,174,173.97
2051,173.95,173.95,174.02,174.12,174.16,174.15,174.13,174.08,173.99,173.87,173.79,173.77
2052,173.78,173.85,173.93,174.05,174.12,174.1,174.04,174.01,173.96,173.86,173.8,173.86
2053,173.91,173.93,174.02,174.13,174.26,174.31,174.25,174.19,174.11,174,173.91,173.94
2054,174.48,174.85,174.79,174.8,174.82,174.86,174.81,174.65,174.48,174.32,174.22,174.26
2055,174.48,174.59,174.55,174.61,174.65,174.63,174.57,174.49,174.41,174.31,174.23,174.22
