"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,177.1,177.07,177.09,177.15,177.21,177.29,177.33,177.3,177.23,177.16,177.1,177.04
2022,177,177,176.99,177.02,177.09,177.12,177.13,177.09,177.02,176.97,176.9,176.82
2023,176.76,176.75,176.76,176.8,176.92,177.02,177.06,177.04,176.97,176.9,176.84,176.78
2024,176.73,176.68,176.7,176.79,176.86,176.88,176.89,176.9,176.91,176.93,176.91,176.81
2025,176.7,176.62,176.63,176.68,176.71,176.77,176.82,176.83,176.8,176.77,176.73,176.65
2026,176.58,176.56,176.58,176.67,176.79,176.87,176.9,176.92,176.91,176.82,176.74,176.66
2027,176.56,176.52,176.54,176.62,176.74,176.79,176.8,176.81,176.79,176.7,176.61,176.52
2028,176.41,176.35,176.35,176.41,176.52,176.57,176.58,176.59,176.62,176.64,176.64,176.62
2029,176.58,176.55,176.62,176.74,176.87,176.96,176.99,177,176.98,176.93,176.85,176.75
2030,176.66,176.6,176.59,176.61,176.66,176.72,176.75,176.73,176.66,176.58,176.49,176.38
2031,176.32,176.3,176.29,176.33,176.41,176.51,176.56,176.59,176.6,176.58,176.54,176.49
2032,176.42,176.35,176.3,176.29,176.34,176.39,176.39,176.38,176.32,176.27,176.21,176.11
2033,176.06,176.02,176.01,176.05,176.12,176.19,176.23,176.24,176.2,176.12,176.06,175.99
2034,175.96,175.95,175.94,175.96,175.98,175.99,176.01,176.03,176,175.92,175.84,175.81
2035,175.79,175.78,175.82,175.95,176.11,176.22,176.27,176.29,176.28,176.24,176.22,176.21
2036,176.19,176.17,176.15,176.18,176.3,176.44,176.51,176.52,176.49,176.39,176.31,176.23
2037,176.17,176.17,176.17,176.22,176.36,176.46,176.48,176.46,176.37,176.34,176.36,176.26
2038,176.16,176.1,176.05,176.09,176.17,176.25,176.3,176.27,176.22,176.19,176.16,176.1
2039,176.09,176.12,176.16,176.24,176.39,176.5,176.51,176.49,176.48,176.5,176.46,176.38
2040,176.29,176.25,176.27,176.37,176.54,176.66,176.72,176.72,176.71,176.69,176.66,176.6
2041,176.6,176.59,176.56,176.64,176.84,177.03,177.11,177.11,177.06,177.05,177.01,176.92
2042,176.89,176.88,176.83,176.84,176.91,176.96,176.98,176.98,176.97,177.01,177.01,176.92
2043,176.84,176.79,176.73,176.72,176.78,176.83,176.84,176.8,176.74,176.65,176.56,176.48
2044,176.42,176.37,176.38,176.47,176.57,176.65,176.67,176.65,176.6,176.55,176.54,176.54
2045,176.52,176.49,176.48,176.52,176.59,176.66,176.73,176.77,176.76,176.74,176.7,176.68
2046,176.66,176.64,176.62,176.69,176.77,176.82,176.87,176.88,176.86,176.81,176.77,176.72
2047,176.65,176.61,176.59,176.62,176.73,176.82,176.85,176.83,176.76,176.68,176.62,176.51
2048,176.41,176.36,176.33,176.35,176.42,176.49,176.53,176.52,176.48,176.41,176.31,176.22
2049,176.15,176.11,176.11,176.18,176.27,176.33,176.39,176.47,176.51,176.51,176.53,176.5
2050,176.47,176.5,176.58,176.72,176.88,176.99,177.03,177.05,177.04,176.99,176.94,176.87
2051,176.8,176.74,176.71,176.76,176.82,176.82,176.82,176.82,176.77,176.72,176.68,176.61
2052,176.54,176.51,176.56,176.65,176.76,176.89,176.97,176.99,176.97,176.93,176.85,176.77
2053,176.72,176.7,176.65,176.67,176.79,176.86,176.88,176.86,176.81,176.77,176.71,176.63
2054,176.55,176.5,176.45,176.49,176.59,176.65,176.71,176.74,176.75,176.75,176.7,176.64
2055,176.61,176.59,176.61,176.69,176.81,176.89,176.89,176.89,176.89,176.87,176.85,176.81
2056,176.76,176.71,176.67,176.67,176.74,176.82,176.89,176.92,176.93,176.87,176.78,176.69
2057,176.61,176.6,176.63,176.73,176.86,176.95,176.99,176.98,176.96,176.9,176.82,176.72
2058,176.66,176.67,176.72,176.82,176.93,176.97,177,177.01,176.97,176.89,176.79,176.7
2059,176.63,176.61,176.63,176.69,176.76,176.81,176.87,176.92,176.94,177,177.09,177.1
2060,177.04,176.97,176.97,176.99,176.98,176.96,176.94,176.92,176.9,176.83,176.75,176.65
2061,176.58,176.56,176.54,176.56,176.6,176.63,176.66,176.66,176.61,176.53,176.42,176.32
2062,176.23,176.16,176.19,176.29,176.36,176.4,176.42,176.4,176.37,176.32,176.28,176.26
2063,176.24,176.24,176.28,176.35,176.44,176.5,176.54,176.56,176.55,176.53,176.47,176.39
2064,176.32,176.28,176.28,176.36,176.49,176.61,176.67,176.69,176.66,176.64,176.64,176.59
2065,176.56,176.55,176.55,176.58,176.62,176.66,176.67,176.67,176.64,176.59,176.53,176.43
2066,176.35,176.31,176.35,176.43,176.48,176.5,176.49,176.46,176.42,176.36,176.28,176.21
2067,176.16,176.18,176.22,176.28,176.33,176.37,176.42,176.43,176.44,176.38,176.27,176.14
2068,176.04,176.02,176.01,176.1,176.24,176.31,176.33,176.38,176.39,176.41,176.46,176.43
2069,176.41,176.39,176.39,176.41,176.45,176.5,176.5,176.49,176.49,176.47,176.45,176.42
2070,176.35,176.27,176.27,176.36,176.45,176.49,176.49,176.47,176.43,176.42,176.41,176.31
2071,176.21,176.16,176.18,176.23,176.3,176.41,176.5,176.5,176.5,176.47,176.44,176.42
2072,176.37,176.36,176.39,176.43,176.46,176.47,176.46,176.46,176.46,176.46,176.45,176.39
2073,176.32,176.27,176.29,176.38,176.43,176.45,176.47,176.5,176.45,176.34,176.24,176.15
2074,176.09,176.04,176.03,176.06,176.07,176.06,176.06,176.06,176.05,176.07,176.07,176
2075,175.96,176.01,176.08,176.21,176.34,176.45,176.51,176.5,176.46,176.41,176.35,176.27
2076,176.23,176.23,176.24,176.3,176.42,176.51,176.56,176.56,176.52,176.45,176.37,176.28
2077,176.2,176.18,176.19,176.26,176.33,176.37,176.4,176.4,176.4,176.39,176.34,176.28
2078,176.24,176.21,176.18,176.19,176.24,176.29,176.34,176.36,176.32,176.28,176.25,176.22
2079,176.19,176.15,176.11,176.12,176.19,176.25,176.28,176.26,176.21,176.13,176.05,175.99
