"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,183.53,183.45,183.41,183.4,183.42,183.48,183.56,183.6,183.64,183.67,183.62,183.54
2022,183.48,183.42,183.35,183.35,183.44,183.55,183.6,183.61,183.62,183.61,183.56,183.47
2023,183.36,183.29,183.28,183.3,183.38,183.47,183.54,183.58,183.59,183.53,183.44,183.34
2024,183.24,183.18,183.16,183.19,183.28,183.35,183.39,183.43,183.47,183.49,183.45,183.41
2025,183.37,183.31,183.26,183.26,183.35,183.45,183.55,183.63,183.65,183.62,183.56,183.48
2026,183.41,183.35,183.31,183.35,183.44,183.53,183.61,183.63,183.58,183.49,183.42,183.33
2027,183.21,183.12,183.08,183.11,183.21,183.32,183.4,183.44,183.46,183.44,183.4,183.34
2028,183.26,183.17,183.1,183.09,183.14,183.23,183.3,183.32,183.34,183.36,183.31,183.23
2029,183.18,183.15,183.14,183.17,183.23,183.32,183.39,183.45,183.52,183.59,183.59,183.5
2030,183.38,183.31,183.26,183.25,183.28,183.36,183.44,183.42,183.4,183.4,183.38,183.32
2031,183.22,183.14,183.09,183.1,183.2,183.28,183.33,183.34,183.33,183.31,183.26,183.17
2032,183.09,183.04,183.06,183.11,183.19,183.26,183.31,183.4,183.44,183.38,183.3,183.2
2033,183.1,183.06,183.05,183.09,183.15,183.24,183.38,183.48,183.5,183.47,183.39,183.32
2034,183.23,183.16,183.1,183.11,183.21,183.29,183.32,183.33,183.37,183.41,183.4,183.34
2035,183.28,183.21,183.16,183.17,183.25,183.33,183.37,183.41,183.47,183.49,183.45,183.39
2036,183.31,183.26,183.24,183.26,183.41,183.56,183.6,183.59,183.55,183.49,183.42,183.31
2037,183.2,183.14,183.13,183.16,183.26,183.37,183.43,183.5,183.55,183.57,183.56,183.46
2038,183.36,183.3,183.28,183.29,183.4,183.54,183.61,183.63,183.64,183.6,183.53,183.44
2039,183.36,183.31,183.26,183.26,183.35,183.44,183.52,183.6,183.63,183.65,183.62,183.55
2040,183.45,183.34,183.3,183.29,183.36,183.47,183.55,183.6,183.62,183.61,183.56,183.47
2041,183.39,183.31,183.25,183.26,183.36,183.49,183.53,183.57,183.58,183.56,183.52,183.43
2042,183.38,183.33,183.26,183.28,183.38,183.46,183.53,183.58,183.6,183.62,183.6,183.52
2043,183.39,183.29,183.24,183.24,183.29,183.36,183.43,183.43,183.44,183.5,183.55,183.49
2044,183.39,183.29,183.2,183.22,183.36,183.5,183.62,183.67,183.62,183.58,183.54,183.46
2045,183.39,183.34,183.31,183.35,183.45,183.53,183.61,183.68,183.67,183.57,183.48,183.36
2046,183.24,183.17,183.15,183.21,183.34,183.44,183.51,183.54,183.56,183.59,183.56,183.48
2047,183.38,183.28,183.21,183.21,183.31,183.43,183.52,183.56,183.61,183.67,183.66,183.55
2048,183.44,183.36,183.3,183.29,183.37,183.48,183.54,183.57,183.55,183.52,183.49,183.41
2049,183.32,183.27,183.23,183.25,183.34,183.45,183.55,183.63,183.66,183.63,183.57,183.47
2050,183.41,183.32,183.22,183.23,183.31,183.43,183.54,183.63,183.68,183.63,183.53,183.41
2051,183.29,183.22,183.2,183.25,183.36,183.44,183.49,183.54,183.55,183.54,183.5,183.41
2052,183.3,183.22,183.16,183.18,183.28,183.36,183.41,183.47,183.47,183.4,183.33,183.25
2053,183.17,183.13,183.11,183.17,183.27,183.35,183.41,183.45,183.51,183.54,183.54,183.49
2054,183.4,183.32,183.29,183.3,183.37,183.46,183.54,183.61,183.65,183.66,183.64,183.57
2055,183.49,183.41,183.35,183.38,183.53,183.67,183.79,183.88,183.97,184.14,184.15,183.99
2056,183.86,183.77,183.71,183.72,183.77,183.81,183.86,183.9,183.92,183.88,183.82,183.73
2057,183.62,183.51,183.43,183.4,183.45,183.51,183.56,183.59,183.58,183.55,183.5,183.39
2058,183.29,183.19,183.14,183.15,183.2,183.28,183.35,183.38,183.41,183.44,183.44,183.36
2059,183.26,183.2,183.19,183.24,183.32,183.4,183.44,183.47,183.45,183.4,183.35,183.25
