"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,174.66,174.59,174.59,174.66,174.68,174.66,174.61,174.54,174.46,174.36,174.29,174.35
2022,174.44,174.52,174.61,174.72,174.94,175.07,175.02,174.95,174.88,174.78,174.73,174.73
2023,174.79,174.82,174.87,174.99,175.12,175.21,175.2,175.11,174.99,174.83,174.71,174.68
2024,174.64,174.62,174.65,174.74,174.76,174.74,174.72,174.64,174.58,174.49,174.37,174.31
2025,174.36,174.44,174.46,174.51,174.56,174.58,174.63,174.6,174.49,174.39,174.33,174.34
2026,174.36,174.47,174.59,174.65,174.7,174.67,174.6,174.54,174.49,174.41,174.36,174.41
2027,174.44,174.5,174.58,174.72,174.81,174.81,174.75,174.6,174.53,174.47,174.39,174.38
2028,174.48,174.62,174.77,174.92,174.95,174.86,174.79,174.69,174.59,174.5,174.42,174.53
2029,174.64,174.68,174.73,174.77,174.8,174.8,174.8,174.77,174.72,174.66,174.62,174.63
2030,174.64,174.64,174.69,174.79,174.92,174.97,174.96,174.89,174.81,174.74,174.65,174.65
2031,174.67,174.61,174.68,174.78,174.76,174.76,174.74,174.69,174.61,174.49,174.41,174.49
2032,174.59,174.59,174.62,174.74,174.8,174.77,174.71,174.65,174.59,174.51,174.61,174.75
2033,174.75,174.75,174.74,174.77,174.85,174.92,174.88,174.79,174.74,174.7,174.71,174.82
2034,174.81,174.7,174.71,174.79,174.78,174.73,174.67,174.61,174.57,174.56,174.58,174.63
2035,174.66,174.72,174.8,174.9,174.92,174.87,174.8,174.72,174.59,174.45,174.34,174.29
2036,174.28,174.3,174.38,174.51,174.61,174.7,174.73,174.68,174.58,174.47,174.44,174.48
2037,174.48,174.43,174.51,174.67,174.72,174.71,174.67,174.61,174.51,174.38,174.29,174.28
2038,174.33,174.4,174.56,174.75,174.81,174.77,174.7,174.65,174.59,174.48,174.41,174.4
2039,174.41,174.43,174.48,174.62,174.76,174.82,174.86,174.82,174.7,174.56,174.44,174.39
2040,174.35,174.32,174.35,174.4,174.46,174.48,174.43,174.37,174.3,174.24,174.18,174.14
2041,174.51,174.77,174.74,174.82,174.84,174.78,174.66,174.51,174.38,174.24,174.13,174.13
2042,174.24,174.32,174.36,174.48,174.63,174.71,174.71,174.66,174.59,174.48,174.39,174.41
2043,174.41,174.35,174.33,174.38,174.43,174.43,174.39,174.34,174.26,174.15,174.08,174.06
2044,174.08,174.13,174.18,174.26,174.38,174.47,174.5,174.47,174.36,174.25,174.18,174.16
2045,174.13,174.13,174.18,174.23,174.25,174.25,174.23,174.21,174.17,174.06,173.97,173.93
2046,173.92,174.06,174.26,174.35,174.36,174.3,174.25,174.19,174.12,174.03,174.06,174.17
2047,174.22,174.2,174.29,174.47,174.54,174.53,174.48,174.41,174.33,174.26,174.26,174.32
2048,174.39,174.49,174.63,174.84,174.89,174.83,174.81,174.73,174.63,174.54,174.53,174.56
2049,174.54,174.51,174.5,174.57,174.62,174.61,174.55,174.49,174.4,174.26,174.14,174.1
2050,174.11,174.17,174.3,174.48,174.56,174.55,174.52,174.48,174.44,174.4,174.36,174.34
2051,174.32,174.36,174.53,174.69,174.68,174.57,174.5,174.44,174.34,174.24,174.26,174.31
2052,174.29,174.27,174.33,174.37,174.36,174.34,174.37,174.35,174.23,174.09,174.01,173.99
2053,174,174.04,174.25,174.45,174.45,174.39,174.32,174.21,174.07,173.95,173.9,173.91
2054,173.92,173.91,173.97,174.12,174.28,174.36,174.37,174.3,174.17,174.03,173.91,173.85
2055,173.82,173.8,173.88,174.02,174.1,174.13,174.14,174.09,174.01,173.93,173.91,173.92
2056,173.99,174.12,174.22,174.37,174.41,174.31,174.22,174.14,174.09,174,174.02,174.09
2057,174.08,174.15,174.29,174.41,174.43,174.41,174.38,174.32,174.25,174.14,174.08,174.09
2058,174.14,174.23,174.32,174.37,174.39,174.39,174.36,174.34,174.24,174.13,174.05,174
2059,174,174.03,174.13,174.23,174.29,174.31,174.26,174.19,174.12,174.03,173.95,173.95
2060,173.99,174.06,174.15,174.25,174.3,174.31,174.38,174.35,174.23,174.11,174.01,173.97
2061,173.99,174.02,174.15,174.34,174.43,174.42,174.39,174.34,174.25,174.12,174.05,174.05
2062,174.08,174.07,174.09,174.2,174.3,174.32,174.28,174.24,174.13,173.98,173.88,173.87
2063,173.9,173.89,174,174.15,174.24,174.35,174.38,174.32,174.21,174.09,173.98,173.93
2064,173.94,173.98,174.05,174.15,174.2,174.18,174.14,174.08,174.03,173.92,173.83,173.85
2065,173.89,173.91,174.01,174.12,174.28,174.41,174.34,174.24,174.12,174.03,173.95,173.93
2066,174.02,174.1,174.23,174.34,174.35,174.31,174.22,174.14,174.03,173.94,173.88,173.86
2067,173.84,173.88,173.97,174.05,174.08,174.07,174.04,173.99,173.93,173.86,173.81,173.85
2068,173.98,174.03,174.01,174.07,174.08,174.03,173.97,173.87,173.75,173.7,173.68,173.6
2069,173.74,173.92,173.98,174.07,174.15,174.21,174.24,174.2,174.05,173.89,173.81,173.78
2070,173.79,173.83,173.87,173.95,173.98,173.93,173.88,173.8,173.73,173.63,173.54,173.5
2071,173.58,173.69,173.74,173.82,173.89,173.93,174.01,173.99,173.89,173.81,173.76,173.79
2072,173.84,173.86,173.93,174.11,174.21,174.19,174.16,174.08,173.99,173.88,173.8,173.83
2073,173.82,173.86,173.99,174.14,174.21,174.18,174.13,174.06,173.96,173.85,173.8,173.8
2074,173.83,173.87,173.89,173.96,174.06,174.12,174.14,174.1,174.03,173.99,174,174
2075,174,173.98,173.98,174.04,174.2,174.33,174.34,174.36,174.37,174.29,174.17,174.13
2076,174.15,174.27,174.49,174.6,174.59,174.55,174.47,174.36,174.23,174.12,174.12,174.2
2077,174.27,174.37,174.49,174.63,174.65,174.56,174.47,174.35,174.22,174.1,174,173.95
2078,173.94,173.95,174.04,174.18,174.31,174.4,174.39,174.34,174.28,174.2,174.14,174.26
2079,174.34,174.26,174.4,174.63,174.64,174.57,174.53,174.46,174.37,174.27,174.21,174.18
2080,174.13,174.21,174.35,174.42,174.45,174.45,174.41,174.33,174.28,174.21,174.12,174.22
2081,174.36,174.46,174.53,174.53,174.53,174.46,174.38,174.3,174.18,174.11,174.09,174.06
2082,174.1,174.12,174.2,174.33,174.37,174.38,174.38,174.33,174.2,174.07,174.01,174.02
2083,174.04,174.06,174.16,174.29,174.35,174.31,174.26,174.24,174.19,174.15,174.13,174.15
2084,174.18,174.28,174.43,174.55,174.59,174.65,174.72,174.67,174.62,174.63,174.7,174.83
2085,174.79,174.74,174.73,174.75,174.76,174.76,174.77,174.66,174.53,174.42,174.36,174.35
2086,174.36,174.39,174.5,174.65,174.78,174.87,174.88,174.81,174.75,174.74,174.7,174.67
2087,174.63,174.63,174.68,174.7,174.66,174.62,174.6,174.55,174.44,174.32,174.26,174.21
2088,174.18,174.18,174.24,174.35,174.49,174.54,174.54,174.51,174.44,174.33,174.23,174.23
2089,174.35,174.43,174.47,174.55,174.58,174.58,174.54,174.5,174.46,174.34,174.22,174.18
2090,174.19,174.18,174.18,174.26,174.28,174.24,174.18,174.11,174.04,173.95,173.87,173.85
