"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,177.07,176.99,176.92,176.89,176.92,176.94,176.95,176.97,177,176.97,176.95,176.92
2022,176.85,176.81,176.78,176.79,176.86,176.94,177,176.99,176.93,176.84,176.76,176.67
2023,176.56,176.5,176.47,176.49,176.52,176.56,176.57,176.58,176.6,176.56,176.45,176.34
2024,176.29,176.26,176.22,176.22,176.25,176.26,176.27,176.27,176.24,176.23,176.24,176.17
2025,176.12,176.14,176.17,176.25,176.38,176.46,176.52,176.54,176.6,176.71,176.74,176.7
2026,176.63,176.57,176.55,176.57,176.62,176.68,176.68,176.66,176.61,176.53,176.44,176.34
2027,176.26,176.21,176.19,176.21,176.26,176.29,176.28,176.27,176.25,176.21,176.17,176.11
2028,176.07,176.07,176.08,176.18,176.37,176.49,176.56,176.6,176.59,176.57,176.57,176.53
2029,176.47,176.41,176.42,176.5,176.55,176.57,176.57,176.58,176.59,176.55,176.48,176.39
2030,176.3,176.24,176.25,176.32,176.43,176.55,176.62,176.62,176.56,176.53,176.5,176.43
2031,176.36,176.32,176.3,176.32,176.4,176.49,176.52,176.51,176.51,176.53,176.53,176.57
2032,176.57,176.48,176.41,176.43,176.5,176.52,176.53,176.52,176.54,176.55,176.52,176.47
2033,176.4,176.35,176.36,176.42,176.47,176.52,176.55,176.55,176.51,176.51,176.47,176.37
2034,176.33,176.35,176.36,176.38,176.38,176.38,176.37,176.32,176.27,176.25,176.21,176.12
2035,176.06,176.03,176.06,176.17,176.29,176.37,176.41,176.41,176.39,176.39,176.41,176.36
2036,176.31,176.29,176.28,176.32,176.41,176.47,176.49,176.48,176.41,176.37,176.35,176.26
2037,176.17,176.12,176.11,176.23,176.39,176.48,176.5,176.5,176.48,176.49,176.49,176.42
2038,176.33,176.28,176.26,176.32,176.4,176.45,176.5,176.51,176.51,176.5,176.44,176.4
2039,176.36,176.29,176.26,176.31,176.38,176.45,176.51,176.52,176.47,176.42,176.37,176.28
2040,176.22,176.19,176.14,176.14,176.2,176.26,176.27,176.29,176.3,176.27,176.2,176.14
2041,176.1,176.1,176.14,176.2,176.29,176.35,176.39,176.41,176.39,176.35,176.3,176.25
2042,176.23,176.21,176.21,176.23,176.27,176.33,176.36,176.36,176.34,176.3,176.25,176.2
2043,176.13,176.07,176.07,176.13,176.24,176.34,176.39,176.41,176.4,176.39,176.37,176.3
2044,176.25,176.22,176.2,176.26,176.37,176.41,176.4,176.4,176.39,176.36,176.3,176.2
2045,176.13,176.13,176.14,176.15,176.17,176.19,176.19,176.15,176.1,176,175.9,175.81
2046,175.75,175.7,175.67,175.7,175.76,175.8,175.8,175.8,175.78,175.71,175.63,175.58
2047,175.54,175.48,175.45,175.5,175.55,175.57,175.56,175.56,175.54,175.51,175.49,175.43
2048,175.38,175.34,175.37,175.44,175.52,175.6,175.66,175.71,175.74,175.76,175.74,175.68
2049,175.63,175.6,175.61,175.71,175.8,175.86,175.91,175.93,175.95,175.9,175.81,175.72
2050,175.68,175.69,175.71,175.79,175.92,176.01,176.04,176.02,175.97,175.89,175.78,175.66
2051,175.59,175.56,175.55,175.62,175.78,175.91,175.97,175.99,175.99,175.99,175.95,175.9
2052,175.84,175.78,175.79,175.86,175.92,175.95,175.95,175.94,175.96,176,175.98,175.91
2053,175.85,175.82,175.83,175.89,175.98,176.04,176.05,176.02,176.01,175.98,175.9,175.83
2054,175.8,175.84,175.92,175.98,176,176.02,176.03,176,175.95,175.9,175.84,175.79
2055,175.77,175.76,175.76,175.81,175.87,175.91,175.97,175.99,175.95,175.91,175.87,175.81
2056,175.79,175.82,175.85,175.9,175.98,176.07,176.12,176.11,176.09,176.06,175.99,175.9
2057,175.85,175.85,175.85,175.9,175.97,176.03,176.04,176.03,176,175.93,175.88,175.82
2058,175.75,175.72,175.77,175.87,176.02,176.12,176.17,176.22,176.25,176.24,176.18,176.1
2059,176.07,176.06,176.06,176.09,176.18,176.29,176.37,176.35,176.28,176.2,176.11,176.04
2060,175.98,175.95,175.99,176.1,176.23,176.38,176.48,176.48,176.4,176.35,176.33,176.28
2061,176.23,176.2,176.18,176.24,176.36,176.44,176.49,176.52,176.49,176.45,176.39,176.3
2062,176.22,176.19,176.19,176.23,176.27,176.27,176.25,176.2,176.15,176.2,176.24,176.19
2063,176.16,176.16,176.18,176.28,176.42,176.53,176.61,176.64,176.65,176.68,176.69,176.68
2064,176.65,176.66,176.72,176.82,176.89,176.92,176.91,176.87,176.81,176.77,176.72,176.64
2065,176.6,176.6,176.6,176.66,176.76,176.83,176.85,176.85,176.88,176.89,176.83,176.76
2066,176.67,176.6,176.59,176.61,176.63,176.64,176.64,176.61,176.58,176.6,176.62,176.62
2067,176.61,176.56,176.53,176.58,176.67,176.71,176.72,176.74,176.72,176.62,176.5,176.37
2068,176.28,176.26,176.25,176.3,176.39,176.48,176.53,176.55,176.54,176.49,176.44,176.41
2069,176.37,176.36,176.35,176.38,176.43,176.46,176.47,176.44,176.4,176.36,176.31,176.23
