"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,174.66,174.7,174.79,174.82,174.86,174.87,174.83,174.75,174.67,174.57,174.5,174.59
2022,174.65,174.68,174.82,174.93,174.91,174.85,174.8,174.74,174.63,174.55,174.5,174.42
2023,174.37,174.48,174.62,174.71,174.75,174.72,174.68,174.65,174.61,174.53,174.44,174.4
2024,174.4,174.44,174.5,174.58,174.6,174.59,174.59,174.51,174.36,174.21,174.1,174.01
2025,173.99,174.09,174.24,174.37,174.52,174.61,174.66,174.62,174.54,174.5,174.56,174.65
2026,174.65,174.66,174.65,174.7,174.83,174.86,174.82,174.75,174.63,174.47,174.36,174.33
2027,174.33,174.36,174.43,174.48,174.48,174.44,174.37,174.31,174.24,174.12,174.05,174.09
2028,174.19,174.29,174.39,174.46,174.47,174.46,174.43,174.35,174.26,174.14,174.01,173.96
2029,174.02,174.05,174.12,174.29,174.35,174.26,174.16,174.11,174.03,173.91,173.85,173.83
2030,173.87,174.01,174.16,174.29,174.34,174.32,174.27,174.21,174.12,174.02,173.96,174
2031,174.04,174.08,174.19,174.32,174.42,174.42,174.37,174.27,174.17,174.09,174.03,174.02
2032,174.08,174.2,174.37,174.47,174.51,174.56,174.56,174.5,174.39,174.24,174.12,174.15
2033,174.18,174.21,174.28,174.34,174.41,174.44,174.4,174.34,174.29,174.22,174.16,174.14
2034,174.2,174.27,174.35,174.52,174.63,174.62,174.56,174.5,174.41,174.3,174.19,174.14
2035,174.25,174.34,174.45,174.61,174.62,174.61,174.61,174.57,174.49,174.35,174.25,174.19
2036,174.16,174.16,174.18,174.2,174.2,174.16,174.11,174.03,173.94,173.86,173.83,173.84
2037,173.88,174.03,174.22,174.4,174.51,174.59,174.62,174.6,174.56,174.47,174.36,174.32
2038,174.3,174.25,174.3,174.43,174.57,174.66,174.67,174.58,174.47,174.35,174.26,174.25
2039,174.26,174.27,174.3,174.37,174.41,174.39,174.37,174.3,174.2,174.1,174.04,174.11
2040,174.23,174.31,174.43,174.55,174.69,174.79,174.78,174.72,174.62,174.49,174.46,174.56
2041,174.58,174.53,174.65,174.76,174.77,174.78,174.77,174.73,174.68,174.65,174.58,174.55
2042,174.57,174.59,174.65,174.74,174.81,174.84,174.83,174.74,174.64,174.55,174.44,174.47
2043,174.59,174.66,174.73,174.77,174.77,174.72,174.65,174.59,174.56,174.48,174.43,174.46
2044,174.54,174.58,174.58,174.65,174.67,174.6,174.53,174.46,174.37,174.28,174.2,174.19
2045,174.28,174.38,174.45,174.51,174.55,174.56,174.49,174.42,174.33,174.17,174.05,173.98
2046,174.01,174.11,174.23,174.34,174.39,174.39,174.37,174.32,174.25,174.19,174.21,174.27
2047,174.37,174.47,174.59,174.74,174.78,174.7,174.59,174.51,174.43,174.41,174.52,174.53
2048,174.5,174.5,174.52,174.6,174.66,174.66,174.62,174.55,174.44,174.38,174.42,174.52
2049,174.52,174.49,174.57,174.69,174.75,174.71,174.64,174.61,174.57,174.56,174.54,174.52
2050,174.57,174.56,174.59,174.68,174.69,174.65,174.58,174.51,174.43,174.29,174.18,174.14
2051,174.12,174.11,174.13,174.2,174.26,174.27,174.27,174.22,174.12,174.02,173.98,174.02
2052,174.08,174.09,174.11,174.21,174.26,174.27,174.26,174.21,174.2,174.17,174.08,174.05
2053,174.1,174.25,174.44,174.63,174.74,174.81,174.84,174.82,174.78,174.69,174.58,174.54
2054,174.51,174.48,174.48,174.51,174.51,174.5,174.48,174.42,174.33,174.24,174.2,174.23
2055,174.28,174.36,174.5,174.58,174.72,174.85,174.85,174.8,174.72,174.62,174.5,174.49
2056,174.49,174.55,174.62,174.68,174.77,174.76,174.72,174.66,174.57,174.46,174.39,174.44
2057,174.52,174.56,174.6,174.71,174.8,174.87,174.92,174.88,174.75,174.59,174.49,174.47
2058,174.59,174.64,174.66,174.74,174.71,174.64,174.56,174.49,174.42,174.34,174.27,174.27
2059,174.46,174.67,174.85,175.06,175.13,175.07,175.02,174.94,174.83,174.76,174.9,175.05
2060,175.08,175.07,175.02,175.02,175.06,175.05,175.02,174.93,174.79,174.7,174.65,174.65
2061,174.69,174.69,174.69,174.76,174.84,174.9,174.95,174.92,174.82,174.7,174.61,174.56
2062,174.52,174.61,174.72,174.86,175.01,174.98,174.87,174.75,174.62,174.48,174.35,174.28
2063,174.33,174.49,174.6,174.69,174.78,174.83,174.83,174.76,174.66,174.53,174.44,174.41
2064,174.44,174.57,174.79,174.94,174.89,174.78,174.71,174.62,174.49,174.28,174.12,174.08
2065,174.09,174.14,174.23,174.33,174.39,174.4,174.37,174.33,174.25,174.11,174.06,174.1
2066,174.07,174.1,174.13,174.17,174.22,174.23,174.22,174.18,174.09,173.96,173.88,173.88
2067,173.91,173.91,173.98,174.11,174.17,174.16,174.18,174.14,174.03,173.9,173.84,173.84
2068,173.92,174.09,174.22,174.29,174.31,174.25,174.22,174.19,174.09,174.02,174.03,174.05
2069,174.11,174.17,174.25,174.38,174.45,174.45,174.41,174.37,174.29,174.23,174.21,174.21
2070,174.27,174.34,174.45,174.54,174.5,174.42,174.35,174.3,174.21,174.09,173.99,173.96
2071,174.03,174.1,174.15,174.25,174.38,174.52,174.55,174.47,174.34,174.22,174.15,174.12
2072,174.15,174.16,174.22,174.31,174.32,174.3,174.26,174.2,174.14,174.04,174.04,174.13
2073,174.19,174.22,174.27,174.38,174.42,174.36,174.3,174.26,174.2,174.11,174.02,174.05
2074,174.15,174.18,174.27,174.46,174.54,174.55,174.5,174.41,174.31,174.23,174.13,174.08
2075,174.11,174.24,174.35,174.46,174.51,174.46,174.4,174.34,174.26,174.16,174.11,174.15
2076,174.18,174.19,174.2,174.25,174.31,174.36,174.4,174.34,174.2,174.08,174.02,174.01
2077,174.11,174.19,174.22,174.27,174.36,174.41,174.37,174.36,174.36,174.28,174.21,174.22
2078,174.2,174.21,174.28,174.34,174.34,174.29,174.24,174.16,174.1,174,173.91,173.88
2079,173.91,173.94,174.13,174.34,174.42,174.46,174.42,174.39,174.32,174.27,174.27,174.32
2080,174.49,174.57,174.62,174.73,174.73,174.61,174.54,174.45,174.33,174.21,174.15,174.15
2081,174.48,174.74,174.64,174.56,174.53,174.52,174.45,174.36,174.24,174.1,174.07,174.07
2082,174.02,174.03,174.12,174.36,174.51,174.47,174.41,174.31,174.22,174.12,174.08,174.12
2083,174.13,174.13,174.22,174.36,174.42,174.4,174.35,174.3,174.26,174.23,174.24,174.25
2084,174.4,174.73,174.89,174.9,174.92,174.86,174.79,174.71,174.63,174.51,174.43,174.49
2085,174.57,174.59,174.59,174.65,174.67,174.61,174.54,174.51,174.45,174.33,174.25,174.21
