"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,183.52,183.43,183.4,183.48,183.6,183.71,183.79,183.83,183.86,183.83,183.74,183.62
2022,183.52,183.45,183.42,183.48,183.64,183.74,183.81,183.86,183.86,183.84,183.79,183.71
2023,183.6,183.51,183.47,183.52,183.62,183.71,183.77,183.81,183.84,183.83,183.8,183.74
2024,183.63,183.56,183.53,183.57,183.62,183.65,183.66,183.73,183.74,183.67,183.66,183.59
2025,183.48,183.4,183.38,183.42,183.5,183.6,183.7,183.73,183.73,183.76,183.74,183.64
2026,183.56,183.52,183.49,183.52,183.61,183.68,183.72,183.76,183.81,183.86,183.87,183.82
2027,183.75,183.68,183.63,183.66,183.74,183.8,183.85,183.89,183.88,183.86,183.81,183.73
2028,183.62,183.56,183.53,183.61,183.75,183.81,183.85,183.87,183.89,183.93,183.93,183.88
2029,183.81,183.77,183.78,183.87,183.96,184.02,184.08,184.07,183.99,183.88,183.79,183.7
2030,183.6,183.54,183.53,183.57,183.66,183.75,183.8,183.83,183.81,183.78,183.73,183.61
2031,183.49,183.44,183.42,183.46,183.62,183.78,183.85,183.92,183.91,183.83,183.74,183.62
2032,183.51,183.44,183.42,183.48,183.6,183.7,183.75,183.79,183.82,183.8,183.73,183.64
2033,183.54,183.46,183.4,183.42,183.53,183.66,183.77,183.82,183.79,183.73,183.66,183.57
2034,183.47,183.4,183.4,183.48,183.6,183.7,183.77,183.81,183.8,183.75,183.66,183.55
2035,183.49,183.44,183.43,183.49,183.55,183.65,183.77,183.86,183.9,183.83,183.76,183.67
2036,183.56,183.47,183.45,183.52,183.62,183.71,183.79,183.84,183.88,183.85,183.77,183.69
2037,183.62,183.57,183.58,183.63,183.74,183.86,183.97,184.01,183.99,183.96,183.91,183.83
2038,183.75,183.68,183.62,183.68,183.82,183.92,183.97,183.97,183.96,183.94,183.88,183.8
2039,183.71,183.65,183.63,183.69,183.78,183.85,183.91,183.95,183.95,183.88,183.83,183.76
2040,183.65,183.58,183.54,183.57,183.66,183.74,183.79,183.82,183.8,183.77,183.72,183.62
2041,183.53,183.47,183.45,183.53,183.65,183.73,183.79,183.87,183.92,183.86,183.79,183.71
2042,183.65,183.61,183.6,183.65,183.7,183.76,183.82,183.89,183.93,183.96,183.99,183.94
2043,183.86,183.79,183.74,183.73,183.76,183.85,183.91,183.92,183.95,183.96,183.93,183.85
2044,183.73,183.62,183.57,183.6,183.65,183.7,183.75,183.78,183.83,183.96,183.99,183.91
2045,183.81,183.72,183.67,183.69,183.75,183.82,183.92,183.96,183.92,183.83,183.73,183.63
2046,183.53,183.45,183.39,183.42,183.54,183.63,183.69,183.69,183.64,183.56,183.46,183.35
2047,183.25,183.18,183.13,183.18,183.33,183.46,183.55,183.63,183.67,183.7,183.7,183.63
2048,183.52,183.43,183.36,183.36,183.44,183.53,183.58,183.56,183.52,183.47,183.4,183.31
2049,183.22,183.17,183.13,183.14,183.21,183.29,183.36,183.39,183.36,183.33,183.3,183.26
2050,183.22,183.18,183.15,183.18,183.26,183.35,183.46,183.52,183.5,183.46,183.43,183.35
2051,183.24,183.19,183.14,183.13,183.2,183.29,183.35,183.42,183.42,183.35,183.29,183.22
2052,183.14,183.09,183.07,183.08,183.13,183.21,183.29,183.32,183.31,183.25,183.17,183.08
2053,183.01,182.95,182.94,183.04,183.18,183.31,183.4,183.47,183.53,183.6,183.62,183.58
2054,183.5,183.4,183.32,183.35,183.42,183.52,183.62,183.63,183.6,183.53,183.43,183.32
2055,183.23,183.16,183.12,183.19,183.3,183.34,183.37,183.39,183.4,183.4,183.37,183.3
2056,183.24,183.19,183.18,183.23,183.33,183.41,183.47,183.52,183.55,183.55,183.53,183.47
2057,183.39,183.35,183.31,183.3,183.35,183.45,183.55,183.59,183.62,183.61,183.55,183.46
2058,183.36,183.27,183.24,183.32,183.42,183.47,183.51,183.59,183.69,183.75,183.76,183.71
2059,183.62,183.55,183.54,183.57,183.62,183.66,183.69,183.67,183.66,183.65,183.64,183.59
2060,183.47,183.36,183.29,183.3,183.39,183.47,183.53,183.57,183.58,183.55,183.5,183.43
2061,183.35,183.29,183.26,183.3,183.39,183.46,183.52,183.57,183.58,183.57,183.53,183.47
2062,183.39,183.3,183.26,183.28,183.36,183.46,183.54,183.59,183.62,183.62,183.59,183.54
2063,183.47,183.39,183.33,183.33,183.38,183.44,183.5,183.52,183.56,183.6,183.56,183.48
2064,183.4,183.33,183.31,183.38,183.48,183.6,183.69,183.71,183.69,183.66,183.62,183.59
2065,183.55,183.5,183.51,183.62,183.76,183.86,183.97,184.01,183.97,183.91,183.85,183.74
2066,183.63,183.57,183.55,183.61,183.71,183.81,183.89,183.89,183.89,183.92,183.9,183.83
2067,183.73,183.68,183.65,183.69,183.76,183.83,183.89,183.88,183.86,183.82,183.76,183.67
2068,183.56,183.47,183.43,183.43,183.45,183.48,183.53,183.55,183.55,183.5,183.44,183.35
2069,183.27,183.2,183.14,183.13,183.18,183.24,183.28,183.32,183.35,183.36,183.33,183.28
2070,183.22,183.16,183.13,183.19,183.26,183.32,183.38,183.38,183.41,183.4,183.38,183.35
2071,183.26,183.21,183.2,183.27,183.38,183.47,183.51,183.52,183.52,183.57,183.58,183.53
2072,183.42,183.34,183.34,183.41,183.51,183.6,183.67,183.74,183.77,183.78,183.76,183.71
2073,183.63,183.53,183.5,183.57,183.64,183.71,183.77,183.83,183.85,183.83,183.78,183.68
2074,183.57,183.48,183.42,183.44,183.54,183.62,183.67,183.71,183.72,183.67,183.59,183.5
2075,183.41,183.32,183.27,183.28,183.37,183.47,183.58,183.64,183.61,183.51,183.4,183.29
2076,183.22,183.16,183.12,183.16,183.25,183.36,183.47,183.55,183.61,183.66,183.65,183.57
2077,183.47,183.39,183.36,183.41,183.56,183.71,183.8,183.86,183.87,183.83,183.77,183.68
2078,183.59,183.53,183.5,183.53,183.63,183.73,183.78,183.83,183.86,183.84,183.8,183.71
2079,183.62,183.55,183.53,183.6,183.7,183.78,183.83,183.85,183.82,183.74,183.65,183.55
2080,183.43,183.34,183.31,183.36,183.45,183.54,183.6,183.65,183.63,183.57,183.51,183.44
2081,183.38,183.31,183.27,183.3,183.37,183.43,183.49,183.54,183.54,183.5,183.45,183.35
2082,183.26,183.22,183.21,183.26,183.38,183.47,183.52,183.57,183.58,183.55,183.5,183.43
2083,183.36,183.32,183.28,183.3,183.38,183.44,183.48,183.53,183.53,183.49,183.45,183.35
2084,183.26,183.24,183.24,183.29,183.34,183.4,183.47,183.52,183.51,183.45,183.38,183.29
2085,183.2,183.16,183.13,183.18,183.31,183.41,183.47,183.54,183.6,183.56,183.45,183.38
2086,183.32,183.26,183.22,183.26,183.42,183.55,183.64,183.67,183.66,183.64,183.58,183.5
2087,183.44,183.39,183.38,183.47,183.57,183.64,183.69,183.71,183.72,183.73,183.68,183.58
2088,183.48,183.4,183.38,183.42,183.51,183.61,183.68,183.72,183.76,183.83,183.84,183.74
2089,183.63,183.54,183.54,183.59,183.63,183.69,183.75,183.8,183.83,183.8,183.72,183.59
2090,183.48,183.42,183.38,183.38,183.43,183.54,183.72,183.84,183.85,183.81,183.74,183.63
