"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,177.1,177.1,177.14,177.21,177.27,177.28,177.27,177.24,177.2,177.14,177.04,176.92
2022,176.84,176.84,176.81,176.82,176.88,176.92,176.94,176.91,176.86,176.82,176.74,176.64
2023,176.62,176.7,176.74,176.74,176.78,176.83,176.83,176.77,176.69,176.61,176.53,176.5
2024,176.48,176.5,176.57,176.68,176.82,176.88,176.87,176.86,176.84,176.8,176.71,176.61
2025,176.53,176.48,176.47,176.5,176.56,176.61,176.65,176.64,176.58,176.53,176.48,176.41
2026,176.32,176.25,176.26,176.32,176.41,176.49,176.53,176.55,176.53,176.47,176.42,176.34
2027,176.26,176.24,176.26,176.28,176.31,176.34,176.34,176.29,176.21,176.11,176.02,175.94
2028,175.87,175.84,175.88,175.98,176.04,176.04,176.05,176.07,176.09,176.08,176.1,176.14
2029,176.13,176.16,176.24,176.34,176.44,176.49,176.5,176.52,176.52,176.57,176.62,176.54
2030,176.48,176.47,176.49,176.56,176.66,176.75,176.82,176.83,176.79,176.67,176.52,176.36
2031,176.25,176.25,176.3,176.37,176.44,176.47,176.47,176.48,176.44,176.37,176.37,176.36
2032,176.33,176.32,176.3,176.35,176.45,176.54,176.64,176.65,176.6,176.59,176.58,176.52
2033,176.46,176.45,176.45,176.46,176.55,176.64,176.68,176.69,176.68,176.64,176.57,176.52
2034,176.46,176.42,176.49,176.61,176.69,176.72,176.75,176.75,176.72,176.67,176.61,176.52
2035,176.45,176.47,176.51,176.55,176.62,176.67,176.71,176.71,176.68,176.64,176.57,176.49
2036,176.44,176.41,176.41,176.46,176.53,176.59,176.62,176.65,176.66,176.61,176.53,176.44
2037,176.39,176.38,176.37,176.43,176.54,176.62,176.68,176.7,176.66,176.59,176.51,176.43
2038,176.39,176.35,176.33,176.36,176.49,176.62,176.68,176.69,176.61,176.58,176.58,176.53
2039,176.46,176.45,176.48,176.49,176.53,176.55,176.52,176.5,176.46,176.41,176.36,176.25
2040,176.15,176.12,176.13,176.19,176.28,176.31,176.36,176.38,176.36,176.36,176.35,176.33
2041,176.31,176.31,176.36,176.47,176.62,176.73,176.79,176.82,176.81,176.75,176.69,176.63
2042,176.58,176.59,176.64,176.7,176.81,176.88,176.88,176.9,176.91,176.86,176.86,176.86
2043,176.8,176.77,176.76,176.83,176.94,177.01,177.04,177.06,177.07,177.01,176.9,176.79
2044,176.72,176.67,176.65,176.67,176.72,176.79,176.83,176.83,176.79,176.71,176.63,176.56
2045,176.49,176.46,176.46,176.49,176.56,176.64,176.7,176.71,176.67,176.67,176.66,176.58
2046,176.49,176.45,176.47,176.53,176.6,176.67,176.7,176.68,176.66,176.63,176.56,176.47
2047,176.39,176.39,176.43,176.47,176.58,176.68,176.74,176.78,176.75,176.69,176.66,176.57
2048,176.48,176.46,176.5,176.61,176.75,176.85,176.92,176.94,176.94,176.91,176.86,176.82
2049,176.81,176.81,176.82,176.89,176.96,176.99,176.99,177.03,177.03,176.96,176.9,176.83
2050,176.78,176.74,176.74,176.81,176.9,176.95,176.95,176.94,176.91,176.86,176.83,176.82
2051,176.81,176.81,176.88,177.01,177.14,177.24,177.29,177.29,177.21,177.12,177.04,176.97
2052,176.91,176.88,176.85,176.83,176.88,176.94,176.94,176.9,176.81,176.69,176.62,176.57
2053,176.59,176.62,176.63,176.72,176.81,176.86,176.85,176.82,176.77,176.69,176.64,176.57
2054,176.52,176.54,176.59,176.7,176.9,177.1,177.21,177.23,177.19,177.17,177.14,177.07
2055,177.03,177.04,177.05,177.17,177.33,177.41,177.46,177.45,177.43,177.37,177.27,177.16
2056,177.07,177.04,177.06,177.13,177.21,177.24,177.24,177.24,177.23,177.21,177.16,177.07
2057,177,176.96,176.92,176.92,176.94,176.93,176.92,176.92,176.88,176.84,176.81,176.73
2058,176.68,176.65,176.64,176.67,176.69,176.71,176.75,176.75,176.72,176.67,176.57,176.48
2059,176.45,176.47,176.57,176.72,176.86,176.94,176.96,176.99,177.04,177.02,176.95,176.88
2060,176.79,176.76,176.82,176.93,176.99,177,177.03,177.07,177.13,177.18,177.22,177.26
2061,177.29,177.3,177.32,177.4,177.49,177.54,177.56,177.55,177.48,177.41,177.4,177.34
2062,177.27,177.23,177.19,177.23,177.33,177.39,177.42,177.42,177.4,177.32,177.24,177.18
2063,177.13,177.15,177.22,177.3,177.37,177.44,177.51,177.53,177.52,177.53,177.51,177.45
2064,177.41,177.37,177.34,177.36,177.44,177.55,177.59,177.6,177.58,177.58,177.55,177.44
2065,177.35,177.31,177.32,177.37,177.45,177.51,177.53,177.55,177.52,177.49,177.5,177.47
2066,177.41,177.36,177.37,177.43,177.48,177.52,177.53,177.5,177.43,177.35,177.28,177.18
2067,177.1,177.05,177.07,177.16,177.3,177.43,177.47,177.48,177.47,177.46,177.43,177.4
2068,177.39,177.37,177.43,177.54,177.64,177.73,177.78,177.79,177.75,177.66,177.57,177.48
2069,177.42,177.39,177.38,177.44,177.48,177.5,177.54,177.54,177.46,177.4,177.35,177.26
2070,177.21,177.2,177.18,177.18,177.26,177.35,177.42,177.41,177.36,177.3,177.19,177.11
2071,177.06,177.03,177.03,177.05,177.06,177.06,177.06,177.03,177.02,177.01,176.96,176.92
2072,176.89,176.85,176.84,176.89,176.91,176.9,176.92,176.92,176.88,176.87,176.9,176.87
2073,176.81,176.79,176.82,176.91,176.98,177.04,177.07,177.07,177.01,176.99,176.96,176.88
2074,176.81,176.77,176.77,176.85,176.93,176.97,176.97,176.96,176.93,176.95,177.02,177.04
2075,177.02,177.03,177.03,177.1,177.22,177.3,177.31,177.29,177.24,177.13,177.04,176.98
2076,176.94,176.91,176.94,177.01,177.06,177.11,177.16,177.16,177.15,177.14,177.09,177.07
2077,177.08,177.09,177.09,177.12,177.22,177.29,177.32,177.3,177.23,177.18,177.11,177.01
2078,176.95,176.93,176.95,177.06,177.19,177.26,177.28,177.27,177.23,177.12,177.01,176.91
2079,176.81,176.82,176.91,177,177.08,177.17,177.21,177.19,177.11,177.05,177.01,176.96
2080,176.94,176.91,176.88,176.93,177.03,177.05,177.06,177.07,177.06,177.07,177.07,177.05
2081,176.99,176.97,176.96,177.02,177.13,177.19,177.25,177.28,177.27,177.26,177.31,177.32
2082,177.25,177.2,177.19,177.29,177.45,177.58,177.69,177.72,177.68,177.66,177.64,177.62
2083,177.6,177.6,177.59,177.62,177.7,177.76,177.77,177.75,177.73,177.73,177.68,177.58
2084,177.49,177.41,177.37,177.4,177.43,177.41,177.4,177.39,177.39,177.38,177.38,177.38
2085,177.34,177.32,177.29,177.29,177.32,177.33,177.33,177.32,177.24,177.13,177.02,176.87
2086,176.76,176.74,176.75,176.83,176.94,177.01,177.06,177.02,176.98,176.96,176.86,176.73
2087,176.64,176.65,176.71,176.77,176.82,176.86,176.89,176.91,176.9,176.84,176.75,176.67
2088,176.6,176.58,176.63,176.67,176.7,176.73,176.74,176.74,176.71,176.6,176.53,176.46
2089,176.42,176.4,176.41,176.43,176.43,176.43,176.44,176.44,176.38,176.3,176.22,176.17
2090,176.12,176.1,176.14,176.22,176.29,176.34,176.38,176.41,176.4,176.36,176.32,176.31
