"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,183.55,183.51,183.46,183.45,183.49,183.56,183.62,183.66,183.69,183.64,183.56,183.47
2022,183.39,183.32,183.27,183.26,183.33,183.43,183.51,183.59,183.68,183.8,183.83,183.76
2023,183.66,183.54,183.47,183.46,183.48,183.54,183.59,183.58,183.58,183.56,183.47,183.37
2024,183.26,183.21,183.21,183.24,183.32,183.43,183.52,183.62,183.68,183.67,183.62,183.56
2025,183.49,183.41,183.37,183.35,183.38,183.46,183.54,183.59,183.63,183.66,183.64,183.56
2026,183.46,183.37,183.31,183.31,183.38,183.44,183.48,183.55,183.59,183.55,183.48,183.4
2027,183.29,183.23,183.21,183.21,183.26,183.32,183.37,183.46,183.52,183.47,183.39,183.3
2028,183.22,183.17,183.19,183.23,183.28,183.35,183.43,183.5,183.58,183.67,183.66,183.54
2029,183.42,183.32,183.27,183.27,183.32,183.38,183.43,183.45,183.46,183.4,183.3,183.2
2030,183.12,183.07,183.03,183,183.04,183.13,183.25,183.33,183.31,183.3,183.28,183.22
2031,183.15,183.1,183.05,183.05,183.11,183.17,183.22,183.3,183.37,183.4,183.38,183.33
2032,183.26,183.17,183.11,183.11,183.16,183.25,183.33,183.37,183.41,183.39,183.31,183.19
2033,183.06,183,182.99,183.04,183.12,183.21,183.28,183.33,183.39,183.41,183.4,183.31
2034,183.21,183.13,183.06,183.06,183.14,183.21,183.25,183.28,183.27,183.24,183.18,183.1
2035,183,182.94,182.91,182.95,183.07,183.19,183.28,183.32,183.32,183.3,183.24,183.18
2036,183.12,183.06,183.07,183.12,183.17,183.23,183.29,183.33,183.37,183.35,183.3,183.23
2037,183.13,183.05,183,182.99,183.03,183.08,183.12,183.18,183.22,183.19,183.15,183.11
2038,183.04,182.99,182.95,182.97,183.04,183.15,183.23,183.23,183.18,183.1,183.04,182.94
2039,182.84,182.76,182.74,182.79,182.95,183.11,183.2,183.26,183.32,183.35,183.3,183.24
2040,183.17,183.07,183.02,183.04,183.1,183.15,183.2,183.28,183.34,183.3,183.2,183.1
2041,183,182.92,182.89,182.99,183.12,183.24,183.33,183.39,183.44,183.44,183.4,183.38
2042,183.34,183.27,183.21,183.22,183.31,183.4,183.5,183.56,183.54,183.47,183.42,183.33
2043,183.2,183.12,183.07,183.08,183.15,183.24,183.32,183.37,183.39,183.39,183.34,183.25
2044,183.17,183.08,182.99,182.99,183.08,183.15,183.19,183.22,183.23,183.22,183.17,183.08
2045,182.98,182.95,182.95,182.98,183.1,183.23,183.34,183.42,183.47,183.51,183.54,183.5
2046,183.39,183.3,183.26,183.27,183.38,183.51,183.58,183.64,183.68,183.68,183.6,183.5
2047,183.41,183.34,183.32,183.37,183.42,183.49,183.57,183.59,183.58,183.55,183.47,183.36
2048,183.27,183.21,183.15,183.15,183.23,183.3,183.35,183.44,183.55,183.61,183.61,183.55
2049,183.47,183.4,183.33,183.36,183.43,183.51,183.62,183.67,183.66,183.6,183.5,183.4
2050,183.3,183.23,183.2,183.22,183.27,183.33,183.4,183.47,183.49,183.48,183.45,183.38
2051,183.28,183.22,183.16,183.19,183.28,183.34,183.41,183.49,183.55,183.51,183.44,183.36
2052,183.26,183.2,183.18,183.21,183.31,183.4,183.45,183.48,183.5,183.48,183.44,183.38
2053,183.29,183.21,183.18,183.19,183.3,183.44,183.49,183.51,183.5,183.46,183.4,183.31
2054,183.22,183.17,183.15,183.17,183.25,183.36,183.45,183.51,183.52,183.49,183.45,183.38
2055,183.28,183.19,183.13,183.15,183.24,183.35,183.44,183.51,183.56,183.55,183.49,183.4
2056,183.33,183.28,183.26,183.28,183.36,183.48,183.56,183.59,183.57,183.51,183.45,183.36
2057,183.26,183.2,183.16,183.17,183.21,183.25,183.29,183.35,183.45,183.49,183.45,183.41
2058,183.33,183.24,183.19,183.22,183.32,183.41,183.48,183.54,183.59,183.61,183.58,183.51
2059,183.41,183.31,183.24,183.21,183.24,183.32,183.39,183.46,183.52,183.53,183.48,183.43
2060,183.36,183.31,183.29,183.35,183.46,183.56,183.63,183.66,183.67,183.68,183.64,183.56
2061,183.46,183.36,183.33,183.35,183.4,183.46,183.54,183.59,183.62,183.67,183.65,183.56
2062,183.47,183.41,183.37,183.38,183.46,183.53,183.59,183.61,183.63,183.64,183.58,183.5
2063,183.42,183.34,183.29,183.29,183.35,183.42,183.47,183.52,183.55,183.55,183.54,183.49
2064,183.41,183.33,183.26,183.25,183.33,183.42,183.45,183.47,183.45,183.42,183.37,183.3
2065,183.22,183.17,183.17,183.23,183.34,183.47,183.55,183.55,183.54,183.49,183.42,183.33
2066,183.24,183.17,183.15,183.21,183.31,183.39,183.45,183.46,183.45,183.42,183.36,183.27
2067,183.18,183.11,183.06,183.1,183.19,183.25,183.3,183.31,183.3,183.24,183.18,183.1
2068,183,182.96,182.99,183.07,183.18,183.28,183.42,183.54,183.56,183.57,183.56,183.49
2069,183.4,183.33,183.29,183.3,183.39,183.5,183.57,183.61,183.64,183.63,183.56,183.48
2070,183.38,183.3,183.26,183.29,183.36,183.45,183.51,183.53,183.54,183.54,183.49,183.41
2071,183.35,183.31,183.28,183.31,183.44,183.56,183.66,183.73,183.76,183.77,183.76,183.67
2072,183.55,183.46,183.44,183.49,183.56,183.6,183.65,183.68,183.71,183.71,183.66,183.63
2073,183.59,183.53,183.5,183.49,183.53,183.6,183.73,183.8,183.75,183.68,183.61,183.51
2074,183.41,183.37,183.36,183.38,183.44,183.51,183.56,183.59,183.64,183.66,183.62,183.55
2075,183.45,183.35,183.29,183.32,183.4,183.5,183.6,183.68,183.75,183.8,183.79,183.72
2076,183.64,183.56,183.49,183.5,183.56,183.61,183.69,183.76,183.79,183.77,183.73,183.66
2077,183.57,183.5,183.46,183.52,183.67,183.78,183.84,183.86,183.9,183.93,183.92,183.85
2078,183.76,183.69,183.63,183.66,183.74,183.82,183.86,183.85,183.84,183.85,183.84,183.77
2079,183.65,183.56,183.49,183.46,183.49,183.56,183.59,183.59,183.55,183.51,183.48,183.4
2080,183.32,183.26,183.24,183.26,183.34,183.49,183.59,183.59,183.55,183.53,183.48,183.4
2081,183.31,183.27,183.23,183.25,183.33,183.46,183.54,183.56,183.58,183.6,183.57,183.5
2082,183.4,183.33,183.28,183.3,183.41,183.52,183.57,183.57,183.58,183.59,183.55,183.45
2083,183.35,183.3,183.27,183.31,183.37,183.44,183.51,183.56,183.58,183.59,183.56,183.48
2084,183.37,183.27,183.24,183.24,183.26,183.29,183.31,183.32,183.37,183.49,183.5,183.37
2085,183.26,183.17,183.1,183.16,183.31,183.39,183.47,183.55,183.6,183.61,183.59,183.54
2086,183.47,183.42,183.4,183.44,183.53,183.63,183.7,183.73,183.77,183.82,183.78,183.7
2087,183.6,183.54,183.5,183.49,183.56,183.69,183.75,183.77,183.76,183.69,183.59,183.5
2088,183.43,183.37,183.3,183.32,183.4,183.47,183.52,183.55,183.53,183.5,183.49,183.42
2089,183.33,183.26,183.23,183.26,183.35,183.46,183.53,183.61,183.65,183.62,183.56,183.5
2090,183.43,183.37,183.33,183.34,183.41,183.51,183.57,183.59,183.58,183.57,183.53,183.44
