"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,177.08,177.02,177.02,177.08,177.16,177.21,177.22,177.22,177.18,177.13,177.05,176.95
2022,176.87,176.8,176.73,176.72,176.76,176.77,176.78,176.73,176.67,176.65,176.62,176.57
2023,176.5,176.45,176.47,176.52,176.63,176.71,176.72,176.68,176.62,176.58,176.52,176.41
2024,176.34,176.35,176.4,176.48,176.55,176.6,176.62,176.61,176.55,176.51,176.49,176.42
2025,176.36,176.35,176.42,176.53,176.61,176.65,176.67,176.66,176.63,176.6,176.52,176.47
2026,176.45,176.45,176.46,176.5,176.55,176.61,176.66,176.69,176.68,176.61,176.5,176.37
2027,176.26,176.21,176.21,176.28,176.37,176.44,176.46,176.45,176.41,176.33,176.23,176.13
2028,176.08,176.06,176.09,176.19,176.29,176.33,176.36,176.36,176.37,176.39,176.38,176.34
2029,176.28,176.26,176.31,176.42,176.54,176.64,176.74,176.79,176.8,176.76,176.72,176.7
2030,176.69,176.68,176.71,176.83,176.98,177.12,177.21,177.22,177.19,177.13,177.05,177.02
2031,176.98,176.94,176.92,176.95,177.04,177.13,177.18,177.16,177.13,177.09,177.01,176.96
2032,176.96,176.94,176.93,176.99,177.09,177.15,177.16,177.17,177.14,177.09,177.02,176.95
2033,176.89,176.84,176.85,176.96,177.06,177.1,177.14,177.15,177.17,177.22,177.23,177.21
2034,177.18,177.15,177.15,177.19,177.25,177.27,177.28,177.27,177.22,177.17,177.09,177
2035,176.94,176.91,176.98,177.09,177.22,177.33,177.37,177.4,177.4,177.39,177.36,177.3
2036,177.28,177.29,177.31,177.39,177.52,177.63,177.68,177.69,177.64,177.53,177.4,177.26
2037,177.17,177.15,177.18,177.25,177.33,177.39,177.43,177.41,177.38,177.33,177.3,177.33
2038,177.31,177.26,177.24,177.29,177.37,177.44,177.46,177.44,177.45,177.54,177.59,177.56
2039,177.52,177.51,177.49,177.53,177.6,177.63,177.62,177.62,177.6,177.55,177.45,177.33
2040,177.23,177.16,177.19,177.27,177.32,177.34,177.37,177.41,177.45,177.49,177.44,177.35
2041,177.27,177.19,177.15,177.21,177.32,177.38,177.38,177.36,177.32,177.28,177.2,177.11
2042,177.03,176.97,176.97,177.03,177.11,177.2,177.23,177.24,177.2,177.12,177.04,176.94
2043,176.86,176.82,176.85,176.93,176.98,176.99,176.97,176.93,176.84,176.77,176.73,176.69
2044,176.64,176.61,176.61,176.68,176.82,176.91,176.93,176.91,176.93,176.93,176.89,176.83
2045,176.78,176.77,176.78,176.87,176.98,177.02,177.08,177.11,177.08,177,176.89,176.8
2046,176.75,176.73,176.72,176.81,176.95,177.05,177.07,177.06,177.01,176.92,176.83,176.7
2047,176.65,176.68,176.69,176.76,176.84,176.9,176.95,176.96,176.98,177.05,177.1,177.05
2048,176.99,177.03,177.1,177.18,177.23,177.27,177.29,177.25,177.16,177.1,177.07,176.98
2049,176.9,176.88,176.89,177,177.11,177.14,177.13,177.11,177.11,177.07,177,176.94
2050,176.87,176.84,176.82,176.84,176.91,176.98,177.04,177.06,177.02,176.94,176.87,176.8
2051,176.78,176.78,176.79,176.86,176.96,177.03,177.05,177.03,176.96,176.87,176.78,176.69
2052,176.64,176.65,176.71,176.81,176.96,177.09,177.13,177.12,177.11,177.12,177.09,176.98
2053,176.9,176.86,176.83,176.85,176.92,176.97,176.99,176.98,176.95,176.89,176.81,176.71
2054,176.61,176.56,176.6,176.7,176.8,176.87,176.9,176.91,176.92,176.94,176.93,176.88
2055,176.82,176.77,176.78,176.83,176.85,176.85,176.82,176.83,176.89,176.93,176.92,176.85
2056,176.85,176.86,176.84,176.9,177,177.06,177.04,177.01,176.94,176.86,176.83,176.78
2057,176.76,176.81,176.86,176.92,176.97,176.99,176.99,176.97,176.93,176.84,176.75,176.7
2058,176.65,176.59,176.62,176.71,176.83,176.93,176.94,176.93,176.92,176.91,176.89,176.83
2059,176.84,176.86,176.87,176.96,177.05,177.11,177.12,177.09,177.04,177,176.96,176.91
2060,176.86,176.85,176.92,177.07,177.2,177.32,177.4,177.4,177.37,177.35,177.3,177.21
2061,177.13,177.12,177.12,177.14,177.2,177.27,177.34,177.34,177.32,177.3,177.31,177.32
2062,177.28,177.25,177.27,177.38,177.5,177.62,177.7,177.69,177.66,177.59,177.5,177.44
2063,177.38,177.33,177.3,177.33,177.38,177.41,177.4,177.38,177.3,177.19,177.1,177.01
2064,176.92,176.86,176.87,176.99,177.11,177.23,177.29,177.28,177.2,177.08,176.95,176.79
2065,176.73,176.77,176.81,176.91,177.03,177.1,177.13,177.08,176.97,176.95,176.95,176.81
2066,176.7,176.69,176.71,176.76,176.83,176.89,176.9,176.89,176.87,176.81,176.73,176.65
2067,176.58,176.53,176.48,176.53,176.66,176.72,176.74,176.75,176.81,176.85,176.85,176.84
2068,176.79,176.76,176.75,176.76,176.79,176.82,176.84,176.85,176.84,176.84,176.87,176.89
2069,176.89,176.88,176.85,176.88,176.96,177.02,177.06,177.06,177.07,177.02,176.91,176.79
2070,176.7,176.66,176.72,176.89,177.04,177.17,177.26,177.26,177.2,177.16,177.15,177.1
2071,177.06,177.05,177.06,177.14,177.26,177.36,177.35,177.32,177.31,177.31,177.32,177.31
2072,177.24,177.16,177.16,177.24,177.31,177.38,177.42,177.45,177.49,177.5,177.48,177.4
2073,177.33,177.31,177.31,177.39,177.51,177.58,177.64,177.64,177.59,177.54,177.47,177.37
2074,177.29,177.26,177.24,177.3,177.38,177.41,177.39,177.38,177.38,177.33,177.27,177.18
2075,177.08,177.01,177.03,177.09,177.1,177.08,177.07,177.04,177.06,177.11,177.12,177.08
2076,177.02,176.97,177.06,177.28,177.51,177.67,177.71,177.72,177.72,177.68,177.59,177.46
2077,177.36,177.34,177.38,177.46,177.56,177.62,177.65,177.67,177.61,177.55,177.52,177.43
2078,177.32,177.24,177.19,177.24,177.33,177.37,177.37,177.35,177.44,177.6,177.62,177.57
2079,177.54,177.54,177.56,177.63,177.69,177.75,177.8,177.82,177.81,177.75,177.65,177.6
2080,177.59,177.56,177.58,177.67,177.77,177.87,177.88,177.85,177.74,177.64,177.57,177.51
2081,177.45,177.38,177.42,177.51,177.59,177.63,177.64,177.6,177.56,177.52,177.48,177.42
2082,177.36,177.29,177.31,177.39,177.48,177.55,177.57,177.57,177.53,177.53,177.49,177.37
2083,177.31,177.27,177.24,177.3,177.37,177.39,177.4,177.37,177.33,177.32,177.33,177.29
2084,177.23,177.19,177.16,177.19,177.26,177.29,177.35,177.34,177.33,177.33,177.25,177.17
2085,177.1,177.08,177.1,177.16,177.27,177.35,177.39,177.36,177.32,177.29,177.26,177.21
2086,177.15,177.09,177.08,177.18,177.34,177.47,177.56,177.57,177.59,177.6,177.56,177.52
2087,177.49,177.46,177.51,177.65,177.79,177.93,178.05,178.09,178.03,177.92,177.82,177.7
2088,177.59,177.55,177.56,177.62,177.71,177.77,177.77,177.76,177.69,177.59,177.51,177.43
2089,177.34,177.28,177.25,177.23,177.27,177.33,177.33,177.28,177.19,177.08,177.01,176.97
2090,176.93,176.89,176.87,176.91,177.02,177.14,177.23,177.26,177.22,177.15,177.09,177.05
