"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,174.63,174.6,174.64,174.69,174.78,174.86,174.83,174.72,174.58,174.44,174.35,174.36
2022,174.48,174.66,174.75,174.78,174.85,174.89,174.83,174.71,174.59,174.46,174.37,174.36
2023,174.4,174.41,174.45,174.56,174.6,174.57,174.51,174.44,174.33,174.23,174.19,174.24
2024,174.29,174.48,174.64,174.72,174.77,174.75,174.74,174.69,174.68,174.65,174.58,174.66
2025,174.73,174.76,174.8,174.8,174.8,174.76,174.72,174.65,174.54,174.44,174.37,174.35
2026,174.45,174.58,174.74,174.96,175.09,175.07,174.99,174.86,174.7,174.56,174.42,174.34
2027,174.33,174.41,174.57,174.69,174.69,174.61,174.53,174.45,174.36,174.3,174.31,174.42
2028,174.44,174.37,174.39,174.48,174.62,174.71,174.7,174.6,174.48,174.33,174.23,174.21
2029,174.47,174.68,174.66,174.66,174.65,174.59,174.51,174.43,174.32,174.18,174.08,174.09
2030,174.2,174.27,174.33,174.41,174.43,174.42,174.4,174.35,174.27,174.17,174.1,174.07
2031,174.11,174.17,174.27,174.35,174.44,174.5,174.43,174.35,174.26,174.14,174.15,174.17
2032,174.14,174.28,174.57,174.74,174.67,174.53,174.42,174.29,174.19,174.12,174.07,174.08
2033,174.09,174.08,174.17,174.34,174.41,174.38,174.35,174.27,174.15,174.04,173.96,173.97
2034,173.98,173.97,174.05,174.19,174.21,174.14,174.06,173.98,173.87,173.75,173.68,173.68
2035,173.71,173.78,173.86,173.94,173.95,173.9,173.92,173.86,173.75,173.66,173.58,173.62
2036,173.69,173.74,173.85,173.94,173.95,173.91,173.85,173.8,173.71,173.58,173.51,173.49
2037,173.47,173.56,173.73,173.8,173.8,173.76,173.7,173.63,173.52,173.4,173.38,173.54
2038,173.63,173.58,173.6,173.67,173.66,173.6,173.54,173.49,173.43,173.33,173.24,173.31
2039,173.69,173.93,173.96,174,173.99,173.96,173.92,173.85,173.73,173.59,173.52,173.56
2040,173.73,173.89,173.98,174.13,174.26,174.29,174.21,174.09,173.97,173.87,173.83,173.86
2041,173.92,174,174.22,174.39,174.36,174.29,174.2,174.11,174,173.88,173.9,173.96
2042,174.1,174.29,174.34,174.37,174.39,174.38,174.35,174.3,174.19,174.08,174,173.98
2043,174.01,174.08,174.15,174.31,174.44,174.44,174.39,174.35,174.23,174.08,174.06,174.1
2044,174.09,174.09,174.22,174.37,174.4,174.36,174.29,174.22,174.11,174.01,174.05,174.14
2045,174.18,174.24,174.34,174.42,174.43,174.39,174.33,174.26,174.15,173.99,173.93,173.92
2046,174.01,174.12,174.17,174.23,174.31,174.39,174.36,174.25,174.14,174.04,173.99,173.98
2047,173.97,174.02,174.12,174.24,174.38,174.54,174.63,174.58,174.52,174.43,174.36,174.36
2048,174.34,174.36,174.53,174.67,174.87,175.16,175.18,175,174.9,174.72,174.52,174.42
2049,174.41,174.49,174.57,174.62,174.67,174.66,174.56,174.44,174.33,174.23,174.15,174.19
2050,174.22,174.26,174.35,174.42,174.45,174.44,174.38,174.3,174.18,174.12,174.12,174.12
2051,174.12,174.12,174.12,174.2,174.27,174.28,174.26,174.2,174.14,174.1,174.22,174.38
2052,174.37,174.34,174.39,174.48,174.54,174.55,174.52,174.46,174.4,174.31,174.21,174.15
2053,174.12,174.23,174.38,174.41,174.56,174.65,174.57,174.46,174.36,174.22,174.19,174.27
2054,174.31,174.38,174.5,174.6,174.62,174.57,174.49,174.43,174.34,174.31,174.41,174.71
2055,174.87,174.77,174.72,174.74,174.81,174.81,174.75,174.67,174.56,174.48,174.48,174.47
2056,174.46,174.57,174.63,174.66,174.8,174.88,174.83,174.75,174.63,174.53,174.49,174.42
2057,174.52,174.61,174.61,174.68,174.69,174.65,174.58,174.5,174.38,174.26,174.2,174.19
2058,174.24,174.26,174.26,174.32,174.45,174.59,174.63,174.58,174.49,174.41,174.32,174.3
2059,174.29,174.35,174.45,174.55,174.73,174.8,174.76,174.67,174.64,174.61,174.51,174.47
2060,174.46,174.46,174.59,174.74,174.79,174.82,174.82,174.74,174.65,174.53,174.55,174.58
2061,174.5,174.46,174.45,174.48,174.48,174.45,174.41,174.33,174.21,174.15,174.28,174.4
2062,174.36,174.38,174.53,174.66,174.66,174.58,174.5,174.42,174.33,174.23,174.14,174.14
2063,174.24,174.34,174.41,174.49,174.53,174.56,174.55,174.5,174.43,174.28,174.13,174.07
2064,174.03,174.06,174.13,174.24,174.36,174.51,174.59,174.54,174.47,174.37,174.3,174.31
2065,174.29,174.35,174.46,174.49,174.52,174.5,174.41,174.31,174.21,174.13,174.08,174.05
2066,174.11,174.16,174.24,174.43,174.5,174.45,174.39,174.3,174.19,174.11,174.09,174.1
2067,174.11,174.22,174.35,174.46,174.6,174.74,174.76,174.69,174.64,174.58,174.5,174.48
2068,174.47,174.47,174.54,174.65,174.7,174.72,174.71,174.63,174.51,174.37,174.31,174.34
2069,174.38,174.4,174.49,174.64,174.66,174.6,174.52,174.45,174.35,174.3,174.32,174.33
2070,174.34,174.36,174.5,174.74,174.88,174.91,174.91,174.81,174.73,174.63,174.52,174.54
2071,174.55,174.58,174.63,174.66,174.82,174.94,174.88,174.76,174.65,174.54,174.53,174.58
2072,174.58,174.57,174.6,174.65,174.63,174.59,174.53,174.47,174.37,174.24,174.17,174.19
2073,174.21,174.2,174.34,174.64,174.73,174.63,174.52,174.41,174.29,174.14,174.04,174
2074,174.08,174.2,174.3,174.44,174.49,174.48,174.44,174.4,174.36,174.27,174.19,174.14
2075,174.13,174.15,174.3,174.48,174.51,174.55,174.57,174.45,174.36,174.26,174.11,174.03
2076,174,173.99,174.04,174.12,174.15,174.16,174.13,174.06,173.99,173.94,173.92,173.96
2077,174.08,174.13,174.17,174.27,174.36,174.36,174.28,174.18,174.1,174.17,174.25,174.26
2078,174.41,174.65,174.79,174.97,175.09,175.02,174.91,174.83,174.77,174.64,174.53,174.55
2079,174.9,175.1,175,175.02,175.16,175.19,175.04,174.9,174.77,174.67,174.61,174.64
2080,174.67,174.75,174.84,174.88,174.98,175.03,175,174.91,174.84,174.76,174.69,174.69
2081,174.67,174.66,174.82,175.04,175.06,174.97,174.89,174.86,174.86,174.78,174.7,174.73
2082,174.79,174.74,174.73,174.77,174.78,174.78,174.79,174.74,174.63,174.5,174.41,174.36
2083,174.46,174.66,174.77,174.85,174.89,174.89,174.81,174.73,174.67,174.63,174.62,174.59
2084,174.55,174.52,174.55,174.58,174.66,174.7,174.7,174.65,174.57,174.42,174.32,174.33
2085,174.41,174.46,174.49,174.56,174.59,174.59,174.55,174.47,174.38,174.28,174.21,174.25
2086,174.29,174.32,174.37,174.43,174.49,174.47,174.4,174.33,174.28,174.23,174.28,174.38
2087,174.44,174.49,174.58,174.75,174.98,175.05,174.93,174.76,174.64,174.55,174.49,174.47
2088,174.46,174.41,174.43,174.57,174.63,174.6,174.55,174.46,174.37,174.25,174.25,174.33
2089,174.32,174.28,174.34,174.42,174.43,174.39,174.35,174.29,174.2,174.15,174.17,174.21
2090,174.23,174.27,174.35,174.39,174.39,174.44,174.42,174.32,174.22,174.13,174.04,174.02
