"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,174.81,174.95,174.96,175.02,175.05,174.97,174.88,174.8,174.68,174.63,174.64,174.68
2022,174.68,174.67,174.81,174.95,174.97,174.93,174.85,174.77,174.69,174.59,174.53,174.59
2023,174.72,174.87,174.95,175.02,175.07,175.09,175.12,175.03,174.92,174.82,174.75,174.76
2024,174.91,175.2,175.33,175.31,175.31,175.23,175.15,175.06,174.97,174.85,174.76,174.81
2025,174.85,174.85,174.93,175.07,175.15,175.13,175.06,174.98,174.9,174.84,174.77,174.76
2026,174.85,174.9,174.98,175.15,175.29,175.29,175.2,175.08,174.93,174.84,174.78,174.77
2027,174.77,174.72,174.78,174.9,174.97,175.02,175.02,174.94,174.84,174.7,174.58,174.5
2028,174.51,174.52,174.53,174.58,174.6,174.59,174.54,174.47,174.38,174.27,174.21,174.21
2029,174.33,174.39,174.48,174.65,174.68,174.61,174.53,174.42,174.32,174.19,174.1,174.06
2030,174.03,174.06,174.09,174.21,174.39,174.48,174.49,174.48,174.44,174.34,174.28,174.26
2031,174.35,174.45,174.49,174.56,174.59,174.54,174.46,174.4,174.33,174.23,174.16,174.21
2032,174.29,174.3,174.38,174.56,174.7,174.76,174.77,174.72,174.61,174.48,174.38,174.37
2033,174.4,174.52,174.71,174.84,174.9,174.9,174.89,174.81,174.7,174.57,174.5,174.48
2034,174.45,174.45,174.58,174.72,174.8,174.86,174.86,174.76,174.64,174.53,174.44,174.43
2035,174.43,174.4,174.44,174.54,174.66,174.76,174.76,174.71,174.58,174.45,174.37,174.35
2036,174.36,174.58,174.73,174.77,174.84,174.83,174.78,174.74,174.69,174.58,174.5,174.52
2037,174.54,174.55,174.61,174.68,174.77,174.79,174.76,174.71,174.59,174.45,174.37,174.35
2038,174.35,174.34,174.46,174.65,174.7,174.77,174.79,174.72,174.66,174.59,174.59,174.7
