"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,183.54,183.49,183.46,183.46,183.56,183.68,183.75,183.8,183.82,183.85,183.85,183.77
2022,183.66,183.57,183.53,183.58,183.66,183.73,183.78,183.81,183.82,183.8,183.76,183.68
2023,183.58,183.5,183.49,183.52,183.54,183.58,183.62,183.7,183.76,183.71,183.63,183.53
2024,183.43,183.37,183.33,183.34,183.39,183.47,183.54,183.56,183.56,183.55,183.52,183.43
2025,183.31,183.24,183.2,183.24,183.34,183.42,183.49,183.52,183.5,183.47,183.43,183.36
2026,183.25,183.17,183.13,183.15,183.21,183.28,183.36,183.43,183.45,183.45,183.42,183.36
2027,183.26,183.19,183.15,183.13,183.16,183.27,183.36,183.37,183.34,183.32,183.28,183.2
2028,183.1,183.02,182.98,183.03,183.15,183.24,183.3,183.33,183.33,183.33,183.33,183.25
2029,183.15,183.07,183.05,183.08,183.16,183.23,183.28,183.36,183.38,183.37,183.34,183.27
2030,183.17,183.11,183.07,183.11,183.24,183.34,183.38,183.37,183.36,183.34,183.3,183.25
2031,183.18,183.13,183.09,183.11,183.19,183.27,183.33,183.34,183.34,183.38,183.39,183.31
2032,183.22,183.15,183.12,183.15,183.25,183.36,183.45,183.51,183.57,183.64,183.63,183.53
2033,183.47,183.41,183.35,183.37,183.47,183.58,183.64,183.68,183.69,183.65,183.58,183.46
2034,183.35,183.26,183.18,183.18,183.26,183.36,183.47,183.54,183.59,183.61,183.57,183.5
2035,183.41,183.31,183.25,183.27,183.36,183.45,183.5,183.5,183.45,183.37,183.31,183.2
2036,183.11,183.07,183.06,183.11,183.27,183.41,183.48,183.58,183.62,183.57,183.48,183.37
2037,183.28,183.22,183.19,183.19,183.28,183.38,183.44,183.47,183.5,183.5,183.47,183.4
2038,183.34,183.3,183.29,183.33,183.39,183.46,183.52,183.58,183.59,183.55,183.47,183.4
2039,183.32,183.21,183.14,183.18,183.29,183.37,183.42,183.47,183.48,183.44,183.39,183.29
2040,183.18,183.14,183.12,183.15,183.24,183.32,183.37,183.39,183.42,183.43,183.41,183.34
2041,183.22,183.13,183.12,183.18,183.26,183.34,183.39,183.41,183.41,183.39,183.37,183.31
2042,183.22,183.13,183.1,183.16,183.27,183.35,183.4,183.39,183.36,183.34,183.27,183.21
2043,183.13,183.05,183.04,183.08,183.17,183.28,183.38,183.45,183.45,183.42,183.39,183.3
2044,183.2,183.14,183.1,183.11,183.2,183.29,183.35,183.39,183.42,183.43,183.42,183.37
2045,183.26,183.21,183.19,183.28,183.44,183.55,183.62,183.64,183.66,183.67,183.63,183.53
2046,183.4,183.29,183.24,183.24,183.3,183.37,183.43,183.49,183.51,183.46,183.42,183.34
2047,183.24,183.2,183.18,183.2,183.31,183.47,183.56,183.6,183.59,183.55,183.48,183.41
2048,183.35,183.29,183.26,183.3,183.39,183.5,183.56,183.59,183.62,183.65,183.6,183.49
2049,183.41,183.37,183.34,183.35,183.41,183.46,183.52,183.61,183.66,183.64,183.58,183.49
2050,183.38,183.28,183.22,183.24,183.32,183.41,183.5,183.57,183.59,183.57,183.53,183.45
2051,183.35,183.27,183.22,183.24,183.33,183.42,183.49,183.53,183.55,183.54,183.5,183.45
2052,183.38,183.32,183.27,183.29,183.38,183.52,183.66,183.73,183.79,183.82,183.78,183.69
2053,183.57,183.47,183.4,183.4,183.49,183.57,183.65,183.74,183.81,183.82,183.77,183.72
2054,183.65,183.58,183.49,183.47,183.54,183.66,183.79,183.82,183.78,183.75,183.69,183.58
2055,183.46,183.39,183.39,183.44,183.52,183.61,183.68,183.72,183.7,183.65,183.6,183.52
2056,183.43,183.37,183.33,183.33,183.35,183.39,183.44,183.47,183.47,183.44,183.4,183.35
2057,183.29,183.24,183.21,183.24,183.32,183.41,183.44,183.49,183.51,183.44,183.33,183.22
2058,183.12,183.06,183.02,183.03,183.1,183.2,183.3,183.35,183.39,183.41,183.4,183.33
2059,183.27,183.22,183.19,183.21,183.24,183.31,183.38,183.38,183.36,183.32,183.31,183.25
2060,183.15,183.09,183.05,183.05,183.12,183.23,183.32,183.37,183.4,183.39,183.34,183.27
2061,183.2,183.16,183.16,183.2,183.27,183.34,183.39,183.4,183.36,183.29,183.23,183.14
2062,183.07,183.06,183.07,183.11,183.16,183.29,183.39,183.39,183.4,183.38,183.33,183.26
2063,183.17,183.12,183.12,183.2,183.36,183.47,183.54,183.6,183.62,183.59,183.52,183.44
2064,183.37,183.33,183.3,183.34,183.46,183.55,183.6,183.63,183.65,183.64,183.58,183.48
2065,183.38,183.3,183.26,183.28,183.33,183.4,183.46,183.5,183.5,183.5,183.5,183.44
2066,183.33,183.25,183.2,183.22,183.3,183.36,183.39,183.44,183.41,183.32,183.25,183.15
2067,183.04,182.98,183,183.08,183.17,183.25,183.3,183.38,183.47,183.45,183.38,183.3
2068,183.21,183.15,183.09,183.07,183.13,183.22,183.29,183.34,183.36,183.34,183.29,183.2
2069,183.11,183.03,183.01,183.05,183.11,183.18,183.26,183.32,183.32,183.27,183.16,183.06
2070,182.97,182.9,182.9,182.96,183.04,183.13,183.19,183.18,183.18,183.18,183.15,183.08
2071,183,182.93,182.91,182.98,183.08,183.21,183.3,183.4,183.55,183.71,183.77,183.74
2072,183.65,183.58,183.54,183.59,183.66,183.72,183.8,183.87,183.89,183.91,183.87,183.79
