"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,183.54,183.46,183.39,183.39,183.45,183.52,183.58,183.6,183.63,183.7,183.68,183.59
2022,183.48,183.39,183.32,183.31,183.4,183.5,183.6,183.65,183.65,183.64,183.6,183.51
2023,183.42,183.34,183.29,183.28,183.32,183.36,183.38,183.38,183.34,183.28,183.22,183.14
2024,183.06,183.02,183.02,183.07,183.14,183.19,183.22,183.23,183.25,183.25,183.19,183.12
2025,183.04,182.97,182.95,182.99,183.1,183.21,183.28,183.32,183.31,183.26,183.19,183.14
2026,183.08,183.02,183.02,183.04,183.1,183.19,183.28,183.33,183.33,183.26,183.16,183.07
2027,183.03,183.01,183,183.05,183.17,183.29,183.35,183.37,183.37,183.35,183.3,183.24
2028,183.16,183.1,183.09,183.16,183.27,183.34,183.41,183.46,183.45,183.46,183.5,183.45
2029,183.34,183.27,183.29,183.4,183.5,183.58,183.64,183.63,183.61,183.62,183.6,183.56
2030,183.47,183.39,183.37,183.39,183.46,183.54,183.59,183.65,183.7,183.69,183.67,183.62
2031,183.52,183.44,183.41,183.44,183.55,183.64,183.71,183.78,183.81,183.78,183.71,183.62
2032,183.5,183.43,183.44,183.51,183.59,183.67,183.72,183.72,183.72,183.71,183.65,183.56
2033,183.47,183.42,183.38,183.41,183.54,183.61,183.65,183.67,183.65,183.61,183.52,183.41
2034,183.34,183.3,183.28,183.31,183.38,183.46,183.55,183.62,183.67,183.68,183.66,183.6
2035,183.5,183.4,183.36,183.4,183.5,183.61,183.67,183.71,183.73,183.67,183.6,183.53
2036,183.45,183.42,183.44,183.49,183.55,183.59,183.63,183.65,183.64,183.58,183.5,183.41
2037,183.31,183.21,183.15,183.2,183.37,183.48,183.55,183.61,183.65,183.73,183.75,183.72
2038,183.66,183.56,183.5,183.63,183.9,184.06,184.16,184.23,184.28,184.33,184.32,184.24
2039,184.13,184.07,184.03,184.05,184.08,184.07,184.07,184.08,184.08,184.06,184.02,183.95
2040,183.85,183.8,183.79,183.84,183.91,183.97,184.01,184.06,184.08,183.98,183.83,183.74
2041,183.68,183.64,183.64,183.7,183.81,183.88,183.92,183.95,184,184,183.95,183.86
2042,183.78,183.72,183.67,183.74,183.89,184.01,184.05,184.03,183.99,183.93,183.85,183.79
2043,183.71,183.66,183.62,183.65,183.77,183.87,183.95,184,184.01,184.03,184.01,183.96
2044,183.88,183.82,183.78,183.77,183.84,183.94,183.99,183.99,183.93,183.87,183.82,183.76
2045,183.7,183.63,183.59,183.61,183.69,183.78,183.83,183.85,183.82,183.76,183.7,183.62
2046,183.52,183.47,183.47,183.51,183.56,183.61,183.66,183.72,183.81,183.88,183.93,183.88
2047,183.79,183.73,183.75,183.82,183.89,183.97,184.02,184.01,183.97,183.93,183.87,183.77
2048,183.71,183.67,183.6,183.59,183.63,183.71,183.8,183.88,183.87,183.78,183.67,183.58
2049,183.5,183.43,183.38,183.37,183.45,183.53,183.58,183.61,183.62,183.61,183.57,183.53
2050,183.47,183.43,183.4,183.43,183.55,183.69,183.8,183.89,183.85,183.74,183.64,183.52
2051,183.41,183.35,183.35,183.46,183.65,183.81,183.94,184.02,184,183.95,183.87,183.76
2052,183.64,183.58,183.58,183.59,183.64,183.72,183.77,183.76,183.74,183.7,183.66,183.59
2053,183.51,183.46,183.44,183.46,183.54,183.63,183.69,183.74,183.8,183.84,183.83,183.81
2054,183.75,183.67,183.63,183.65,183.69,183.74,183.79,183.78,183.7,183.6,183.52,183.42
2055,183.34,183.29,183.28,183.34,183.46,183.6,183.69,183.72,183.74,183.74,183.73,183.69
2056,183.62,183.54,183.48,183.5,183.61,183.7,183.74,183.77,183.74,183.71,183.67,183.6
2057,183.51,183.45,183.42,183.48,183.58,183.66,183.72,183.8,183.86,183.91,183.86,183.73
2058,183.63,183.58,183.55,183.58,183.69,183.78,183.84,183.85,183.83,183.81,183.78,183.72
2059,183.64,183.58,183.53,183.55,183.6,183.68,183.77,183.81,183.87,183.9,183.84,183.73
2060,183.62,183.56,183.54,183.57,183.64,183.69,183.73,183.75,183.79,183.81,183.81,183.77
2061,183.7,183.64,183.57,183.57,183.67,183.79,183.9,183.98,183.99,183.97,183.93,183.85
2062,183.75,183.69,183.68,183.81,183.92,183.96,184.01,184.02,184,183.94,183.85,183.77
2063,183.71,183.66,183.62,183.61,183.65,183.71,183.75,183.73,183.7,183.66,183.59,183.49
2064,183.44,183.42,183.45,183.52,183.57,183.64,183.69,183.7,183.72,183.71,183.69,183.62
2065,183.52,183.44,183.39,183.4,183.48,183.58,183.69,183.76,183.76,183.74,183.69,183.61
2066,183.54,183.48,183.43,183.51,183.62,183.68,183.73,183.74,183.72,183.7,183.63,183.55
2067,183.48,183.43,183.4,183.45,183.56,183.64,183.71,183.77,183.79,183.78,183.74,183.69
2068,183.6,183.54,183.54,183.58,183.66,183.75,183.8,183.84,183.87,183.85,183.76,183.68
2069,183.61,183.53,183.5,183.52,183.57,183.61,183.65,183.68,183.67,183.61,183.5,183.41
2070,183.31,183.24,183.23,183.3,183.46,183.55,183.57,183.58,183.58,183.58,183.55,183.47
2071,183.38,183.35,183.33,183.36,183.46,183.58,183.66,183.72,183.77,183.74,183.65,183.56
2072,183.44,183.36,183.33,183.4,183.51,183.59,183.65,183.71,183.76,183.78,183.78,183.75
2073,183.66,183.57,183.51,183.54,183.63,183.68,183.73,183.8,183.82,183.81,183.76,183.66
2074,183.57,183.51,183.48,183.56,183.65,183.69,183.73,183.75,183.75,183.76,183.77,183.7
2075,183.62,183.58,183.51,183.52,183.62,183.7,183.79,183.83,183.82,183.77,183.69,183.6
2076,183.51,183.44,183.42,183.52,183.64,183.73,183.8,183.84,183.88,183.88,183.81,183.72
2077,183.67,183.61,183.59,183.67,183.77,183.82,183.85,183.84,183.79,183.75,183.73,183.66
2078,183.53,183.48,183.51,183.56,183.58,183.61,183.64,183.65,183.64,183.63,183.64,183.59
2079,183.5,183.45,183.45,183.49,183.56,183.67,183.75,183.8,183.79,183.75,183.69,183.59
2080,183.51,183.44,183.39,183.43,183.5,183.59,183.69,183.69,183.7,183.68,183.61,183.52
2081,183.44,183.39,183.37,183.46,183.63,183.79,183.87,183.86,183.84,183.81,183.78,183.7
2082,183.6,183.52,183.48,183.51,183.6,183.71,183.79,183.84,183.89,183.91,183.86,183.73
2083,183.63,183.54,183.47,183.44,183.48,183.55,183.61,183.68,183.71,183.71,183.69,183.6
2084,183.5,183.43,183.37,183.41,183.49,183.58,183.66,183.68,183.69,183.66,183.61,183.54
2085,183.45,183.39,183.36,183.39,183.45,183.54,183.63,183.7,183.74,183.7,183.67,183.58
2086,183.49,183.44,183.4,183.45,183.59,183.71,183.78,183.81,183.83,183.82,183.76,183.65
2087,183.54,183.49,183.45,183.47,183.59,183.7,183.74,183.77,183.75,183.7,183.65,183.57
2088,183.47,183.39,183.39,183.47,183.61,183.73,183.81,183.89,183.94,183.92,183.84,183.73
2089,183.62,183.56,183.53,183.52,183.58,183.65,183.68,183.69,183.7,183.69,183.64,183.54
2090,183.43,183.33,183.28,183.29,183.32,183.38,183.47,183.55,183.56,183.52,183.49,183.45
