"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,174.66,174.65,174.73,174.85,174.9,174.87,174.81,174.74,174.66,174.56,174.51,174.54
2022,174.57,174.58,174.68,174.86,174.99,175.05,175.04,174.97,174.85,174.72,174.67,174.64
2023,174.69,174.78,174.82,174.9,174.98,174.99,174.95,174.89,174.76,174.68,174.69,174.7
2024,174.71,174.73,174.78,174.89,174.98,175.02,174.99,174.93,174.82,174.7,174.64,174.67
2025,174.67,174.72,174.88,174.97,174.99,174.95,174.89,174.86,174.8,174.67,174.54,174.48
2026,174.48,174.55,174.69,174.87,174.94,174.87,174.78,174.69,174.56,174.49,174.55,174.59
2027,174.58,174.6,174.86,175.07,175.01,174.92,174.86,174.76,174.67,174.59,174.57,174.65
2028,174.65,174.67,174.76,174.89,174.93,174.86,174.82,174.75,174.66,174.57,174.53,174.54
2029,174.57,174.56,174.59,174.73,174.81,174.79,174.72,174.61,174.51,174.39,174.3,174.27
2030,174.31,174.36,174.46,174.58,174.62,174.61,174.59,174.53,174.44,174.32,174.2,174.18
2031,174.17,174.17,174.21,174.28,174.31,174.28,174.25,174.21,174.15,174.17,174.23,174.25
2032,174.27,174.33,174.47,174.59,174.59,174.56,174.56,174.55,174.51,174.47,174.47,174.51
2033,174.5,174.49,174.52,174.59,174.59,174.53,174.49,174.43,174.33,174.18,174.11,174.1
2034,174.06,174.08,174.31,174.54,174.58,174.56,174.56,174.54,174.48,174.4,174.31,174.25
2035,174.25,174.31,174.4,174.51,174.68,174.78,174.72,174.6,174.53,174.43,174.33,174.31
2036,174.37,174.49,174.58,174.69,174.76,174.72,174.71,174.67,174.59,174.49,174.43,174.42
2037,174.41,174.44,174.55,174.63,174.69,174.69,174.66,174.64,174.59,174.48,174.49,174.5
2038,174.44,174.49,174.55,174.65,174.68,174.62,174.55,174.49,174.4,174.31,174.27,174.27
2039,174.33,174.45,174.51,174.63,174.77,174.8,174.81,174.76,174.66,174.52,174.39,174.37
2040,174.43,174.43,174.57,174.75,174.74,174.71,174.65,174.57,174.49,174.37,174.26,174.23
2041,174.23,174.27,174.41,174.64,174.77,174.76,174.72,174.68,174.65,174.59,174.59,174.81
2042,174.91,174.82,174.84,174.88,174.93,174.96,174.92,174.86,174.76,174.65,174.67,174.75
2043,174.76,174.81,175.05,175.22,175.25,175.27,175.25,175.15,175.08,175.1,175.13,175.17
2044,175.17,175.21,175.26,175.27,175.29,175.25,175.19,175.13,175.06,174.97,174.92,175.06
2045,175.17,175.14,175.11,175.12,175.13,175.08,175.04,174.95,174.88,174.79,174.75,174.79
2046,174.82,174.82,174.83,174.9,174.91,174.86,174.81,174.78,174.74,174.65,174.59,174.59
2047,174.58,174.67,174.88,175.09,175.2,175.25,175.23,175.08,175.03,175.01,174.88,174.8
2048,174.73,174.72,174.77,174.83,174.84,174.8,174.73,174.65,174.57,174.46,174.4,174.38
2049,174.44,174.58,174.76,174.92,174.96,174.9,174.87,174.83,174.79,174.72,174.59,174.5
2050,174.52,174.61,174.69,174.79,174.86,174.89,174.91,174.84,174.72,174.61,174.5,174.57
2051,174.65,174.65,174.71,174.79,174.82,174.8,174.77,174.7,174.62,174.54,174.48,174.48
2052,174.49,174.56,174.73,174.87,174.9,174.87,174.84,174.82,174.75,174.64,174.68,174.77
2053,174.72,174.66,174.73,174.84,174.85,174.81,174.76,174.66,174.57,174.46,174.39,174.44
2054,174.52,174.55,174.66,174.82,174.89,174.89,174.95,174.96,174.86,174.71,174.58,174.51
2055,174.49,174.56,174.65,174.69,174.73,174.74,174.69,174.65,174.64,174.59,174.57,174.63
2056,174.63,174.61,174.71,174.89,174.91,174.86,174.82,174.73,174.62,174.49,174.38,174.37
2057,174.43,174.5,174.52,174.57,174.65,174.66,174.62,174.57,174.54,174.51,174.51,174.62
2058,174.77,174.91,175.02,175.12,175.2,175.18,175.1,174.99,174.85,174.72,174.73,174.76
2059,174.71,174.69,174.73,174.82,174.86,174.83,174.77,174.71,174.65,174.56,174.49,174.46
2060,174.48,174.55,174.61,174.67,174.68,174.64,174.57,174.51,174.42,174.28,174.2,174.18
2061,174.32,174.45,174.53,174.64,174.65,174.61,174.59,174.52,174.41,174.3,174.23,174.31
2062,174.37,174.34,174.37,174.43,174.5,174.53,174.48,174.42,174.35,174.26,174.21,174.23
2063,174.27,174.33,174.43,174.49,174.57,174.6,174.57,174.53,174.42,174.34,174.3,174.29
2064,174.48,174.74,174.86,174.9,175.11,175.49,175.51,175.25,175.05,174.89,174.71,174.66
2065,174.76,174.76,174.79,174.95,175.05,175.04,175.03,174.97,174.83,174.75,174.67,174.64
2066,174.67,174.71,174.73,174.75,174.78,174.81,174.8,174.72,174.61,174.51,174.39,174.37
2067,174.39,174.36,174.39,174.45,174.46,174.41,174.34,174.3,174.24,174.25,174.35,174.43
2068,174.51,174.6,174.83,175.1,175.22,175.22,175.13,175,174.85,174.68,174.55,174.58
2069,174.62,174.7,174.78,174.8,174.88,174.91,174.85,174.76,174.66,174.57,174.5,174.48
2070,174.49,174.48,174.51,174.61,174.64,174.62,174.62,174.55,174.47,174.37,174.28,174.3
2071,174.3,174.29,174.37,174.48,174.54,174.54,174.51,174.43,174.31,174.22,174.18,174.17
2072,174.17,174.21,174.3,174.36,174.43,174.48,174.52,174.48,174.42,174.38,174.31,174.27
2073,174.27,174.31,174.33,174.45,174.59,174.67,174.67,174.58,174.43,174.31,174.21,174.14
2074,174.13,174.23,174.35,174.46,174.53,174.51,174.49,174.43,174.34,174.27,174.26,174.26
2075,174.33,174.42,174.54,174.7,174.76,174.74,174.68,174.58,174.49,174.4,174.33,174.31
2076,174.38,174.46,174.52,174.59,174.64,174.66,174.62,174.53,174.47,174.4,174.32,174.43
2077,174.56,174.6,174.73,174.84,174.89,174.89,174.87,174.81,174.71,174.62,174.65,174.72
2078,174.76,174.76,174.73,174.74,174.74,174.7,174.64,174.59,174.52,174.43,174.37,174.35
2079,174.4,174.48,174.65,174.8,174.86,174.89,174.85,174.76,174.65,174.57,174.56,174.58
2080,174.72,174.91,174.98,174.99,174.98,174.92,174.83,174.74,174.61,174.51,174.46,174.46
2081,174.59,174.7,174.74,174.85,174.92,174.96,174.95,174.85,174.78,174.75,174.73,174.81
2082,175.04,175.19,175.19,175.18,175.21,175.24,175.21,175.1,174.96,174.8,174.71,174.7
2083,174.67,174.67,174.74,174.91,175.02,174.99,174.93,174.86,174.8,174.77,174.69,174.63
2084,174.63,174.64,174.73,174.89,175.01,175.02,174.97,174.86,174.72,174.64,174.7,174.8
2085,174.88,174.96,174.99,174.97,174.93,174.87,174.82,174.75,174.63,174.54,174.5,174.52
2086,174.55,174.52,174.54,174.64,174.7,174.73,174.71,174.64,174.54,174.43,174.33,174.31
2087,174.61,174.94,174.96,174.97,174.97,174.9,174.83,174.72,174.56,174.46,174.43,174.42
2088,174.47,174.51,174.56,174.64,174.62,174.6,174.6,174.54,174.41,174.28,174.18,174.19
2089,174.23,174.21,174.27,174.4,174.47,174.47,174.45,174.42,174.32,174.18,174.11,174.09
2090,174.13,174.19,174.23,174.31,174.39,174.43,174.43,174.39,174.31,174.18,174.07,173.99
