"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,183.54,183.49,183.48,183.54,183.64,183.7,183.74,183.76,183.8,183.82,183.81,183.78
2022,183.71,183.63,183.58,183.6,183.66,183.71,183.77,183.85,183.88,183.85,183.78,183.67
2023,183.53,183.44,183.43,183.5,183.59,183.62,183.62,183.62,183.61,183.57,183.5,183.41
2024,183.31,183.27,183.27,183.32,183.45,183.55,183.61,183.66,183.69,183.76,183.79,183.69
2025,183.57,183.49,183.47,183.5,183.56,183.64,183.69,183.69,183.7,183.68,183.58,183.45
2026,183.33,183.27,183.24,183.26,183.35,183.44,183.49,183.49,183.46,183.45,183.42,183.35
2027,183.25,183.22,183.25,183.29,183.37,183.43,183.48,183.48,183.48,183.48,183.46,183.41
2028,183.31,183.24,183.25,183.29,183.34,183.39,183.44,183.47,183.46,183.44,183.44,183.4
2029,183.3,183.24,183.24,183.31,183.39,183.45,183.48,183.51,183.53,183.52,183.48,183.38
2030,183.28,183.22,183.18,183.21,183.27,183.33,183.41,183.5,183.54,183.5,183.43,183.37
2031,183.28,183.19,183.14,183.13,183.16,183.2,183.25,183.31,183.38,183.45,183.46,183.42
2032,183.35,183.26,183.22,183.26,183.39,183.52,183.59,183.62,183.65,183.67,183.64,183.54
2033,183.43,183.38,183.38,183.43,183.49,183.56,183.66,183.74,183.74,183.69,183.6,183.5
2034,183.4,183.35,183.33,183.34,183.42,183.52,183.57,183.55,183.5,183.43,183.36,183.27
2035,183.21,183.2,183.23,183.27,183.33,183.39,183.43,183.45,183.44,183.4,183.34,183.25
2036,183.17,183.13,183.12,183.18,183.28,183.37,183.44,183.49,183.57,183.66,183.68,183.63
2037,183.55,183.47,183.42,183.39,183.4,183.43,183.47,183.49,183.5,183.44,183.35,183.26
2038,183.17,183.12,183.09,183.12,183.21,183.34,183.44,183.46,183.44,183.46,183.48,183.44
2039,183.36,183.3,183.27,183.3,183.37,183.43,183.48,183.52,183.56,183.52,183.45,183.37
2040,183.29,183.23,183.22,183.27,183.35,183.41,183.47,183.5,183.51,183.5,183.45,183.37
2041,183.28,183.22,183.18,183.25,183.4,183.52,183.6,183.63,183.67,183.71,183.68,183.63
2042,183.57,183.51,183.46,183.46,183.51,183.56,183.6,183.63,183.61,183.55,183.47,183.36
2043,183.27,183.2,183.2,183.24,183.38,183.52,183.61,183.68,183.66,183.6,183.52,183.4
2044,183.29,183.22,183.21,183.27,183.37,183.46,183.51,183.55,183.59,183.59,183.56,183.49
2045,183.41,183.37,183.35,183.38,183.48,183.58,183.67,183.71,183.73,183.74,183.68,183.58
2046,183.49,183.44,183.41,183.46,183.54,183.62,183.68,183.67,183.61,183.55,183.5,183.39
2047,183.26,183.2,183.22,183.26,183.3,183.34,183.37,183.41,183.43,183.41,183.37,183.3
2048,183.22,183.17,183.12,183.13,183.23,183.33,183.39,183.42,183.41,183.37,183.3,183.21
2049,183.14,183.11,183.09,183.13,183.25,183.37,183.46,183.52,183.51,183.49,183.43,183.34
2050,183.27,183.2,183.17,183.2,183.29,183.39,183.47,183.49,183.5,183.5,183.48,183.4
2051,183.31,183.25,183.21,183.29,183.53,183.73,183.84,183.9,183.87,183.85,183.83,183.75
2052,183.64,183.54,183.47,183.46,183.54,183.64,183.73,183.81,183.86,183.86,183.82,183.76
2053,183.65,183.56,183.5,183.51,183.58,183.68,183.74,183.74,183.77,183.79,183.75,183.7
2054,183.64,183.59,183.57,183.61,183.66,183.75,183.84,183.84,183.87,183.88,183.87,183.85
2055,183.77,183.71,183.69,183.7,183.73,183.77,183.82,183.89,183.91,183.86,183.8,183.76
2056,183.7,183.63,183.55,183.56,183.68,183.76,183.8,183.84,183.84,183.79,183.71,183.64
2057,183.53,183.45,183.42,183.46,183.58,183.69,183.76,183.79,183.79,183.8,183.8,183.73
2058,183.64,183.6,183.56,183.64,183.81,183.92,184.01,184.06,184.01,183.94,183.89,183.82
2059,183.7,183.62,183.59,183.61,183.76,183.91,184,184.05,184.04,184.01,183.94,183.86
2060,183.77,183.67,183.63,183.66,183.72,183.77,183.83,183.91,183.93,183.88,183.82,183.73
2061,183.61,183.55,183.55,183.55,183.61,183.67,183.73,183.74,183.71,183.66,183.67,183.65
2062,183.53,183.45,183.42,183.46,183.56,183.63,183.67,183.69,183.67,183.66,183.62,183.55
2063,183.48,183.41,183.36,183.41,183.53,183.63,183.73,183.79,183.81,183.83,183.82,183.76
2064,183.69,183.61,183.55,183.53,183.54,183.55,183.56,183.57,183.59,183.62,183.59,183.52
2065,183.43,183.34,183.28,183.27,183.3,183.34,183.38,183.41,183.47,183.51,183.47,183.41
2066,183.34,183.28,183.24,183.26,183.35,183.43,183.5,183.6,183.65,183.65,183.61,183.52
2067,183.44,183.36,183.31,183.33,183.44,183.58,183.65,183.65,183.6,183.56,183.5,183.38
2068,183.29,183.23,183.17,183.2,183.36,183.5,183.56,183.59,183.63,183.65,183.66,183.63
2069,183.55,183.46,183.41,183.45,183.57,183.66,183.68,183.67,183.71,183.87,183.91,183.83
2070,183.77,183.7,183.69,183.75,183.8,183.82,183.83,183.83,183.83,183.85,183.81,183.72
2071,183.59,183.51,183.51,183.52,183.57,183.63,183.67,183.7,183.67,183.6,183.56,183.5
2072,183.41,183.37,183.36,183.47,183.65,183.77,183.83,183.85,183.86,183.8,183.74,183.66
2073,183.57,183.5,183.44,183.45,183.54,183.59,183.63,183.66,183.66,183.63,183.56,183.48
2074,183.44,183.4,183.35,183.38,183.46,183.53,183.6,183.64,183.66,183.67,183.64,183.55
2075,183.49,183.45,183.4,183.43,183.55,183.66,183.74,183.81,183.84,183.82,183.76,183.68
2076,183.59,183.49,183.47,183.5,183.59,183.68,183.72,183.72,183.71,183.7,183.69,183.69
2077,183.68,183.61,183.54,183.56,183.66,183.76,183.83,183.86,183.84,183.82,183.78,183.71
2078,183.64,183.58,183.53,183.54,183.59,183.68,183.8,183.87,183.86,183.81,183.72,183.61
2079,183.5,183.41,183.4,183.49,183.56,183.6,183.65,183.67,183.66,183.67,183.68,183.64
2080,183.56,183.48,183.43,183.46,183.54,183.61,183.65,183.67,183.66,183.63,183.57,183.49
2081,183.4,183.35,183.33,183.39,183.47,183.54,183.6,183.6,183.56,183.55,183.55,183.49
2082,183.41,183.35,183.35,183.42,183.53,183.61,183.66,183.71,183.77,183.78,183.72,183.6
2083,183.48,183.4,183.37,183.41,183.49,183.57,183.61,183.63,183.59,183.48,183.39,183.29
2084,183.22,183.19,183.18,183.21,183.27,183.33,183.39,183.45,183.5,183.51,183.47,183.4
2085,183.3,183.22,183.17,183.21,183.32,183.41,183.46,183.5,183.53,183.54,183.51,183.42
2086,183.32,183.25,183.18,183.19,183.3,183.38,183.43,183.42,183.37,183.29,183.2,183.13
2087,183.04,182.97,182.97,183,183.04,183.1,183.16,183.2,183.19,183.12,183.06,183
2088,182.93,182.89,182.9,182.98,183.11,183.21,183.3,183.39,183.5,183.54,183.5,183.44
2089,183.36,183.3,183.32,183.41,183.5,183.56,183.62,183.64,183.61,183.52,183.42,183.32
2090,183.23,183.2,183.19,183.26,183.38,183.48,183.57,183.63,183.64,183.61,183.58,183.53
