"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,175.56,175.53,175.71,175.86,175.96,176.03,176.03,176.03,176,175.94,175.86,175.89
2022,175.85,175.97,176.04,176.09,176.13,176.1,176.04,176,175.96,175.91,175.81,175.74
2023,175.68,175.71,175.82,175.83,175.85,175.85,175.85,175.8,175.72,175.65,175.6,175.57
2024,175.52,175.53,175.71,175.86,175.88,175.91,175.93,175.87,175.81,175.74,175.61,175.57
2025,175.57,175.56,175.65,175.71,175.73,175.71,175.67,175.65,175.6,175.51,175.51,175.53
2026,175.47,175.47,175.57,175.61,175.69,175.77,175.85,175.84,175.84,175.85,175.88,175.86
2027,175.79,175.74,175.83,175.91,175.91,175.91,175.9,175.85,175.77,175.67,175.61,175.53
2028,175.5,175.55,175.74,175.9,176.02,176.09,176.1,176.04,176.02,176.04,176.07,176.07
2029,175.96,175.92,175.98,176.01,176.11,176.12,176.09,176.03,175.93,175.82,175.74,175.65
2030,175.54,175.5,175.61,175.77,175.8,175.82,175.83,175.81,175.76,175.71,175.63,175.6
2031,175.6,175.63,175.73,175.83,175.86,175.86,175.87,175.83,175.77,175.7,175.65,175.69
2032,175.72,175.65,175.67,175.71,175.76,175.77,175.74,175.68,175.6,175.56,175.56,175.57
2033,175.49,175.58,175.77,175.88,176,176.05,176.04,175.98,175.96,175.94,176.02,176.1
2034,176.06,175.98,176,176,176,175.98,176,176.01,175.94,175.84,175.76,175.72
2035,175.73,175.83,175.89,175.99,175.99,175.95,175.95,175.92,175.83,175.72,175.62,175.58
2036,175.73,175.86,175.98,176.17,176.22,176.27,176.27,176.22,176.14,176.06,175.97,175.93
2037,175.86,175.78,175.81,175.84,175.86,175.89,175.87,175.83,175.75,175.66,175.58,175.52
2038,175.49,175.57,175.67,175.75,175.77,175.72,175.7,175.66,175.6,175.51,175.4,175.33
2039,175.3,175.31,175.36,175.45,175.53,175.59,175.6,175.58,175.54,175.46,175.38,175.32
2040,175.27,175.24,175.26,175.29,175.33,175.34,175.35,175.31,175.23,175.11,174.99,174.92
2041,174.89,174.88,174.98,175.07,175.12,175.16,175.17,175.17,175.12,175.01,174.96,174.91
2042,174.96,175.06,175.22,175.31,175.32,175.35,175.36,175.34,175.29,175.24,175.19,175.22
2043,175.19,175.15,175.29,175.4,175.49,175.54,175.55,175.54,175.49,175.44,175.39,175.45
2044,175.4,175.37,175.38,175.43,175.48,175.52,175.53,175.51,175.44,175.35,175.32,175.3
