"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,174.81,174.95,175,175.13,175.19,175.15,175.06,174.97,174.88,174.82,174.79,174.83
2022,175.22,175.47,175.35,175.37,175.54,175.65,175.6,175.44,175.25,175.14,175.05,174.98
2023,174.9,174.89,174.92,175,175.03,174.95,174.89,174.76,174.68,174.61,174.54,174.56
2024,174.6,174.6,174.6,174.66,174.7,174.67,174.64,174.58,174.5,174.44,174.4,174.43
2025,174.44,174.39,174.41,174.45,174.43,174.41,174.4,174.36,174.24,174.07,173.94,173.88
2026,173.91,174.06,174.21,174.28,174.28,174.26,174.23,174.18,174.08,173.98,173.91,173.88
2027,173.86,173.94,174.04,174.06,174.08,174.07,174.03,173.96,173.87,173.82,173.78,173.74
2028,173.77,173.86,173.95,174.04,174.11,174.14,174.13,174.08,174,173.91,173.84,173.82
2029,173.82,173.82,173.93,174.04,174.09,174.1,174.05,174.02,173.94,173.94,173.97,174.01
2030,174.03,174.02,174.1,174.25,174.32,174.32,174.3,174.22,174.11,174.03,173.97,173.97
2031,173.98,173.96,174.11,174.29,174.29,174.27,174.25,174.2,174.12,173.97,173.83,173.75
2032,173.76,173.85,173.95,174.1,174.17,174.14,174.08,173.97,173.87,173.77,173.71,173.73
2033,173.82,173.95,174.05,174.14,174.21,174.24,174.25,174.18,174.08,174.02,174.04,174.05
2034,174.14,174.25,174.34,174.46,174.48,174.48,174.45,174.38,174.3,174.19,174.14,174.17
2035,174.24,174.48,174.73,174.84,174.82,174.73,174.65,174.56,174.46,174.36,174.41,174.5
2036,174.46,174.41,174.43,174.53,174.62,174.62,174.6,174.53,174.43,174.34,174.26,174.22
2037,174.25,174.26,174.3,174.38,174.39,174.36,174.33,174.28,174.23,174.13,174.06,174.06
2038,174.05,174.07,174.17,174.28,174.38,174.41,174.37,174.31,174.24,174.18,174.18,174.22
2039,174.27,174.34,174.48,174.75,174.95,174.98,174.96,174.89,174.77,174.65,174.55,174.49
2040,174.52,174.56,174.58,174.67,174.72,174.7,174.67,174.59,174.5,174.43,174.43,174.51
2041,174.61,174.69,174.78,174.98,175.09,175.13,175.1,175,174.94,174.89,174.8,174.72
2042,174.65,174.6,174.62,174.72,174.8,174.8,174.77,174.7,174.6,174.5,174.41,174.37
2043,174.36,174.37,174.42,174.53,174.62,174.61,174.58,174.53,174.48,174.45,174.48,174.54
2044,174.63,174.73,174.78,174.79,174.82,174.85,174.79,174.71,174.63,174.58,174.53,174.54
2045,174.57,174.57,174.57,174.59,174.65,174.69,174.67,174.62,174.49,174.31,174.19,174.14
2046,174.23,174.32,174.35,174.42,174.5,174.52,174.46,174.42,174.34,174.22,174.21,174.3
2047,174.31,174.29,174.35,174.51,174.61,174.63,174.59,174.47,174.38,174.29,174.28,174.29
2048,174.25,174.22,174.27,174.42,174.49,174.44,174.35,174.27,174.21,174.14,174.05,174.04
2049,174.13,174.23,174.46,174.64,174.61,174.55,174.46,174.36,174.25,174.13,174.14,174.2
2050,174.21,174.25,174.3,174.43,174.51,174.51,174.49,174.41,174.29,174.18,174.11,174.13
2051,174.18,174.24,174.32,174.48,174.64,174.69,174.65,174.54,174.42,174.31,174.22,174.15
2052,174.22,174.38,174.54,174.74,174.81,174.75,174.78,174.74,174.63,174.48,174.34,174.31
2053,174.29,174.4,174.55,174.57,174.6,174.6,174.57,174.54,174.43,174.27,174.14,174.09
2054,174.07,174.08,174.13,174.34,174.55,174.6,174.58,174.49,174.38,174.31,174.44,174.55
2055,174.66,174.8,174.79,174.85,174.89,174.89,174.88,174.78,174.67,174.58,174.51,174.51
2056,174.6,174.74,174.9,175.03,175.07,175.06,175.07,174.98,174.88,174.78,174.73,174.71
2057,174.65,174.68,174.77,174.83,174.8,174.7,174.58,174.46,174.32,174.19,174.12,174.12
2058,174.15,174.23,174.39,174.51,174.52,174.48,174.42,174.32,174.21,174.16,174.14,174.11
2059,174.04,174.01,174.03,174.11,174.18,174.21,174.23,174.21,174.12,174.04,174.05,174.12
2060,174.16,174.33,174.47,174.49,174.55,174.56,174.52,174.46,174.38,174.32,174.33,174.32
2061,174.34,174.35,174.35,174.39,174.45,174.49,174.43,174.37,174.28,174.17,174.08,174.09
2062,174.21,174.32,174.37,174.43,174.51,174.55,174.51,174.41,174.37,174.32,174.27,174.37
2063,174.43,174.38,174.37,174.43,174.47,174.44,174.39,174.32,174.2,174.06,173.97,173.96
2064,173.99,174.1,174.25,174.37,174.48,174.7,174.82,174.71,174.59,174.47,174.36,174.31
2065,174.28,174.53,174.77,174.84,174.88,174.83,174.78,174.66,174.53,174.46,174.49,174.53
2066,174.48,174.41,174.47,174.58,174.56,174.47,174.39,174.31,174.19,174.03,173.97,173.96
2067,174,174.06,174.12,174.19,174.24,174.25,174.22,174.19,174.1,173.99,173.96,173.96
2068,173.98,174.01,174.03,174.08,174.18,174.27,174.29,174.24,174.14,174.01,173.89,173.83
2069,173.87,173.97,174.15,174.3,174.3,174.26,174.2,174.11,174.04,173.98,173.96,174.01
2070,174.03,174.07,174.28,174.47,174.55,174.6,174.57,174.48,174.38,174.25,174.16,174.18
2071,174.16,174.09,174.12,174.2,174.33,174.38,174.32,174.21,174.08,174.01,174.03,174.05
2072,174.17,174.25,174.39,174.63,174.64,174.52,174.41,174.34,174.25,174.12,174.04,174.03
2073,174.05,174.14,174.27,174.38,174.44,174.41,174.37,174.29,174.2,174.08,173.98,173.95
2074,173.95,173.97,174.03,174.13,174.18,174.17,174.14,174.07,173.98,173.9,173.88,173.91
2075,174.01,174.11,174.16,174.22,174.22,174.18,174.11,174.07,173.98,173.86,173.83,173.87
2076,173.92,174.16,174.4,174.5,174.57,174.56,174.48,174.37,174.25,174.11,174.01,174
2077,173.98,173.95,173.97,174.01,174.11,174.17,174.15,174.11,174.03,173.95,173.98,174.01
2078,173.98,174.03,174.14,174.22,174.26,174.26,174.2,174.13,174.02,173.96,173.97,173.97
2079,173.99,174,174.03,174.08,174.18,174.4,174.47,174.35,174.23,174.11,174.04,174.08
2080,174.07,174.01,173.99,174,174.05,174.1,174.11,174.08,174.03,173.97,173.89,173.98
2081,174.13,174.17,174.26,174.36,174.39,174.35,174.26,174.18,174.08,173.95,173.86,173.84
2082,173.86,173.86,173.94,174.06,174.11,174.14,174.1,174.05,174.01,173.94,173.98,174.08
2083,174.12,174.19,174.27,174.33,174.46,174.53,174.48,174.41,174.28,174.14,174.12,174.22
2084,174.36,174.47,174.56,174.64,174.68,174.66,174.62,174.54,174.43,174.39,174.35,174.29
2085,174.43,174.6,174.66,174.77,174.82,174.79,174.75,174.66,174.54,174.47,174.49,174.5
2086,174.46,174.41,174.39,174.41,174.46,174.46,174.42,174.37,174.33,174.26,174.21,174.29
2087,174.39,174.44,174.69,174.9,174.87,174.83,174.79,174.75,174.66,174.68,174.73,174.76
2088,174.77,174.76,174.79,174.87,174.9,174.82,174.72,174.62,174.52,174.45,174.41,174.4
2089,174.45,174.46,174.55,174.65,174.66,174.63,174.59,174.52,174.39,174.23,174.12,174.1
2090,174.25,174.36,174.43,174.55,174.54,174.46,174.37,174.29,174.18,174.1,174.1,174.1
