"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,177.11,177.11,177.13,177.23,177.36,177.44,177.48,177.46,177.41,177.36,177.3,177.21
2022,177.15,177.12,177.12,177.18,177.24,177.27,177.27,177.25,177.21,177.23,177.21,177.1
2023,177.02,176.99,176.97,176.99,177.08,177.15,177.17,177.16,177.12,177.04,176.99,176.92
2024,176.82,176.77,176.75,176.78,176.83,176.85,176.83,176.8,176.77,176.72,176.65,176.58
2025,176.55,176.51,176.48,176.54,176.67,176.73,176.74,176.7,176.63,176.63,176.67,176.63
2026,176.57,176.58,176.66,176.8,176.9,176.96,176.98,176.95,176.88,176.82,176.77,176.67
2027,176.57,176.55,176.55,176.58,176.65,176.72,176.76,176.76,176.72,176.65,176.56,176.48
2028,176.42,176.38,176.39,176.45,176.51,176.55,176.55,176.55,176.55,176.54,176.5,176.45
2029,176.38,176.31,176.28,176.32,176.45,176.54,176.58,176.63,176.61,176.58,176.56,176.52
2030,176.47,176.44,176.45,176.54,176.66,176.74,176.75,176.75,176.76,176.78,176.79,176.71
2031,176.65,176.63,176.62,176.62,176.69,176.73,176.72,176.69,176.66,176.68,176.68,176.63
2032,176.58,176.55,176.54,176.55,176.59,176.62,176.62,176.58,176.54,176.49,176.43,176.36
2033,176.27,176.18,176.14,176.21,176.35,176.42,176.44,176.46,176.51,176.6,176.59,176.48
2034,176.4,176.38,176.4,176.51,176.66,176.76,176.79,176.79,176.79,176.77,176.72,176.65
2035,176.6,176.56,176.53,176.59,176.74,176.85,176.87,176.87,176.91,176.93,176.88,176.83
2036,176.81,176.76,176.73,176.81,176.92,176.98,177.03,177.04,177.04,177.01,176.97,176.94
2037,176.9,176.86,176.84,176.88,176.97,177.03,177.06,177.03,176.97,176.92,176.88,176.87
2038,176.86,176.84,176.82,176.86,176.92,176.93,176.95,176.96,176.93,176.89,176.82,176.7
2039,176.61,176.61,176.61,176.63,176.73,176.79,176.81,176.78,176.7,176.62,176.53,176.43
2040,176.36,176.35,176.33,176.33,176.35,176.36,176.33,176.28,176.26,176.24,176.17,176.12
2041,176.1,176.07,176.1,176.18,176.23,176.27,176.27,176.26,176.25,176.2,176.17,176.16
2042,176.16,176.14,176.14,176.2,176.26,176.27,176.28,176.25,176.23,176.24,176.23,176.17
2043,176.14,176.14,176.16,176.25,176.34,176.39,176.45,176.45,176.38,176.28,176.2,176.13
2044,176.1,176.14,176.23,176.34,176.48,176.61,176.68,176.67,176.68,176.69,176.68,176.66
2045,176.62,176.64,176.69,176.78,176.88,176.93,176.95,176.94,176.91,176.87,176.82,176.76
2046,176.69,176.65,176.63,176.66,176.71,176.73,176.71,176.68,176.67,176.65,176.58,176.5
2047,176.45,176.43,176.47,176.57,176.65,176.7,176.75,176.75,176.72,176.66,176.57,176.48
