"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,175.57,175.53,175.65,175.72,175.74,175.72,175.71,175.67,175.62,175.55,175.52,175.48
2022,175.62,175.73,175.86,176,176,176.01,175.99,175.94,175.88,175.87,175.89,175.87
2023,175.79,175.73,175.8,175.85,175.9,175.87,175.83,175.79,175.79,175.74,175.71,175.76
2024,175.69,175.68,175.78,175.93,176.03,176.08,176.1,176.06,176,175.96,175.96,175.92
2025,175.96,175.98,176.14,176.26,176.23,176.3,176.3,176.23,176.14,176.18,176.21,176.09
2026,175.99,175.94,176.04,176.06,176.05,176.01,175.99,175.94,175.85,175.71,175.6,175.54
2027,175.45,175.48,175.5,175.58,175.55,175.5,175.45,175.4,175.34,175.23,175.17,175.09
2028,175.06,175.05,175.09,175.18,175.29,175.38,175.38,175.34,175.33,175.27,175.16,175.1
2029,175.09,175.07,175.15,175.23,175.35,175.41,175.41,175.37,175.27,175.19,175.14,175.17
2030,175.08,175.13,175.22,175.34,175.37,175.31,175.26,175.21,175.18,175.15,175.18,175.16
2031,175.09,175.11,175.23,175.43,175.49,175.53,175.53,175.51,175.46,175.43,175.47,175.49
2032,175.43,175.39,175.51,175.62,175.67,175.65,175.64,175.6,175.54,175.54,175.48,175.61
2033,175.5,175.41,175.47,175.6,175.65,175.69,175.76,175.75,175.72,175.71,175.68,175.66
2034,175.65,175.69,175.78,175.86,175.88,175.92,175.94,175.91,175.86,175.77,175.71,175.65
2035,175.64,175.77,175.86,175.97,175.98,175.96,175.93,175.91,175.9,175.91,175.88,175.85
2036,175.73,175.63,175.73,175.79,175.75,175.71,175.69,175.65,175.6,175.52,175.42,175.33
2037,175.33,175.34,175.46,175.62,175.67,175.69,175.73,175.72,175.69,175.66,175.56,175.52
2038,175.6,175.57,175.65,175.72,175.74,175.75,175.75,175.69,175.65,175.6,175.53,175.52
2039,175.49,175.54,175.63,175.7,175.73,175.75,175.75,175.72,175.67,175.63,175.58,175.54
2040,175.49,175.44,175.53,175.64,175.71,175.73,175.71,175.68,175.65,175.6,175.55,175.48
2041,175.42,175.4,175.48,175.6,175.62,175.62,175.61,175.59,175.54,175.47,175.45,175.43
2042,175.38,175.37,175.42,175.49,175.5,175.5,175.49,175.5,175.52,175.51,175.46,175.51
2043,175.41,175.4,175.49,175.54,175.55,175.53,175.52,175.52,175.48,175.41,175.36,175.34
2044,175.3,175.3,175.4,175.55,175.69,175.73,175.72,175.67,175.64,175.57,175.53,175.55
2045,175.52,175.47,175.63,175.7,175.68,175.64,175.59,175.56,175.52,175.44,175.41,175.45
2046,175.41,175.36,175.39,175.54,175.64,175.74,175.8,175.77,175.71,175.64,175.59,175.59
2047,175.58,175.62,175.71,175.77,175.84,175.86,175.83,175.79,175.72,175.64,175.57,175.52
2048,175.53,175.53,175.64,175.81,175.99,176.01,175.98,175.94,175.86,175.77,175.65,175.61
2049,175.6,175.72,175.83,175.94,175.93,175.92,175.91,175.89,175.83,175.76,175.73,175.71
2050,175.74,175.81,175.96,176.08,176.17,176.18,176.14,176.08,176,175.95,175.92,175.86
2051,175.76,175.78,175.88,175.94,175.93,175.91,175.88,175.83,175.74,175.63,175.53,175.45
2052,175.42,175.48,175.57,175.67,175.73,175.77,175.79,175.77,175.73,175.65,175.54,175.47
2053,175.45,175.45,175.59,175.71,175.78,175.88,175.91,175.85,175.79,175.72,175.69,175.69
2054,175.72,175.73,175.79,175.89,175.91,175.87,175.89,175.86,175.78,175.66,175.55,175.5
2055,175.73,175.78,175.92,176.02,176.05,176.02,175.99,175.97,175.96,175.99,175.95,176.01
2056,176,176.01,176.08,176.3,176.34,176.29,176.25,176.2,176.16,176.11,176.03,175.96
2057,175.94,175.97,176.1,176.2,176.24,176.26,176.28,176.29,176.23,176.17,176.11,176.07
2058,176.1,176.1,176.17,176.18,176.16,176.11,176.04,175.97,175.86,175.72,175.62,175.52
2059,175.44,175.42,175.45,175.57,175.71,175.76,175.76,175.72,175.67,175.65,175.63,175.62
2060,175.59,175.58,175.58,175.72,175.8,175.79,175.76,175.72,175.63,175.53,175.45,175.39
2061,175.36,175.38,175.49,175.63,175.74,175.8,175.84,175.8,175.74,175.66,175.54,175.45
2062,175.42,175.43,175.74,176.01,175.97,175.96,175.94,175.87,175.81,175.78,175.73,175.73
2063,175.67,175.68,175.73,175.8,175.81,175.8,175.78,175.72,175.62,175.51,175.43,175.37
2064,175.33,175.35,175.51,175.69,175.76,175.78,175.76,175.7,175.6,175.52,175.4,175.35
2065,175.31,175.28,175.37,175.45,175.49,175.5,175.5,175.47,175.42,175.32,175.23,175.17
2066,175.22,175.43,175.56,175.7,175.73,175.77,175.79,175.75,175.69,175.61,175.55,175.52
2067,175.57,175.67,175.88,176.03,176.02,176.03,176.01,175.95,175.85,175.75,175.68,175.65
2068,175.64,175.64,175.77,175.9,175.94,175.97,175.96,175.91,175.83,175.74,175.75,175.77
2069,175.71,175.65,175.66,175.73,175.78,175.81,175.82,175.79,175.72,175.64,175.59,175.51
2070,175.46,175.43,175.47,175.59,175.63,175.65,175.67,175.66,175.63,175.58,175.54,175.57
2071,175.53,175.56,175.6,175.66,175.71,175.74,175.72,175.67,175.6,175.56,175.57,175.58
2072,175.56,175.75,175.8,175.82,175.81,175.8,175.75,175.69,175.61,175.52,175.43,175.37
2073,175.34,175.38,175.52,175.6,175.63,175.61,175.59,175.56,175.49,175.38,175.32,175.29
2074,175.35,175.42,175.4,175.48,175.58,175.63,175.63,175.59,175.52,175.44,175.37,175.32
2075,175.26,175.24,175.29,175.39,175.46,175.6,175.7,175.7,175.63,175.53,175.47,175.46
2076,175.41,175.41,175.51,175.6,175.69,175.7,175.68,175.66,175.61,175.57,175.59,175.61
