"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,174.71,174.86,175,175.06,175.05,175.01,174.96,174.85,174.73,174.61,174.49,174.43
2022,174.42,174.5,174.67,174.77,174.79,174.79,174.76,174.67,174.57,174.46,174.34,174.3
2023,174.27,174.25,174.28,174.32,174.35,174.34,174.28,174.22,174.14,174.05,174.03,174.06
2024,174.06,174.13,174.3,174.45,174.59,174.74,174.75,174.68,174.57,174.44,174.44,174.51
2025,174.53,174.52,174.54,174.57,174.55,174.5,174.43,174.34,174.23,174.15,174.12,174.15
2026,174.21,174.25,174.31,174.44,174.61,174.65,174.61,174.51,174.41,174.34,174.35,174.4
2027,174.52,174.59,174.63,174.72,174.7,174.61,174.49,174.4,174.29,174.19,174.15,174.19
2028,174.3,174.32,174.36,174.43,174.45,174.44,174.37,174.28,174.18,174.08,174,174
2029,174.02,174.1,174.26,174.4,174.47,174.49,174.47,174.43,174.4,174.34,174.25,174.23
2030,174.22,174.24,174.33,174.42,174.51,174.55,174.56,174.55,174.49,174.38,174.34,174.4
2031,174.59,174.69,174.67,174.77,174.79,174.75,174.71,174.63,174.56,174.56,174.66,174.76
2032,174.87,174.92,174.94,175,175,174.96,174.92,174.85,174.72,174.59,174.53,174.6
2033,174.62,174.69,174.84,174.91,174.93,174.9,174.85,174.78,174.66,174.56,174.47,174.42
2034,174.42,174.41,174.49,174.63,174.67,174.67,174.64,174.59,174.48,174.35,174.34,174.47
2035,174.52,174.57,174.62,174.66,174.67,174.58,174.49,174.4,174.27,174.13,174.03,173.97
2036,174.02,174.12,174.24,174.37,174.42,174.42,174.42,174.37,174.27,174.12,173.99,173.98
2037,174.02,174.1,174.2,174.26,174.35,174.47,174.56,174.47,174.41,174.38,174.36,174.45
2038,174.49,174.47,174.48,174.58,174.67,174.7,174.68,174.62,174.53,174.42,174.33,174.34
2039,174.39,174.42,174.45,174.51,174.51,174.46,174.41,174.33,174.23,174.13,174.06,174.09
2040,174.17,174.27,174.36,174.43,174.45,174.43,174.4,174.3,174.2,174.1,174.02,174.04
