"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,183.55,183.49,183.44,183.43,183.48,183.58,183.66,183.7,183.74,183.78,183.79,183.77
2022,183.69,183.63,183.63,183.66,183.75,183.87,183.98,184.02,184,183.92,183.79,183.67
2023,183.58,183.49,183.43,183.47,183.57,183.68,183.79,183.84,183.85,183.8,183.71,183.6
2024,183.51,183.48,183.48,183.51,183.59,183.7,183.78,183.77,183.77,183.77,183.74,183.67
2025,183.58,183.5,183.44,183.47,183.53,183.56,183.59,183.59,183.57,183.54,183.5,183.46
2026,183.38,183.34,183.34,183.38,183.43,183.51,183.58,183.63,183.66,183.63,183.56,183.47
2027,183.36,183.29,183.26,183.27,183.34,183.4,183.46,183.51,183.51,183.5,183.44,183.34
2028,183.26,183.2,183.17,183.21,183.28,183.34,183.38,183.38,183.33,183.31,183.25,183.17
2029,183.12,183.1,183.11,183.17,183.29,183.4,183.48,183.53,183.54,183.52,183.48,183.41
2030,183.36,183.34,183.31,183.31,183.4,183.5,183.58,183.64,183.7,183.73,183.73,183.7
2031,183.62,183.55,183.53,183.55,183.59,183.62,183.65,183.7,183.77,183.84,183.88,183.85
2032,183.74,183.63,183.62,183.71,183.82,183.88,183.89,183.86,183.79,183.7,183.62,183.5
2033,183.39,183.34,183.34,183.38,183.46,183.54,183.61,183.67,183.69,183.67,183.61,183.54
2034,183.46,183.38,183.38,183.49,183.62,183.71,183.74,183.73,183.74,183.76,183.75,183.68
2035,183.59,183.49,183.42,183.43,183.53,183.63,183.71,183.76,183.74,183.72,183.67,183.63
2036,183.57,183.49,183.43,183.45,183.55,183.66,183.8,183.91,183.94,183.93,183.9,183.82
2037,183.73,183.67,183.63,183.63,183.71,183.81,183.89,183.9,183.91,183.89,183.81,183.71
2038,183.58,183.51,183.46,183.52,183.68,183.79,183.83,183.86,183.84,183.78,183.71,183.62
2039,183.53,183.48,183.47,183.55,183.72,183.87,183.93,183.95,183.96,183.95,183.88,183.77
2040,183.68,183.6,183.54,183.59,183.67,183.76,183.83,183.85,183.91,183.92,183.89,183.9
2041,183.85,183.77,183.71,183.71,183.77,183.83,183.91,183.96,183.95,183.91,183.81,183.72
2042,183.64,183.57,183.52,183.52,183.56,183.62,183.67,183.67,183.67,183.65,183.6,183.57
2043,183.51,183.41,183.35,183.38,183.51,183.65,183.77,183.84,183.87,183.9,183.89,183.81
2044,183.67,183.57,183.53,183.56,183.64,183.71,183.77,183.8,183.77,183.71,183.64,183.56
2045,183.5,183.46,183.45,183.49,183.59,183.67,183.76,183.82,183.81,183.76,183.69,183.6
2046,183.5,183.44,183.46,183.54,183.65,183.81,183.9,183.92,183.91,183.83,183.75,183.67
2047,183.58,183.5,183.47,183.49,183.55,183.63,183.69,183.7,183.68,183.65,183.59,183.52
2048,183.45,183.41,183.39,183.43,183.56,183.69,183.75,183.77,183.78,183.76,183.72,183.64
2049,183.53,183.46,183.41,183.44,183.55,183.63,183.67,183.68,183.67,183.64,183.56,183.47
2050,183.4,183.35,183.33,183.37,183.46,183.53,183.63,183.7,183.71,183.71,183.7,183.64
2051,183.54,183.47,183.44,183.5,183.61,183.72,183.82,183.87,183.88,183.85,183.8,183.73
2052,183.64,183.57,183.52,183.53,183.65,183.78,183.86,183.91,183.93,183.96,183.9,183.83
2053,183.77,183.72,183.67,183.69,183.76,183.8,183.84,183.85,183.82,183.76,183.69,183.58
2054,183.46,183.4,183.36,183.4,183.52,183.63,183.72,183.77,183.8,183.81,183.78,183.69
2055,183.6,183.53,183.5,183.53,183.61,183.67,183.71,183.74,183.74,183.69,183.63,183.56
2056,183.48,183.43,183.42,183.51,183.61,183.67,183.69,183.71,183.68,183.64,183.61,183.54
2057,183.44,183.39,183.39,183.43,183.55,183.66,183.73,183.73,183.7,183.64,183.6,183.52
2058,183.42,183.36,183.28,183.3,183.39,183.49,183.55,183.55,183.49,183.41,183.36,183.29
2059,183.17,183.09,183.07,183.14,183.24,183.35,183.44,183.43,183.41,183.41,183.41,183.35
2060,183.26,183.22,183.21,183.28,183.43,183.55,183.7,183.81,183.81,183.76,183.67,183.57
2061,183.44,183.33,183.29,183.31,183.4,183.49,183.52,183.52,183.51,183.5,183.46,183.4
2062,183.32,183.26,183.23,183.29,183.43,183.58,183.7,183.7,183.66,183.6,183.51,183.41
2063,183.33,183.25,183.18,183.17,183.24,183.32,183.37,183.39,183.39,183.39,183.34,183.24
2064,183.12,183.05,183.02,183.07,183.21,183.3,183.36,183.42,183.51,183.67,183.72,183.65
2065,183.57,183.49,183.43,183.42,183.47,183.52,183.57,183.61,183.65,183.66,183.61,183.51
2066,183.42,183.37,183.36,183.44,183.54,183.61,183.69,183.73,183.76,183.73,183.69,183.63
2067,183.53,183.45,183.4,183.4,183.5,183.62,183.69,183.8,183.87,183.81,183.73,183.65
2068,183.55,183.49,183.47,183.51,183.58,183.65,183.71,183.74,183.76,183.75,183.7,183.6
2069,183.51,183.51,183.57,183.66,183.74,183.8,183.85,183.86,183.84,183.81,183.74,183.64
2070,183.57,183.5,183.42,183.41,183.47,183.55,183.6,183.63,183.62,183.56,183.49,183.42
2071,183.34,183.27,183.24,183.33,183.44,183.49,183.53,183.57,183.62,183.61,183.59,183.55
2072,183.44,183.37,183.34,183.35,183.41,183.48,183.54,183.58,183.6,183.6,183.56,183.51
2073,183.44,183.38,183.36,183.45,183.58,183.67,183.76,183.81,183.83,183.85,183.81,183.75
2074,183.72,183.68,183.63,183.65,183.75,183.82,183.88,183.92,183.89,183.84,183.79,183.73
2075,183.66,183.6,183.58,183.67,183.8,183.88,183.94,183.97,183.94,183.88,183.82,183.72
2076,183.62,183.53,183.48,183.51,183.62,183.72,183.79,183.86,183.88,183.81,183.72,183.61
2077,183.52,183.47,183.45,183.5,183.58,183.64,183.67,183.74,183.79,183.79,183.76,183.7
2078,183.63,183.56,183.52,183.55,183.63,183.74,183.83,183.88,183.89,183.85,183.78,183.72
2079,183.64,183.56,183.53,183.6,183.71,183.77,183.79,183.81,183.81,183.79,183.75,183.66
2080,183.58,183.51,183.46,183.53,183.65,183.7,183.79,183.89,183.94,183.89,183.83,183.78
2081,183.7,183.61,183.55,183.58,183.68,183.76,183.81,183.86,183.86,183.84,183.77,183.65
2082,183.56,183.5,183.49,183.51,183.6,183.67,183.73,183.8,183.84,183.84,183.8,183.72
2083,183.61,183.53,183.47,183.5,183.61,183.72,183.82,183.88,183.9,183.86,183.78,183.67
2084,183.6,183.57,183.58,183.64,183.76,183.93,184.11,184.17,184.14,184.07,183.97,183.86
2085,183.73,183.65,183.61,183.68,183.83,183.96,184.03,184.04,184.03,183.98,183.88,183.78
2086,183.68,183.6,183.58,183.63,183.72,183.79,183.87,183.97,184.06,184.07,184.03,183.97
