"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,177.12,177.14,177.19,177.34,177.57,177.77,177.84,177.86,177.86,177.79,177.72,177.65
2022,177.59,177.6,177.65,177.75,177.86,177.91,177.92,177.9,177.86,177.81,177.71,177.6
2023,177.52,177.52,177.61,177.74,177.84,177.92,177.92,177.85,177.79,177.78,177.76,177.73
2024,177.7,177.71,177.75,177.84,177.96,178.02,178.04,178.03,178,177.99,177.94,177.87
2025,177.77,177.7,177.69,177.77,177.96,178.09,178.13,178.12,178.05,177.97,177.92,177.86
2026,177.83,177.81,177.8,177.9,178.01,178.06,178.09,178.07,177.99,177.87,177.74,177.64
2027,177.58,177.54,177.53,177.59,177.67,177.71,177.74,177.71,177.71,177.67,177.56,177.46
2028,177.4,177.36,177.38,177.43,177.49,177.54,177.56,177.56,177.52,177.45,177.36,177.25
2029,177.14,177.11,177.12,177.17,177.23,177.25,177.25,177.22,177.22,177.19,177.12,177.01
2030,176.92,176.89,176.88,176.9,176.93,176.94,176.96,176.93,176.89,176.84,176.74,176.63
2031,176.55,176.48,176.43,176.45,176.48,176.47,176.46,176.44,176.4,176.32,176.22,176.12
2032,176.05,176.02,176.02,176.1,176.22,176.32,176.41,176.45,176.43,176.43,176.44,176.41
2033,176.37,176.35,176.37,176.41,176.47,176.51,176.52,176.52,176.46,176.41,176.41,176.39
2034,176.36,176.35,176.42,176.5,176.53,176.52,176.47,176.41,176.38,176.34,176.31,176.29
2035,176.25,176.27,176.32,176.34,176.36,176.37,176.37,176.34,176.31,176.25,176.2,176.13
2036,176.06,176.01,176.02,176.08,176.14,176.2,176.24,176.25,176.3,176.31,176.27,176.22
2037,176.18,176.15,176.16,176.23,176.35,176.47,176.53,176.55,176.5,176.42,176.33,176.2
2038,176.12,176.1,176.09,176.14,176.22,176.28,176.32,176.3,176.26,176.23,176.21,176.16
2039,176.1,176.08,176.12,176.26,176.41,176.52,176.58,176.59,176.56,176.51,176.46,176.38
2040,176.35,176.37,176.45,176.57,176.7,176.78,176.78,176.76,176.69,176.61,176.57,176.5
2041,176.45,176.43,176.47,176.59,176.7,176.75,176.8,176.82,176.8,176.75,176.74,176.7
2042,176.65,176.66,176.7,176.76,176.86,176.92,176.93,176.94,176.92,176.84,176.74,176.64
2043,176.55,176.51,176.5,176.55,176.65,176.73,176.78,176.76,176.71,176.66,176.59,176.48
2044,176.45,176.46,176.47,176.52,176.55,176.56,176.55,176.54,176.57,176.55,176.46,176.39
2045,176.38,176.4,176.5,176.68,176.86,177.02,177.08,177.1,177.11,177.09,177.08,177.06
2046,177.07,177.07,177.16,177.31,177.39,177.45,177.51,177.48,177.41,177.35,177.3,177.25
2047,177.24,177.27,177.37,177.48,177.57,177.68,177.72,177.73,177.73,177.67,177.59,177.53
2048,177.48,177.45,177.45,177.49,177.54,177.57,177.56,177.51,177.46,177.43,177.39,177.32
2049,177.25,177.2,177.16,177.26,177.42,177.49,177.52,177.54,177.52,177.51,177.53,177.52
2050,177.45,177.37,177.37,177.47,177.52,177.53,177.53,177.57,177.62,177.65,177.66,177.61
2051,177.55,177.5,177.49,177.55,177.67,177.79,177.83,177.84,177.88,177.87,177.82,177.76
2052,177.7,177.65,177.63,177.65,177.68,177.72,177.74,177.71,177.66,177.6,177.53,177.43
2053,177.39,177.38,177.39,177.45,177.5,177.53,177.5,177.44,177.45,177.48,177.46,177.42
2054,177.32,177.26,177.25,177.31,177.42,177.54,177.58,177.55,177.51,177.44,177.33,177.3
2055,177.31,177.31,177.29,177.31,177.38,177.41,177.43,177.46,177.48,177.49,177.5,177.47
2056,177.39,177.34,177.37,177.41,177.44,177.47,177.48,177.43,177.37,177.37,177.36,177.26
2057,177.17,177.11,177.07,177.14,177.42,177.68,177.79,177.79,177.72,177.64,177.56,177.43
2058,177.35,177.31,177.3,177.35,177.42,177.45,177.45,177.43,177.38,177.3,177.22,177.11
2059,177.03,177,176.99,177.01,177.07,177.15,177.18,177.16,177.09,176.99,176.91,176.86
2060,176.82,176.81,176.84,176.91,176.99,177.03,177.07,177.06,177.07,177.05,176.96,176.89
2061,176.87,176.82,176.85,176.94,177,177.04,177.05,177.03,176.97,176.88,176.86,176.85
2062,176.79,176.78,176.79,176.81,176.87,176.93,176.98,177.01,177,176.96,176.92,176.89
2063,176.85,176.85,176.86,176.93,177.08,177.18,177.2,177.2,177.14,177.07,177.02,176.95
2064,176.92,176.94,176.99,177.06,177.08,177.11,177.11,177.08,177.02,176.89,176.77,176.64
2065,176.52,176.49,176.52,176.6,176.74,176.81,176.8,176.81,176.8,176.77,176.73,176.65
2066,176.58,176.55,176.61,176.71,176.82,176.95,177.04,177.05,177.01,176.98,176.98,176.94
2067,176.91,176.87,176.9,177.03,177.16,177.22,177.24,177.23,177.18,177.17,177.18,177.19
