"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,175.53,175.49,175.54,175.65,175.72,175.77,175.8,175.77,175.76,175.75,175.7,175.71
2022,175.62,175.57,175.69,175.86,175.92,175.92,175.92,175.88,175.82,175.77,175.7,175.68
2023,175.73,175.71,175.76,175.86,175.89,175.89,175.9,175.89,175.87,175.8,175.69,175.6
2024,175.57,175.54,175.57,175.58,175.59,175.57,175.54,175.49,175.44,175.43,175.39,175.34
2025,175.32,175.31,175.33,175.37,175.39,175.36,175.33,175.3,175.24,175.29,175.32,175.26
2026,175.4,175.47,175.53,175.61,175.53,175.49,175.45,175.41,175.34,175.29,175.28,175.24
2027,175.29,175.31,175.38,175.52,175.69,175.79,175.79,175.73,175.69,175.65,175.59,175.57
2028,175.51,175.44,175.58,175.65,175.64,175.62,175.57,175.55,175.52,175.5,175.49,175.46
2029,175.4,175.38,175.52,175.69,175.74,175.73,175.73,175.72,175.74,175.77,176.01,176.03
2030,176.04,176.05,176.1,176.24,176.25,176.28,176.28,176.26,176.19,176.15,176.11,176.03
2031,175.94,175.89,175.96,176.07,176.11,176.1,176.08,176.08,176.05,176.01,175.96,175.93
2032,175.93,175.92,175.97,176,176.01,175.97,175.94,175.91,175.85,175.77,175.7,175.67
2033,175.62,175.62,175.7,175.86,175.91,176.04,176.09,176.06,176.01,175.97,175.9,175.92
2034,175.88,175.83,175.95,175.99,176.01,176.01,175.99,175.95,175.94,175.93,175.88,175.92
2035,175.88,175.93,175.93,175.95,175.94,175.92,175.86,175.8,175.71,175.63,175.58,175.59
2036,175.5,175.47,175.57,175.64,175.64,175.64,175.62,175.55,175.45,175.43,175.38,175.3
2037,175.24,175.28,175.5,175.57,175.57,175.58,175.55,175.52,175.47,175.37,175.3,175.35
2038,175.3,175.3,175.38,175.46,175.5,175.55,175.55,175.53,175.47,175.36,175.28,175.24
2039,175.22,175.18,175.29,175.31,175.33,175.32,175.3,175.28,175.26,175.2,175.17,175.18
2040,175.17,175.19,175.25,175.29,175.35,175.36,175.34,175.32,175.26,175.26,175.29,175.36
2041,175.27,175.25,175.31,175.33,175.38,175.41,175.45,175.41,175.33,175.28,175.2,175.19
2042,175.09,175.11,175.25,175.36,175.38,175.31,175.27,175.24,175.18,175.24,175.21,175.52
2043,175.55,175.59,175.56,175.58,175.6,175.6,175.57,175.53,175.43,175.33,175.25,175.21
2044,175.38,175.3,175.39,175.47,175.45,175.42,175.36,175.32,175.29,175.27,175.26,175.26
2045,175.29,175.32,175.46,175.6,175.65,175.66,175.63,175.59,175.54,175.48,175.42,175.39
2046,175.35,175.43,175.52,175.56,175.56,175.52,175.51,175.47,175.43,175.36,175.29,175.34
2047,175.3,175.32,175.38,175.44,175.48,175.47,175.48,175.46,175.41,175.37,175.35,175.31
2048,175.25,175.27,175.38,175.41,175.46,175.54,175.56,175.52,175.44,175.34,175.27,175.24
2049,175.19,175.18,175.32,175.45,175.51,175.51,175.54,175.54,175.52,175.5,175.4,175.37
2050,175.32,175.29,175.41,175.48,175.51,175.5,175.48,175.45,175.36,175.26,175.17,175.12
2051,175.06,175.06,175.26,175.33,175.35,175.3,175.26,175.24,175.19,175.15,175.12,175.15
2052,175.24,175.26,175.29,175.35,175.34,175.33,175.29,175.26,175.25,175.21,175.21,175.25
2053,175.23,175.25,175.34,175.49,175.55,175.58,175.6,175.58,175.51,175.43,175.33,175.29
2054,175.26,175.28,175.35,175.49,175.55,175.56,175.55,175.56,175.56,175.57,175.6,175.55
2055,175.55,175.55,175.58,175.65,175.69,175.72,175.74,175.71,175.64,175.55,175.54,175.58
2056,175.57,175.57,175.64,175.69,175.69,175.65,175.61,175.58,175.55,175.49,175.55,175.63
2057,175.56,175.54,175.62,175.67,175.7,175.68,175.64,175.61,175.57,175.49,175.44,175.4
2058,175.32,175.27,175.44,175.55,175.61,175.6,175.61,175.57,175.56,175.5,175.43,175.47
2059,175.39,175.4,175.48,175.54,175.53,175.5,175.5,175.46,175.41,175.37,175.3,175.23
2060,175.15,175.28,175.37,175.5,175.58,175.57,175.54,175.51,175.48,175.42,175.37,175.34
2061,175.29,175.32,175.41,175.54,175.57,175.59,175.59,175.56,175.49,175.4,175.32,175.27
2062,175.23,175.34,175.54,175.7,175.78,175.83,175.85,175.81,175.73,175.63,175.56,175.55
2063,175.5,175.46,175.57,175.58,175.55,175.55,175.55,175.54,175.51,175.45,175.41,175.39
2064,175.3,175.26,175.37,175.44,175.42,175.39,175.34,175.29,175.24,175.17,175.05,174.98
2065,174.91,174.9,174.96,175.07,175.08,175.12,175.11,175.1,175.07,174.99,174.94,174.91
2066,174.89,175,175.1,175.2,175.27,175.3,175.3,175.3,175.26,175.26,175.22,175.18
2067,175.2,175.18,175.26,175.26,175.26,175.2,175.15,175.12,175.09,175.07,175.06,175.08
2068,175.12,175.09,175.22,175.25,175.25,175.22,175.18,175.16,175.13,175.14,175.13,175.15
2069,175.2,175.26,175.44,175.53,175.53,175.54,175.54,175.51,175.48,175.53,175.6,175.63
2070,175.8,175.88,175.98,176.06,176.06,176.06,175.99,175.92,175.83,175.79,175.73,175.65
2071,175.65,175.64,175.71,175.76,175.9,175.95,175.92,175.86,175.76,175.63,175.54,175.56
2072,175.5,175.77,175.75,175.75,175.71,175.7,175.73,175.71,175.67,175.64,175.65,175.62
2073,175.57,175.55,175.7,175.77,175.71,175.73,175.72,175.66,175.59,175.52,175.46,175.47
2074,175.45,175.42,175.48,175.64,175.68,175.67,175.63,175.59,175.56,175.52,175.45,175.44
