"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,177.1,177.08,177.07,177.16,177.28,177.34,177.34,177.31,177.24,177.17,177.08,176.96
2022,176.86,176.81,176.78,176.81,176.88,176.93,176.94,176.93,176.92,176.9,176.87,176.84
2023,176.79,176.75,176.78,176.89,177.03,177.12,177.15,177.15,177.13,177.12,177.11,177.03
2024,176.97,176.92,176.9,176.93,177.01,177.06,177.07,177.07,177.06,177,176.9,176.82
2025,176.75,176.71,176.71,176.77,176.86,176.92,176.98,177,176.98,176.96,176.94,176.88
2026,176.82,176.8,176.85,176.89,176.92,176.9,176.89,176.87,176.86,176.87,176.86,176.82
2027,176.76,176.69,176.68,176.74,176.81,176.87,176.9,176.89,176.88,176.86,176.83,176.8
2028,176.73,176.71,176.72,176.76,176.82,176.84,176.84,176.83,176.85,176.92,176.95,176.89
2029,176.82,176.76,176.74,176.76,176.83,176.91,176.93,176.96,176.93,176.86,176.79,176.69
2030,176.63,176.6,176.57,176.62,176.69,176.71,176.71,176.7,176.66,176.6,176.53,176.45
2031,176.41,176.36,176.3,176.31,176.36,176.41,176.44,176.42,176.38,176.28,176.16,176.04
2032,175.97,175.95,175.91,175.94,176.05,176.14,176.18,176.2,176.23,176.23,176.2,176.17
2033,176.14,176.13,176.13,176.22,176.34,176.42,176.46,176.48,176.45,176.38,176.3,176.22
2034,176.18,176.17,176.18,176.23,176.31,176.36,176.39,176.38,176.38,176.41,176.38,176.32
2035,176.29,176.3,176.34,176.44,176.57,176.65,176.65,176.64,176.62,176.59,176.56,176.53
2036,176.48,176.44,176.43,176.5,176.59,176.64,176.7,176.72,176.73,176.72,176.66,176.62
2037,176.57,176.51,176.52,176.58,176.67,176.76,176.79,176.79,176.74,176.67,176.58,176.5
2038,176.48,176.48,176.51,176.58,176.66,176.72,176.75,176.74,176.71,176.7,176.68,176.61
2039,176.55,176.52,176.52,176.56,176.61,176.61,176.62,176.58,176.52,176.48,176.43,176.34
2040,176.25,176.22,176.24,176.36,176.48,176.52,176.55,176.53,176.51,176.49,176.45,176.4
2041,176.39,176.44,176.48,176.51,176.6,176.7,176.72,176.7,176.67,176.62,176.59,176.5
2042,176.44,176.47,176.48,176.51,176.6,176.67,176.69,176.65,176.56,176.43,176.3,176.2
2043,176.14,176.13,176.14,176.21,176.39,176.54,176.6,176.61,176.6,176.57,176.53,176.47
