"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,183.53,183.46,183.42,183.4,183.45,183.54,183.57,183.59,183.56,183.5,183.45,183.39
2022,183.31,183.24,183.22,183.26,183.33,183.4,183.47,183.5,183.51,183.5,183.45,183.35
2023,183.26,183.2,183.18,183.24,183.36,183.47,183.55,183.56,183.52,183.48,183.47,183.43
2024,183.32,183.25,183.21,183.23,183.34,183.42,183.46,183.49,183.45,183.38,183.33,183.24
2025,183.14,183.06,183,183.06,183.19,183.28,183.36,183.45,183.51,183.48,183.42,183.38
2026,183.29,183.2,183.17,183.19,183.29,183.38,183.45,183.52,183.51,183.45,183.36,183.26
2027,183.16,183.09,183.06,183.12,183.25,183.34,183.41,183.47,183.49,183.48,183.44,183.38
2028,183.31,183.25,183.2,183.24,183.39,183.54,183.64,183.71,183.76,183.77,183.74,183.66
2029,183.56,183.49,183.44,183.43,183.48,183.55,183.59,183.57,183.47,183.37,183.27,183.15
2030,183.05,182.97,182.93,182.98,183.1,183.24,183.37,183.45,183.51,183.52,183.47,183.39
2031,183.3,183.23,183.22,183.28,183.43,183.55,183.61,183.7,183.73,183.72,183.71,183.64
2032,183.56,183.48,183.43,183.45,183.58,183.68,183.72,183.71,183.7,183.7,183.68,183.61
2033,183.51,183.44,183.4,183.42,183.5,183.57,183.63,183.67,183.66,183.65,183.59,183.5
2034,183.42,183.35,183.29,183.34,183.47,183.58,183.66,183.72,183.72,183.68,183.64,183.56
2035,183.48,183.4,183.35,183.38,183.48,183.59,183.71,183.78,183.79,183.76,183.7,183.58
2036,183.47,183.42,183.42,183.47,183.54,183.61,183.67,183.74,183.79,183.78,183.71,183.6
2037,183.51,183.45,183.44,183.49,183.56,183.61,183.63,183.65,183.68,183.68,183.65,183.58
2038,183.48,183.42,183.42,183.48,183.57,183.66,183.74,183.77,183.77,183.81,183.83,183.78
2039,183.71,183.64,183.57,183.56,183.62,183.7,183.78,183.84,183.81,183.76,183.71,183.64
2040,183.56,183.51,183.53,183.64,183.74,183.78,183.82,183.86,183.91,183.91,183.89,183.87
2041,183.8,183.7,183.64,183.64,183.71,183.78,183.82,183.84,183.83,183.81,183.75,183.64
2042,183.53,183.42,183.33,183.34,183.44,183.5,183.55,183.55,183.56,183.56,183.52,183.46
2043,183.38,183.31,183.29,183.3,183.35,183.46,183.55,183.6,183.64,183.63,183.59,183.53
2044,183.45,183.4,183.38,183.4,183.45,183.53,183.6,183.63,183.65,183.67,183.65,183.57
2045,183.46,183.4,183.39,183.41,183.51,183.67,183.78,183.8,183.76,183.7,183.61,183.51
2046,183.41,183.36,183.36,183.41,183.5,183.59,183.65,183.66,183.65,183.63,183.57,183.49
2047,183.39,183.3,183.24,183.29,183.43,183.55,183.63,183.72,183.76,183.75,183.7,183.62
