"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,175.58,175.53,175.59,175.65,175.65,175.62,175.58,175.55,175.51,175.45,175.39,175.31
2022,175.29,175.27,175.33,175.4,175.42,175.47,175.51,175.5,175.44,175.35,175.25,175.17
2023,175.12,175.08,175.1,175.2,175.22,175.18,175.16,175.18,175.12,175.02,174.96,174.92
2024,174.9,175.01,175.04,175.12,175.16,175.19,175.19,175.16,175.16,175.13,175.1,175.12
2025,175.07,175.11,175.26,175.37,175.35,175.32,175.28,175.24,175.19,175.08,174.98,174.92
2026,174.85,174.96,175.09,175.15,175.2,175.21,175.2,175.18,175.12,175.1,175.09,175.09
2027,175.08,175.02,175.04,175.08,175.11,175.13,175.11,175.07,175.02,174.95,174.87,174.9
2028,175.04,175.05,175.13,175.19,175.22,175.19,175.21,175.21,175.17,175.09,175.02,174.99
2029,174.98,174.97,175.06,175.11,175.14,175.15,175.14,175.14,175.07,175.06,175.04,175.09
2030,175.07,175.06,175.21,175.43,175.52,175.57,175.61,175.58,175.5,175.44,175.38,175.4
2031,175.4,175.54,175.62,175.65,175.68,175.63,175.57,175.52,175.47,175.39,175.34,175.33
2032,175.35,175.32,175.43,175.45,175.46,175.41,175.35,175.29,175.21,175.11,175.03,174.95
2033,174.87,174.93,175.07,175.16,175.2,175.25,175.25,175.2,175.14,175.1,175.08,175.12
2034,175.08,175.05,175.09,175.16,175.23,175.31,175.36,175.35,175.31,175.29,175.36,175.46
2035,175.69,175.7,175.7,175.82,175.86,175.83,175.8,175.74,175.66,175.64,175.65,175.64
2036,175.58,175.83,175.85,175.92,175.92,175.88,175.84,175.76,175.69,175.63,175.52,175.44
2037,175.48,175.65,175.75,175.76,175.73,175.7,175.66,175.61,175.55,175.51,175.48,175.48
2038,175.42,175.37,175.49,175.62,175.7,175.73,175.69,175.66,175.58,175.49,175.45,175.47
2039,175.47,175.44,175.46,175.49,175.54,175.56,175.55,175.54,175.49,175.4,175.4,175.68
2040,175.71,175.73,175.73,175.82,175.91,175.91,175.88,175.82,175.78,175.77,175.83,175.8
2041,175.79,175.79,175.84,175.85,175.82,175.79,175.74,175.71,175.67,175.57,175.48,175.44
2042,175.48,175.47,175.52,175.57,175.67,175.69,175.67,175.68,175.63,175.58,175.51,175.52
2043,175.41,175.39,175.45,175.48,175.48,175.5,175.48,175.43,175.36,175.27,175.17,175.07
2044,175.1,175.17,175.25,175.32,175.33,175.34,175.35,175.35,175.32,175.3,175.29,175.28
2045,175.24,175.25,175.45,175.53,175.53,175.53,175.49,175.44,175.38,175.32,175.31,175.36
