"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,177.07,177.01,177.06,177.16,177.22,177.24,177.26,177.29,177.27,177.21,177.13,177.08
2022,177.06,177.06,177.11,177.19,177.24,177.31,177.37,177.35,177.31,177.22,177.11,177.01
2023,176.94,176.92,176.95,177.02,177.11,177.21,177.28,177.28,177.23,177.17,177.1,177.01
2024,176.95,176.93,176.96,177.11,177.29,177.4,177.47,177.48,177.44,177.47,177.5,177.41
2025,177.33,177.26,177.22,177.32,177.47,177.53,177.56,177.56,177.54,177.53,177.55,177.53
2026,177.47,177.43,177.41,177.47,177.54,177.57,177.57,177.55,177.5,177.42,177.31,177.21
2027,177.14,177.11,177.11,177.15,177.28,177.4,177.45,177.49,177.43,177.33,177.25,177.17
2028,177.07,177,176.96,176.99,177.04,177.07,177.11,177.08,177.02,176.92,176.83,176.74
2029,176.7,176.72,176.73,176.81,176.91,176.95,176.95,176.94,176.91,176.95,176.97,176.86
2030,176.76,176.73,176.77,176.87,176.99,177.06,177.08,177.07,177.04,177.02,176.99,176.95
2031,176.91,176.89,176.9,176.96,177.07,177.17,177.19,177.16,177.13,177.08,176.99,176.89
2032,176.83,176.8,176.77,176.77,176.8,176.8,176.8,176.8,176.74,176.65,176.55,176.49
2033,176.44,176.43,176.48,176.57,176.63,176.68,176.69,176.68,176.64,176.55,176.46,176.36
2034,176.3,176.26,176.27,176.35,176.45,176.53,176.57,176.57,176.57,176.54,176.5,176.45
2035,176.4,176.42,176.48,176.61,176.74,176.82,176.89,176.93,176.91,176.88,176.86,176.81
2036,176.76,176.73,176.72,176.78,176.89,176.97,177.04,177.04,177,176.98,176.95,176.9
2037,176.91,176.96,176.97,177.17,177.44,177.59,177.68,177.73,177.7,177.7,177.72,177.64
2038,177.58,177.62,177.68,177.72,177.8,177.95,178.07,178.1,178.06,178,177.94,177.84
2039,177.75,177.7,177.69,177.73,177.81,177.85,177.86,177.85,177.79,177.72,177.66,177.59
2040,177.57,177.55,177.54,177.6,177.67,177.73,177.77,177.77,177.73,177.7,177.65,177.58
2041,177.51,177.47,177.52,177.64,177.75,177.83,177.87,177.85,177.78,177.7,177.62,177.54
2042,177.51,177.55,177.58,177.64,177.73,177.8,177.81,177.78,177.73,177.68,177.61,177.46
2043,177.38,177.38,177.39,177.41,177.43,177.43,177.4,177.34,177.28,177.22,177.13,177.03
2044,176.95,176.88,176.83,176.84,176.89,176.93,176.94,176.96,176.93,176.85,176.78,176.7
2045,176.62,176.62,176.65,176.73,176.83,176.92,176.99,176.99,176.97,176.95,176.89,176.8
2046,176.72,176.67,176.69,176.79,176.88,176.93,176.97,176.98,176.96,176.98,176.96,176.89
2047,176.84,176.8,176.83,176.92,177.01,177.1,177.14,177.14,177.11,177.03,176.92,176.82
2048,176.77,176.81,176.9,177.04,177.18,177.26,177.27,177.21,177.14,177.07,176.97,176.84
2049,176.78,176.81,176.84,176.86,176.92,177,177.06,177.06,177.03,176.95,176.89,176.86
2050,176.87,176.87,176.87,176.92,177.04,177.13,177.17,177.17,177.13,177.1,177.08,177.06
2051,177.01,176.98,177,177.09,177.19,177.28,177.37,177.39,177.36,177.32,177.26,177.19
2052,177.16,177.15,177.2,177.31,177.39,177.41,177.4,177.42,177.43,177.42,177.4,177.33
2053,177.28,177.26,177.23,177.24,177.31,177.37,177.39,177.36,177.3,177.17,177.05,176.96
2054,176.88,176.86,176.89,177,177.11,177.18,177.21,177.19,177.15,177.13,177.11,177.06
2055,177.01,177.01,177.05,177.09,177.16,177.27,177.34,177.34,177.34,177.29,177.17,177.07
2056,177.01,176.97,176.94,176.97,177.03,177.1,177.14,177.18,177.26,177.29,177.21,177.12
2057,177.04,176.99,177.05,177.14,177.21,177.27,177.32,177.34,177.31,177.24,177.19,177.14
2058,177.08,177.03,177.09,177.21,177.28,177.38,177.42,177.39,177.34,177.27,177.18,177.13
2059,177.13,177.09,177.02,177.02,177.09,177.15,177.16,177.15,177.12,177.07,177.03,176.98
2060,176.9,176.87,176.87,176.9,177,177.07,177.07,177.02,176.98,176.98,176.96,176.94
2061,176.91,176.9,176.93,177.02,177.09,177.1,177.12,177.14,177.15,177.14,177.09,177.01
2062,176.96,176.94,177,177.15,177.28,177.36,177.4,177.37,177.33,177.33,177.29,177.18
2063,177.12,177.12,177.15,177.22,177.28,177.29,177.27,177.26,177.22,177.17,177.11,177
2064,176.89,176.82,176.8,176.9,177.01,177.05,177.1,177.12,177.1,177.2,177.28,177.23
2065,177.2,177.19,177.19,177.22,177.22,177.2,177.2,177.17,177.15,177.11,177.03,176.96
2066,176.91,176.89,176.9,176.95,177.03,177.07,177.07,177.01,176.93,176.81,176.71,176.63
