"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,174.71,174.72,174.77,174.85,174.93,174.98,174.95,174.88,174.76,174.65,174.6,174.59
2022,174.63,174.63,174.66,174.8,175.02,175.12,175.07,175,174.88,174.79,174.74,174.73
2023,174.75,174.74,174.75,174.85,174.88,174.81,174.73,174.63,174.51,174.46,174.47,174.44
2024,174.41,174.51,174.64,174.74,174.85,175,175.05,174.95,174.84,174.73,174.64,174.62
2025,174.67,174.7,174.74,174.84,174.91,174.94,174.96,174.93,174.87,174.79,174.71,174.69
2026,174.7,174.76,174.83,174.93,175,174.99,174.95,174.87,174.78,174.7,174.64,174.62
2027,174.66,174.93,175.17,175.17,175.14,175.11,175.02,174.94,174.84,174.76,174.74,174.86
2028,174.93,174.96,175.06,175.12,175.12,175.1,175.08,174.99,174.88,174.76,174.67,174.66
2029,174.67,174.71,174.85,174.93,174.93,174.91,174.83,174.75,174.65,174.53,174.45,174.5
2030,174.56,174.53,174.55,174.73,174.84,174.77,174.66,174.56,174.47,174.44,174.46,174.46
2031,174.46,174.55,174.64,174.71,174.83,174.84,174.81,174.73,174.61,174.53,174.51,174.55
2032,174.57,174.62,174.82,174.99,174.98,174.92,174.86,174.79,174.65,174.52,174.5,174.48
2033,174.54,174.63,174.68,174.76,174.84,174.85,174.82,174.75,174.63,174.55,174.56,174.56
2034,174.62,174.69,174.76,174.83,174.91,175,174.99,174.92,174.82,174.76,174.8,174.84
2035,174.78,174.71,174.78,174.86,174.87,174.86,174.82,174.78,174.69,174.55,174.48,174.47
2036,174.65,174.88,174.98,175.02,175.01,174.96,174.88,174.82,174.75,174.62,174.49,174.55
2037,174.6,174.55,174.58,174.66,174.64,174.59,174.54,174.46,174.37,174.24,174.16,174.1
2038,174.12,174.18,174.28,174.42,174.52,174.54,174.53,174.48,174.38,174.26,174.18,174.21
2039,174.27,174.28,174.3,174.37,174.55,174.68,174.72,174.68,174.56,174.42,174.33,174.29
2040,174.33,174.46,174.53,174.6,174.72,174.78,174.79,174.77,174.72,174.63,174.56,174.56
2041,174.59,174.63,174.71,174.79,174.86,174.92,174.9,174.79,174.68,174.58,174.55,174.61
2042,174.64,174.7,174.7,174.67,174.64,174.57,174.51,174.43,174.33,174.25,174.19,174.17
2043,174.17,174.18,174.28,174.46,174.57,174.62,174.68,174.68,174.59,174.44,174.3,174.23
2044,174.21,174.26,174.41,174.5,174.48,174.46,174.4,174.33,174.27,174.22,174.17,174.19
2045,174.24,174.27,174.32,174.39,174.43,174.46,174.48,174.42,174.28,174.17,174.1,174.05
