"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,177.12,177.12,177.16,177.24,177.29,177.32,177.32,177.31,177.27,177.2,177.09,176.93
2022,176.83,176.8,176.8,176.87,176.97,177.07,177.14,177.14,177.11,177.07,177.01,176.96
2023,176.91,176.87,176.84,176.91,177.09,177.25,177.33,177.34,177.34,177.35,177.32,177.26
2024,177.2,177.15,177.16,177.23,177.29,177.31,177.33,177.36,177.46,177.51,177.51,177.49
2025,177.47,177.51,177.56,177.66,177.79,177.87,177.95,177.99,177.96,177.91,177.83,177.72
2026,177.6,177.53,177.51,177.55,177.63,177.67,177.64,177.6,177.53,177.43,177.34,177.28
2027,177.23,177.19,177.22,177.32,177.45,177.51,177.52,177.51,177.47,177.44,177.42,177.38
2028,177.36,177.39,177.46,177.55,177.66,177.77,177.84,177.83,177.78,177.67,177.55,177.42
2029,177.31,177.32,177.39,177.48,177.62,177.76,177.83,177.82,177.78,177.73,177.68,177.62
2030,177.58,177.55,177.54,177.6,177.7,177.78,177.82,177.85,177.85,177.82,177.74,177.62
2031,177.54,177.48,177.45,177.52,177.61,177.65,177.67,177.65,177.61,177.57,177.53,177.49
2032,177.44,177.41,177.41,177.43,177.5,177.57,177.59,177.56,177.51,177.44,177.32,177.2
2033,177.15,177.16,177.25,177.4,177.49,177.51,177.48,177.42,177.32,177.29,177.3,177.31
2034,177.33,177.32,177.34,177.41,177.49,177.51,177.48,177.4,177.33,177.29,177.27,177.25
2035,177.21,177.15,177.16,177.23,177.27,177.29,177.3,177.26,177.22,177.16,177.06,176.97
2036,176.9,176.85,176.87,176.95,177.06,177.15,177.19,177.18,177.19,177.2,177.16,177.09
2037,177,176.95,176.91,176.92,176.94,176.92,176.97,177.03,177.08,177.15,177.17,177.18
2038,177.17,177.15,177.18,177.25,177.33,177.41,177.47,177.48,177.43,177.4,177.43,177.38
2039,177.29,177.27,177.3,177.36,177.42,177.45,177.43,177.44,177.43,177.33,177.23,177.1
2040,177,176.95,176.96,177.03,177.13,177.18,177.18,177.15,177.13,177.17,177.18,177.11
2041,177.04,176.98,177.02,177.12,177.18,177.23,177.26,177.24,177.17,177.08,177.04,177.03
2042,176.99,176.95,176.98,177.07,177.19,177.28,177.28,177.25,177.19,177.14,177.09,177
2043,176.91,176.89,176.99,177.14,177.34,177.55,177.62,177.58,177.52,177.48,177.44,177.37
