"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,174.7,174.72,174.86,175.07,175.17,175.17,175.08,174.98,174.86,174.73,174.67,174.68
2022,174.69,174.8,174.97,175.03,175.08,175.12,175.09,175.01,174.92,174.79,174.71,174.69
2023,174.86,175.03,175.09,175.15,175.19,175.19,175.11,175.01,174.91,174.8,174.8,174.92
2024,175.04,175.07,175.18,175.32,175.3,175.23,175.14,175.08,174.99,174.86,174.77,174.72
2025,174.74,174.81,174.88,175.01,175.12,175.1,175.04,174.96,174.9,174.84,174.78,174.75
2026,174.73,174.76,174.85,174.97,175.07,175.11,175.05,174.95,174.81,174.72,174.64,174.74
2027,175.02,175.15,175.21,175.29,175.25,175.17,175.04,174.91,174.78,174.7,174.68,174.65
2028,174.65,174.67,174.74,174.84,174.92,174.95,174.97,174.94,174.84,174.71,174.58,174.53
2029,174.56,174.72,174.87,174.93,174.94,174.91,174.88,174.81,174.7,174.55,174.45,174.39
2030,174.36,174.36,174.44,174.68,174.81,174.78,174.75,174.68,174.55,174.49,174.46,174.42
2031,174.41,174.43,174.57,174.69,174.68,174.64,174.6,174.55,174.49,174.41,174.33,174.34
2032,174.37,174.49,174.62,174.75,174.94,175.06,175.02,174.85,174.76,174.67,174.53,174.51
2033,174.56,174.62,174.67,174.74,174.75,174.7,174.69,174.65,174.55,174.43,174.33,174.34
2034,174.42,174.53,174.67,174.78,174.94,175.09,175.12,175.02,174.9,174.82,174.78,174.83
2035,174.88,174.85,174.84,174.85,174.8,174.72,174.63,174.58,174.49,174.33,174.21,174.14
2036,174.14,174.13,174.19,174.34,174.44,174.45,174.45,174.42,174.39,174.33,174.26,174.23
2037,174.21,174.32,174.47,174.54,174.6,174.7,174.68,174.55,174.44,174.35,174.29,174.27
2038,174.32,174.45,174.59,174.72,174.89,174.92,174.84,174.76,174.68,174.56,174.47,174.46
2039,174.49,174.53,174.74,174.95,174.94,174.85,174.75,174.69,174.61,174.45,174.35,174.31
2040,174.34,174.36,174.46,174.61,174.71,174.78,174.76,174.65,174.54,174.41,174.31,174.27
2041,174.44,174.62,174.63,174.65,174.75,174.78,174.74,174.67,174.52,174.37,174.32,174.44
2042,174.54,174.54,174.59,174.65,174.69,174.71,174.68,174.61,174.52,174.45,174.37,174.31
2043,174.31,174.43,174.6,174.67,174.68,174.73,174.79,174.76,174.68,174.56,174.5,174.56
2044,174.68,174.69,174.68,174.76,174.87,174.92,174.87,174.73,174.63,174.55,174.43,174.43
2045,174.52,174.61,174.7,174.83,174.87,174.8,174.72,174.65,174.54,174.41,174.34,174.29
2046,174.31,174.34,174.38,174.53,174.63,174.68,174.68,174.62,174.56,174.47,174.42,174.41
2047,174.43,174.5,174.6,174.68,174.69,174.65,174.6,174.57,174.53,174.47,174.41,174.41
2048,174.44,174.53,174.75,174.89,174.84,174.73,174.65,174.57,174.47,174.36,174.3,174.46
2049,174.62,174.69,174.75,174.77,174.81,174.9,174.94,174.86,174.74,174.59,174.46,174.38
2050,174.34,174.46,174.63,174.68,174.77,174.84,174.83,174.73,174.6,174.45,174.35,174.33
2051,174.3,174.26,174.34,174.48,174.54,174.6,174.61,174.5,174.38,174.27,174.15,174.13
2052,174.23,174.36,174.41,174.47,174.58,174.63,174.61,174.54,174.47,174.39,174.32,174.29
2053,174.3,174.35,174.53,174.72,174.82,175.01,175.08,174.95,174.83,174.71,174.61,174.79
2054,174.92,174.87,174.94,175.03,175.05,175.02,174.98,174.91,174.79,174.65,174.66,174.79
2055,174.86,174.85,174.85,174.87,174.87,174.84,174.79,174.71,174.63,174.56,174.49,174.46
2056,174.51,174.52,174.61,174.81,174.89,174.84,174.76,174.68,174.63,174.56,174.5,174.49
2057,174.49,174.54,174.65,174.78,174.85,174.91,175.02,174.99,174.88,174.82,174.86,174.88
2058,174.93,175,175.05,175.21,175.39,175.46,175.44,175.33,175.21,175.14,175.12,175.11
2059,175.06,175.06,175.18,175.27,175.37,175.49,175.46,175.36,175.34,175.31,175.23,175.42
2060,175.53,175.4,175.41,175.45,175.53,175.57,175.5,175.39,175.25,175.11,175.02,175.04
2061,175.03,175.2,175.44,175.53,175.7,175.77,175.69,175.62,175.55,175.47,175.39,175.41
2062,175.47,175.51,175.55,175.59,175.55,175.44,175.33,175.25,175.17,175.11,175.08,175.08
2063,175.12,175.14,175.28,175.44,175.43,175.34,175.24,175.17,175.09,174.98,174.87,174.86
2064,174.91,174.98,175.07,175.24,175.37,175.4,175.39,175.29,175.18,175.12,175.05,175.02
2065,174.99,174.95,174.97,175.08,175.15,175.15,175.13,175.1,175.01,174.88,174.75,174.78
2066,174.89,174.95,175.03,175.15,175.15,175.05,174.95,174.89,174.81,174.77,174.79,174.76
2067,174.73,174.77,174.8,174.86,174.9,174.88,174.85,174.82,174.73,174.58,174.51,174.53
2068,174.61,174.65,174.7,174.92,175.25,175.47,175.43,175.23,175.12,175.03,174.83,174.72
2069,174.91,175.05,175.02,175.05,175.01,174.94,174.86,174.78,174.69,174.59,174.49,174.42
2070,174.44,174.47,174.62,174.8,174.8,174.73,174.65,174.59,174.53,174.42,174.33,174.33
2071,174.44,174.5,174.54,174.58,174.61,174.61,174.56,174.52,174.45,174.35,174.28,174.31
2072,174.41,174.48,174.59,174.79,174.9,174.9,174.86,174.79,174.69,174.56,174.46,174.46
2073,174.49,174.54,174.62,174.69,174.74,174.74,174.68,174.6,174.5,174.4,174.37,174.42
