"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,183.54,183.48,183.44,183.44,183.47,183.55,183.64,183.66,183.6,183.52,183.46,183.37
2022,183.28,183.21,183.2,183.23,183.29,183.37,183.41,183.43,183.42,183.37,183.28,183.19
2023,183.11,183.07,183.09,183.14,183.21,183.29,183.38,183.4,183.45,183.56,183.6,183.57
2024,183.52,183.48,183.46,183.46,183.51,183.58,183.64,183.66,183.63,183.6,183.53,183.42
2025,183.35,183.29,183.24,183.25,183.35,183.45,183.53,183.58,183.63,183.71,183.76,183.69
2026,183.61,183.53,183.48,183.48,183.54,183.62,183.69,183.76,183.78,183.74,183.69,183.61
2027,183.51,183.48,183.44,183.49,183.66,183.81,183.92,183.97,183.95,183.85,183.76,183.63
2028,183.5,183.44,183.4,183.43,183.52,183.61,183.65,183.66,183.64,183.57,183.51,183.42
2029,183.33,183.29,183.26,183.27,183.35,183.47,183.6,183.64,183.62,183.59,183.52,183.43
2030,183.34,183.3,183.28,183.3,183.38,183.47,183.51,183.51,183.49,183.48,183.48,183.43
2031,183.34,183.28,183.24,183.26,183.38,183.51,183.57,183.57,183.53,183.52,183.47,183.38
2032,183.3,183.26,183.23,183.27,183.39,183.51,183.59,183.63,183.63,183.61,183.56,183.49
2033,183.43,183.38,183.35,183.4,183.55,183.7,183.77,183.79,183.78,183.79,183.77,183.68
2034,183.56,183.49,183.48,183.53,183.65,183.75,183.79,183.81,183.81,183.77,183.69,183.6
2035,183.52,183.47,183.44,183.48,183.57,183.66,183.72,183.76,183.73,183.64,183.57,183.48
2036,183.4,183.37,183.38,183.43,183.52,183.64,183.72,183.74,183.71,183.67,183.61,183.54
2037,183.48,183.42,183.38,183.39,183.5,183.59,183.65,183.73,183.74,183.67,183.6,183.52
2038,183.45,183.4,183.36,183.39,183.48,183.57,183.63,183.64,183.62,183.61,183.59,183.51
2039,183.44,183.39,183.35,183.37,183.43,183.49,183.53,183.54,183.52,183.45,183.38,183.34
2040,183.32,183.29,183.27,183.28,183.33,183.41,183.49,183.54,183.53,183.46,183.39,183.32
2041,183.27,183.25,183.26,183.36,183.47,183.53,183.58,183.59,183.58,183.58,183.55,183.46
2042,183.34,183.28,183.31,183.35,183.4,183.51,183.58,183.61,183.64,183.68,183.67,183.61
2043,183.54,183.5,183.5,183.56,183.67,183.77,183.84,183.88,183.88,183.83,183.76,183.7
2044,183.63,183.59,183.56,183.58,183.63,183.7,183.75,183.8,183.82,183.83,183.79,183.7
2045,183.63,183.56,183.49,183.49,183.61,183.72,183.76,183.75,183.68,183.59,183.5,183.41
2046,183.31,183.24,183.21,183.26,183.37,183.47,183.55,183.61,183.64,183.61,183.56,183.53
2047,183.44,183.37,183.37,183.4,183.44,183.5,183.53,183.58,183.66,183.67,183.59,183.5
2048,183.43,183.4,183.37,183.36,183.41,183.48,183.55,183.61,183.61,183.57,183.51,183.42
2049,183.34,183.29,183.26,183.27,183.38,183.49,183.59,183.65,183.64,183.61,183.59,183.53
2050,183.44,183.38,183.35,183.38,183.46,183.57,183.65,183.69,183.66,183.6,183.54,183.47
2051,183.37,183.29,183.26,183.32,183.42,183.5,183.55,183.59,183.62,183.61,183.56,183.49
2052,183.42,183.36,183.34,183.36,183.43,183.54,183.6,183.65,183.64,183.58,183.51,183.43
2053,183.34,183.28,183.23,183.23,183.32,183.42,183.51,183.57,183.58,183.53,183.49,183.42
2054,183.35,183.33,183.33,183.32,183.36,183.4,183.42,183.42,183.4,183.35,183.29,183.25
2055,183.2,183.13,183.07,183.1,183.2,183.27,183.33,183.36,183.39,183.41,183.39,183.32
2056,183.25,183.19,183.14,183.13,183.19,183.24,183.3,183.32,183.3,183.25,183.21,183.14
2057,183.07,183.02,183.02,183.07,183.22,183.35,183.42,183.47,183.5,183.56,183.56,183.46
2058,183.35,183.26,183.21,183.23,183.33,183.43,183.52,183.54,183.53,183.56,183.55,183.48
2059,183.4,183.34,183.33,183.35,183.43,183.5,183.53,183.56,183.54,183.5,183.45,183.36
2060,183.28,183.24,183.27,183.34,183.46,183.6,183.69,183.74,183.72,183.63,183.54,183.44
2061,183.34,183.26,183.23,183.29,183.45,183.59,183.66,183.7,183.7,183.68,183.63,183.56
2062,183.47,183.39,183.33,183.31,183.34,183.38,183.43,183.46,183.46,183.4,183.32,183.24
2063,183.14,183.08,183.08,183.11,183.19,183.3,183.39,183.44,183.42,183.36,183.32,183.26
2064,183.19,183.15,183.13,183.14,183.2,183.29,183.36,183.42,183.43,183.35,183.24,183.14
2065,183.07,183.05,183.07,183.1,183.13,183.18,183.22,183.24,183.25,183.22,183.16,183.09
2066,183.01,182.94,182.93,182.95,183.03,183.14,183.17,183.16,183.12,183.06,183,182.93
2067,182.86,182.82,182.86,182.92,182.99,183.1,183.17,183.22,183.26,183.27,183.23,183.17
2068,183.12,183.08,183.06,183.13,183.25,183.33,183.38,183.43,183.42,183.37,183.29,183.22
2069,183.13,183.07,183.06,183.09,183.19,183.26,183.33,183.38,183.36,183.33,183.29,183.22
2070,183.16,183.13,183.11,183.12,183.19,183.29,183.4,183.49,183.51,183.48,183.42,183.34
2071,183.24,183.14,183.09,183.12,183.2,183.31,183.41,183.49,183.59,183.68,183.68,183.61
2072,183.54,183.49,183.46,183.49,183.61,183.72,183.78,183.85,183.88,183.83,183.74,183.66
2073,183.57,183.5,183.46,183.46,183.51,183.56,183.6,183.61,183.58,183.55,183.51,183.43
2074,183.34,183.28,183.26,183.3,183.38,183.46,183.52,183.55,183.54,183.53,183.49,183.41
2075,183.32,183.24,183.18,183.22,183.35,183.48,183.54,183.54,183.46,183.34,183.24,183.13
2076,183.02,182.97,182.99,183.07,183.18,183.26,183.32,183.37,183.4,183.38,183.34,183.28
2077,183.2,183.12,183.06,183.08,183.16,183.22,183.27,183.31,183.33,183.32,183.28,183.23
2078,183.15,183.08,183.07,183.1,183.16,183.24,183.3,183.34,183.37,183.39,183.41,183.34
2079,183.23,183.16,183.14,183.18,183.28,183.39,183.47,183.5,183.5,183.48,183.44,183.35
2080,183.25,183.21,183.22,183.27,183.36,183.48,183.57,183.62,183.64,183.62,183.57,183.48
