"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,183.55,183.49,183.44,183.48,183.63,183.76,183.85,183.9,183.94,183.95,183.88,183.8
2022,183.69,183.6,183.56,183.57,183.65,183.71,183.73,183.82,183.93,183.97,183.92,183.85
2023,183.77,183.7,183.66,183.7,183.79,183.91,183.98,183.99,183.98,183.92,183.88,183.82
2024,183.71,183.59,183.5,183.53,183.62,183.65,183.65,183.72,183.81,183.84,183.86,183.8
2025,183.68,183.6,183.52,183.53,183.62,183.69,183.74,183.76,183.75,183.72,183.68,183.61
2026,183.53,183.47,183.42,183.43,183.5,183.59,183.64,183.69,183.74,183.74,183.68,183.58
2027,183.48,183.38,183.31,183.34,183.42,183.48,183.53,183.57,183.59,183.58,183.54,183.46
2028,183.38,183.31,183.26,183.26,183.31,183.39,183.46,183.5,183.53,183.52,183.45,183.35
2029,183.26,183.18,183.14,183.16,183.26,183.35,183.42,183.47,183.48,183.49,183.46,183.4
2030,183.29,183.21,183.17,183.19,183.27,183.34,183.38,183.41,183.44,183.48,183.48,183.43
2031,183.33,183.27,183.23,183.24,183.37,183.5,183.56,183.61,183.64,183.72,183.73,183.68
2032,183.64,183.61,183.56,183.56,183.65,183.75,183.8,183.8,183.83,183.84,183.76,183.65
2033,183.55,183.49,183.46,183.47,183.5,183.52,183.53,183.55,183.56,183.52,183.47,183.41
2034,183.32,183.27,183.27,183.3,183.36,183.38,183.4,183.45,183.51,183.54,183.54,183.48
2035,183.39,183.3,183.27,183.29,183.35,183.42,183.46,183.46,183.42,183.37,183.31,183.23
2036,183.14,183.07,183.02,183.05,183.16,183.27,183.33,183.39,183.45,183.54,183.54,183.44
2037,183.35,183.3,183.27,183.3,183.44,183.57,183.64,183.66,183.64,183.58,183.5,183.4
2038,183.34,183.3,183.25,183.24,183.32,183.41,183.47,183.51,183.52,183.51,183.47,183.39
2039,183.3,183.22,183.19,183.23,183.3,183.38,183.43,183.45,183.5,183.51,183.46,183.38
2040,183.3,183.24,183.19,183.23,183.4,183.55,183.65,183.73,183.73,183.71,183.67,183.58
2041,183.47,183.39,183.36,183.37,183.44,183.54,183.62,183.62,183.62,183.62,183.61,183.55
2042,183.44,183.39,183.37,183.44,183.61,183.75,183.81,183.81,183.78,183.72,183.67,183.59
2043,183.47,183.39,183.32,183.32,183.42,183.49,183.53,183.56,183.58,183.56,183.51,183.42
2044,183.31,183.24,183.23,183.25,183.28,183.34,183.39,183.43,183.48,183.46,183.43,183.36
2045,183.26,183.21,183.22,183.26,183.34,183.44,183.51,183.52,183.55,183.6,183.57,183.48
2046,183.37,183.25,183.18,183.17,183.21,183.27,183.33,183.37,183.39,183.35,183.28,183.21
2047,183.16,183.12,183.08,183.12,183.23,183.33,183.4,183.43,183.43,183.41,183.36,183.28
2048,183.18,183.11,183.09,183.1,183.16,183.22,183.28,183.39,183.45,183.48,183.48,183.41
2049,183.33,183.28,183.24,183.25,183.33,183.44,183.53,183.61,183.59,183.49,183.37,183.26
2050,183.18,183.15,183.16,183.2,183.27,183.37,183.45,183.49,183.52,183.55,183.55,183.47
2051,183.37,183.31,183.26,183.25,183.31,183.37,183.45,183.54,183.56,183.54,183.49,183.38
2052,183.26,183.18,183.12,183.13,183.21,183.29,183.34,183.36,183.32,183.28,183.22,183.13
2053,183.04,182.98,182.97,182.98,183.1,183.23,183.29,183.33,183.37,183.34,183.26,183.19
2054,183.11,183.04,183.02,183.08,183.23,183.36,183.42,183.44,183.46,183.5,183.5,183.43
2055,183.34,183.26,183.19,183.21,183.33,183.43,183.52,183.58,183.61,183.6,183.57,183.53
2056,183.43,183.38,183.4,183.46,183.59,183.7,183.75,183.78,183.77,183.67,183.54,183.42
2057,183.35,183.3,183.26,183.25,183.27,183.32,183.38,183.42,183.41,183.37,183.31,183.23
2058,183.17,183.14,183.17,183.21,183.29,183.38,183.41,183.39,183.37,183.34,183.33,183.3
2059,183.21,183.16,183.16,183.19,183.27,183.35,183.41,183.48,183.55,183.65,183.7,183.65
2060,183.56,183.5,183.46,183.52,183.62,183.69,183.75,183.76,183.76,183.75,183.72,183.65
2061,183.55,183.5,183.48,183.49,183.57,183.68,183.74,183.79,183.78,183.67,183.53,183.41
2062,183.33,183.26,183.19,183.21,183.33,183.43,183.52,183.57,183.56,183.57,183.54,183.45
2063,183.33,183.26,183.24,183.28,183.43,183.57,183.64,183.69,183.7,183.68,183.63,183.52
2064,183.39,183.3,183.25,183.25,183.33,183.43,183.48,183.51,183.49,183.43,183.37,183.28
2065,183.19,183.15,183.12,183.19,183.3,183.38,183.46,183.5,183.54,183.54,183.49,183.4
2066,183.29,183.17,183.09,183.12,183.19,183.28,183.37,183.43,183.45,183.4,183.32,183.23
2067,183.13,183.04,182.99,183.03,183.14,183.19,183.24,183.33,183.43,183.53,183.52,183.48
2068,183.43,183.35,183.31,183.33,183.43,183.57,183.66,183.69,183.72,183.7,183.65,183.55
2069,183.46,183.41,183.41,183.43,183.55,183.68,183.76,183.84,183.84,183.78,183.7,183.61
2070,183.52,183.45,183.38,183.38,183.46,183.57,183.65,183.7,183.72,183.67,183.6,183.52
2071,183.44,183.39,183.37,183.37,183.42,183.51,183.54,183.52,183.46,183.4,183.37,183.27
2072,183.17,183.12,183.08,183.16,183.33,183.45,183.55,183.64,183.7,183.76,183.76,183.69
2073,183.58,183.45,183.35,183.38,183.48,183.57,183.63,183.64,183.64,183.59,183.49,183.38
2074,183.27,183.2,183.17,183.22,183.37,183.52,183.65,183.75,183.78,183.77,183.72,183.64
2075,183.56,183.48,183.44,183.47,183.56,183.64,183.66,183.63,183.59,183.55,183.51,183.42
2076,183.3,183.22,183.19,183.24,183.32,183.39,183.46,183.54,183.63,183.75,183.78,183.72
2077,183.64,183.55,183.52,183.51,183.53,183.58,183.63,183.63,183.64,183.63,183.55,183.45
2078,183.34,183.26,183.22,183.24,183.31,183.38,183.43,183.46,183.48,183.45,183.38,183.31
2079,183.22,183.17,183.16,183.19,183.3,183.43,183.5,183.55,183.56,183.52,183.46,183.4
2080,183.31,183.21,183.16,183.18,183.24,183.31,183.37,183.47,183.52,183.48,183.44,183.37
2081,183.24,183.14,183.08,183.09,183.16,183.2,183.22,183.23,183.22,183.16,183.09,183.05
2082,182.99,182.95,182.93,182.95,183.02,183.11,183.21,183.32,183.41,183.41,183.36,183.27
2083,183.16,183.08,183.07,183.09,183.12,183.17,183.2,183.24,183.28,183.29,183.26,183.17
2084,183.07,182.99,182.95,182.98,183.09,183.22,183.29,183.36,183.36,183.27,183.16,183.08
2085,183.06,183.03,182.99,183.01,183.08,183.17,183.28,183.36,183.39,183.38,183.34,183.26
2086,183.17,183.09,183.01,182.99,183.06,183.14,183.24,183.33,183.39,183.39,183.36,183.3
2087,183.21,183.12,183.1,183.13,183.16,183.24,183.29,183.3,183.29,183.29,183.25,183.16
2088,183.08,183.04,183.01,183.06,183.14,183.18,183.23,183.27,183.29,183.27,183.22,183.14
2089,183.04,182.99,182.96,182.98,183.09,183.2,183.25,183.3,183.34,183.34,183.32,183.27
2090,183.18,183.09,183.04,183.13,183.25,183.32,183.35,183.35,183.35,183.36,183.32,183.24
