"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,175.56,175.54,175.54,175.58,175.61,175.69,175.68,175.64,175.59,175.57,175.55,175.5
2022,175.52,175.56,175.65,175.75,175.77,175.85,175.9,175.87,175.78,175.7,175.68,175.66
2023,175.56,175.54,175.73,175.74,175.75,175.71,175.67,175.67,175.65,175.59,175.5,175.49
2024,175.45,175.44,175.55,175.66,175.69,175.73,175.73,175.7,175.65,175.58,175.56,175.63
2025,175.6,175.53,175.57,175.59,175.61,175.58,175.56,175.5,175.42,175.32,175.27,175.26
2026,175.21,175.28,175.46,175.59,175.66,175.66,175.62,175.58,175.54,175.52,175.6,175.7
2027,175.65,175.57,175.6,175.62,175.6,175.57,175.53,175.47,175.4,175.28,175.16,175.06
2028,174.95,174.85,174.91,174.98,174.99,174.96,174.92,174.86,174.8,174.77,174.72,174.68
2029,174.66,174.71,174.77,174.91,175.01,175.13,175.18,175.14,175.1,175.18,175.23,175.19
2030,175.14,175.11,175.21,175.36,175.41,175.42,175.39,175.34,175.27,175.2,175.14,175.08
2031,175.04,175.18,175.17,175.28,175.46,175.51,175.53,175.49,175.41,175.33,175.32,175.32
2032,175.34,175.32,175.39,175.44,175.47,175.44,175.39,175.32,175.21,175.15,175.1,175.03
2033,175.01,175.04,175.15,175.27,175.3,175.31,175.3,175.29,175.24,175.15,175.12,175.14
2034,175.16,175.15,175.25,175.25,175.25,175.25,175.22,175.18,175.1,175,174.91,174.85
2035,174.87,174.9,175.09,175.05,175.01,175,174.95,174.9,174.87,174.79,174.74,174.78
2036,174.8,174.81,174.91,175.01,174.98,174.95,174.91,174.87,174.82,174.77,174.72,174.67
2037,174.68,174.77,174.92,175.02,175.06,175.1,175.11,175.11,175.06,174.98,174.98,175
2038,174.93,174.89,175.04,175.2,175.27,175.36,175.44,175.46,175.43,175.41,175.4,175.35
2039,175.41,175.51,175.75,175.83,175.88,175.85,175.8,175.75,175.67,175.54,175.44,175.41
2040,175.36,175.37,175.42,175.51,175.56,175.55,175.53,175.48,175.42,175.42,175.35,175.27
2041,175.2,175.2,175.28,175.47,175.53,175.5,175.46,175.4,175.32,175.26,175.21,175.19
2042,175.16,175.19,175.25,175.34,175.36,175.34,175.3,175.23,175.14,175.03,174.96,174.9
2043,174.85,174.85,175.01,175.14,175.18,175.22,175.24,175.22,175.19,175.2,175.22,175.26
2044,175.25,175.19,175.27,175.32,175.35,175.31,175.26,175.23,175.22,175.19,175.16,175.19
2045,175.16,175.14,175.3,175.34,175.32,175.31,175.34,175.32,175.26,175.17,175.08,175.04
2046,174.98,175.01,175.18,175.28,175.29,175.26,175.21,175.17,175.14,175.03,174.94,174.93
2047,174.9,174.9,174.96,175.07,175.18,175.2,175.17,175.14,175.12,175.1,175.07,175.05
2048,175,175,175.15,175.25,175.28,175.36,175.36,175.33,175.27,175.22,175.17,175.17
2049,175.11,175.07,175.16,175.27,175.29,175.31,175.28,175.27,175.24,175.18,175.1,175.09
2050,175.06,175.05,175.26,175.36,175.4,175.4,175.4,175.36,175.3,175.22,175.2,175.19
2051,175.16,175.13,175.25,175.36,175.4,175.43,175.44,175.4,175.37,175.33,175.26,175.24
2052,175.23,175.24,175.38,175.41,175.38,175.35,175.3,175.24,175.14,175.04,174.95,174.89
2053,174.83,174.83,174.89,174.93,174.95,174.99,174.97,174.93,174.89,174.87,174.9,174.93
2054,174.91,174.93,174.98,175.03,175.05,175.06,175.04,175.01,174.97,174.93,174.88,174.83
2055,174.86,174.96,175,175.05,175.09,175.15,175.14,175.1,175.06,174.98,174.89,174.84
2056,174.76,174.71,174.84,174.99,175.04,175.04,175.06,175.03,175.03,175,174.92,174.88
2057,174.81,174.83,174.89,174.95,174.96,174.98,174.95,174.92,174.86,174.85,174.84,174.84
2058,174.76,174.71,174.81,174.84,174.86,174.92,174.93,174.89,174.89,174.87,174.76,174.69
2059,174.65,174.65,174.72,174.79,174.82,174.83,174.82,174.8,174.75,174.71,174.68,174.66
2060,174.63,174.69,174.85,174.95,175.05,175.06,175.06,175.02,174.95,174.88,174.81,174.91
2061,174.85,174.97,175.09,175.12,175.16,175.16,175.15,175.11,175.05,174.99,174.97,175
2062,175.12,175.13,175.16,175.21,175.3,175.28,175.22,175.17,175.08,175.01,174.99,175.05
2063,175.05,175.14,175.23,175.28,175.26,175.23,175.19,175.13,175.04,174.93,174.84,174.78
2064,174.76,174.84,174.87,174.94,174.98,175.1,175.16,175.14,175.04,174.93,174.87,174.8
2065,174.77,174.8,174.89,174.96,175,174.98,174.98,174.94,174.86,174.79,174.74,174.71
2066,174.65,174.6,174.71,174.82,174.83,174.79,174.75,174.7,174.63,174.57,174.55,174.49
2067,174.47,174.44,174.54,174.66,174.7,174.73,174.74,174.72,174.68,174.63,174.54,174.46
2068,174.42,174.44,174.51,174.54,174.6,174.6,174.58,174.55,174.54,174.5,174.45,174.47
2069,174.6,174.72,174.83,174.9,174.91,174.9,174.87,174.82,174.74,174.63,174.55,174.48
2070,174.41,174.41,174.49,174.59,174.63,174.71,174.7,174.68,174.63,174.55,174.5,174.47
2071,174.43,174.51,174.57,174.7,174.79,174.84,174.85,174.82,174.8,174.76,174.68,174.65
2072,174.63,174.67,174.78,174.87,174.9,174.89,174.89,174.89,174.85,174.83,174.83,174.81
2073,174.8,174.84,174.88,174.91,174.92,174.91,174.88,174.85,174.8,174.79,174.78,174.79
2074,174.75,174.76,174.92,175.05,175.12,175.12,175.11,175.1,175.07,175.02,174.98,174.97
2075,174.95,174.94,175.04,175.15,175.17,175.15,175.12,175.11,175.1,175.08,175.03,175
2076,174.92,174.86,174.92,175.06,175.09,175.15,175.13,175.07,175,174.93,174.88,174.86
