"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,177.12,177.11,177.11,177.18,177.32,177.43,177.46,177.45,177.4,177.34,177.27,177.2
2022,177.16,177.13,177.11,177.13,177.15,177.16,177.16,177.13,177.07,177.02,176.96,176.88
2023,176.81,176.78,176.75,176.78,176.82,176.85,176.86,176.82,176.8,176.84,176.81,176.69
2024,176.61,176.55,176.53,176.58,176.66,176.73,176.73,176.73,176.76,176.78,176.73,176.65
2025,176.58,176.56,176.57,176.62,176.73,176.79,176.8,176.78,176.72,176.63,176.53,176.41
2026,176.34,176.33,176.34,176.39,176.45,176.51,176.56,176.58,176.56,176.53,176.52,176.46
2027,176.39,176.34,176.39,176.47,176.54,176.61,176.66,176.66,176.63,176.6,176.57,176.51
2028,176.49,176.49,176.47,176.5,176.56,176.61,176.67,176.72,176.7,176.6,176.48,176.36
2029,176.28,176.25,176.22,176.24,176.35,176.45,176.49,176.48,176.43,176.38,176.32,176.23
2030,176.17,176.17,176.15,176.13,176.12,176.1,176.07,176.03,176.05,176.05,175.99,175.92
2031,175.85,175.77,175.75,175.79,175.85,175.92,175.97,175.98,175.98,175.96,175.9,175.81
2032,175.8,175.82,175.8,175.83,175.91,175.95,175.96,175.95,175.92,175.87,175.83,175.76
2033,175.68,175.67,175.7,175.77,175.85,175.88,175.88,175.87,175.85,175.82,175.79,175.77
2034,175.71,175.68,175.69,175.76,175.91,175.98,176,176.05,176.06,175.99,175.94,175.92
2035,175.9,175.86,175.84,175.93,176.08,176.14,176.16,176.17,176.11,176.04,176.01,175.94
2036,175.88,175.9,175.94,176.03,176.11,176.16,176.2,176.21,176.15,176.08,176.05,176.02
2037,175.98,175.96,175.97,176.07,176.18,176.25,176.3,176.3,176.26,176.25,176.25,176.23
2038,176.2,176.19,176.19,176.23,176.3,176.34,176.36,176.37,176.39,176.36,176.31,176.26
2039,176.24,176.26,176.3,176.39,176.51,176.6,176.65,176.67,176.66,176.61,176.51,176.39
2040,176.34,176.34,176.3,176.33,176.46,176.61,176.74,176.77,176.72,176.61,176.55,176.49
2041,176.39,176.33,176.34,176.44,176.53,176.58,176.6,176.63,176.6,176.58,176.6,176.57
2042,176.56,176.57,176.59,176.65,176.73,176.78,176.8,176.8,176.78,176.81,176.82,176.76
2043,176.67,176.58,176.56,176.58,176.58,176.56,176.51,176.46,176.44,176.42,176.36,176.29
2044,176.24,176.22,176.22,176.27,176.36,176.48,176.54,176.52,176.48,176.42,176.38,176.32
2045,176.26,176.26,176.33,176.46,176.58,176.64,176.7,176.69,176.62,176.56,176.48,176.39
2046,176.31,176.25,176.26,176.34,176.39,176.43,176.45,176.42,176.39,176.35,176.28,176.2
2047,176.12,176.06,176.05,176.07,176.11,176.13,176.15,176.17,176.2,176.18,176.12,176.04
2048,175.97,175.96,175.96,175.98,176.04,176.11,176.16,176.18,176.19,176.23,176.26,176.28
2049,176.3,176.3,176.28,176.32,176.44,176.56,176.63,176.63,176.57,176.49,176.43,176.35
2050,176.27,176.23,176.22,176.3,176.4,176.48,176.53,176.52,176.48,176.44,176.37,176.29
2051,176.22,176.19,176.22,176.3,176.36,176.45,176.53,176.53,176.5,176.43,176.33,176.21
2052,176.14,176.09,176.06,176.1,176.19,176.26,176.29,176.29,176.28,176.29,176.28,176.26
2053,176.26,176.26,176.3,176.39,176.43,176.44,176.44,176.42,176.39,176.36,176.3,176.21
2054,176.14,176.1,176.09,176.16,176.28,176.4,176.45,176.45,176.44,176.43,176.44,176.43
2055,176.35,176.3,176.29,176.32,176.39,176.44,176.47,176.44,176.38,176.34,176.31,176.26
2056,176.23,176.2,176.18,176.23,176.3,176.36,176.37,176.34,176.29,176.25,176.23,176.21
2057,176.16,176.14,176.18,176.25,176.32,176.36,176.35,176.32,176.26,176.24,176.24,176.14
2058,176.07,176.06,176.07,176.15,176.27,176.41,176.51,176.53,176.52,176.49,176.42,176.36
2059,176.3,176.26,176.26,176.31,176.45,176.58,176.66,176.66,176.63,176.6,176.51,176.4
2060,176.33,176.3,176.29,176.33,176.43,176.52,176.54,176.55,176.54,176.49,176.47,176.45
