"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,175.66,175.66,175.7,175.79,175.84,175.84,175.84,175.8,175.73,175.67,175.58,175.51
2022,175.61,175.62,175.67,175.71,175.72,175.68,175.62,175.56,175.48,175.4,175.4,175.4
2023,175.34,175.43,175.49,175.56,175.66,175.73,175.73,175.67,175.59,175.52,175.51,175.44
2024,175.35,175.3,175.4,175.47,175.54,175.53,175.51,175.48,175.39,175.29,175.21,175.15
2025,175.08,175.26,175.23,175.25,175.38,175.4,175.39,175.33,175.25,175.15,175.1,175.08
2026,175.04,175.06,175.18,175.35,175.4,175.42,175.39,175.33,175.26,175.28,175.24,175.42
2027,175.5,175.43,175.48,175.57,175.6,175.64,175.62,175.54,175.46,175.41,175.38,175.36
2028,175.45,175.44,175.48,175.5,175.5,175.47,175.43,175.4,175.31,175.2,175.13,175.13
2029,175.09,175.02,175.07,175.11,175.14,175.1,175.07,175.05,175.01,174.97,174.92,174.9
2030,174.88,174.91,175,175.07,175.17,175.19,175.19,175.15,175.06,174.96,174.91,174.84
2031,174.77,174.74,174.84,174.87,174.91,174.97,174.98,174.94,174.9,174.84,174.85,174.89
2032,174.88,174.91,175.05,175.1,175.09,175.12,175.13,175.08,175.07,175.03,174.96,174.9
2033,174.88,174.9,174.96,175.03,175.07,175.06,175.02,175.03,175.02,174.94,174.86,174.84
2034,174.84,174.94,175.03,175.16,175.2,175.25,175.3,175.28,175.2,175.11,175.05,174.99
2035,174.96,175.07,175.09,175.16,175.2,175.22,175.21,175.18,175.11,175.02,174.99,175.08
2036,175.11,175.04,175.05,175.13,175.15,175.15,175.14,175.13,175.08,175.01,174.91,174.83
2037,174.91,174.97,175.11,175.23,175.29,175.3,175.27,175.21,175.16,175.21,175.31,175.35
2038,175.27,175.16,175.21,175.28,175.27,175.24,175.21,175.13,175.05,174.96,174.89,174.8
2039,174.73,174.69,174.74,174.97,175,175.05,175.05,175,174.94,174.88,174.83,174.81
2040,174.83,174.88,175.01,175.08,175.12,175.09,175.05,175.01,174.97,174.96,175.05,175.06
2041,175.08,175.07,175.14,175.25,175.22,175.2,175.17,175.13,175.05,174.98,174.91,174.86
2042,174.76,174.88,174.96,175.08,175.05,175.03,174.99,174.96,174.93,174.89,174.92,175.02
2043,174.96,174.92,174.99,175.01,175.12,175.14,175.1,175.07,175.02,174.96,174.93,175.38
2044,175.29,175.11,175.07,175.08,175.07,175.04,174.98,174.93,174.88,174.78,174.7,174.67
2045,174.67,174.76,174.84,175,175.13,175.15,175.13,175.1,175.05,174.96,174.87,174.88
2046,174.86,174.88,174.96,175.08,175.1,175.13,175.1,175.07,175.01,174.97,174.98,175
2047,175.14,175.08,175.11,175.18,175.22,175.29,175.31,175.28,175.21,175.13,175.13,175.13
2048,175.08,175.33,175.37,175.36,175.34,175.36,175.34,175.3,175.22,175.19,175.23,175.21
2049,175.3,175.56,175.55,175.57,175.55,175.51,175.48,175.47,175.45,175.46,175.45,175.43
2050,175.4,175.36,175.46,175.58,175.6,175.56,175.51,175.46,175.4,175.33,175.27,175.23
2051,175.4,175.43,175.48,175.53,175.52,175.47,175.42,175.38,175.34,175.23,175.19,175.19
2052,175.21,175.23,175.26,175.31,175.33,175.35,175.36,175.32,175.25,175.14,175.04,174.96
2053,174.88,174.86,174.97,175.03,175.04,175.03,175.02,175,174.97,174.93,174.86,174.8
2054,174.75,174.74,174.86,174.95,174.99,175.01,175.02,175,174.94,174.91,174.87,174.92
2055,174.87,174.84,174.94,175.03,175.07,175.07,175.07,175.06,175.01,174.92,174.83,174.77
2056,174.79,175.03,175.03,175.04,175.11,175.11,175.09,175.04,174.97,174.9,174.87,174.8
2057,174.72,174.73,174.85,174.92,175,175.03,175.03,175.01,174.99,174.93,174.84,174.79
2058,174.77,174.86,174.96,175.04,175.12,175.15,175.13,175.09,175.02,174.97,174.94,174.94
2059,174.91,174.9,174.98,175.04,175.15,175.19,175.22,175.19,175.12,175.09,175.03,174.98
2060,174.93,174.92,174.99,175.1,175.16,175.17,175.15,175.11,175.06,175.03,174.99,174.95
2061,174.92,174.87,174.96,175.06,175.09,175.11,175.1,175.06,175.02,174.94,174.85,174.82
2062,174.8,174.8,174.91,175.06,175.13,175.2,175.22,175.19,175.11,175.01,174.97,174.9
2063,174.86,174.85,174.97,174.99,175.01,175.04,175.05,175.02,174.98,174.91,174.85,174.82
2064,174.82,174.83,175,175.11,175.12,175.13,175.11,175.1,175.03,174.97,174.95,174.88
2065,174.87,174.9,174.95,174.98,175.03,175.05,175.07,175.04,175,174.98,174.96,174.96
2066,174.9,174.88,174.94,174.97,174.99,175,174.98,174.96,174.93,174.9,174.87,174.83
2067,174.79,174.77,174.78,174.82,174.84,174.89,174.9,174.87,174.81,174.73,174.65,174.59
2068,174.51,174.74,174.85,174.97,175.05,175.05,175.06,175,175,174.92,174.81,174.75
2069,174.72,174.72,175.05,175.21,175.25,175.27,175.23,175.18,175.15,175.12,175.18,175.19
2070,175.29,175.2,175.24,175.3,175.31,175.32,175.25,175.21,175.15,175.13,175.12,175.18
2071,175.2,175.2,175.32,175.45,175.49,175.55,175.53,175.49,175.42,175.39,175.37,175.34
2072,175.28,175.2,175.26,175.27,175.25,175.2,175.14,175.1,175.05,174.95,174.92,174.89
2073,174.8,174.77,174.88,175.01,175.05,175.07,175.07,175.03,174.97,174.89,174.85,174.82
2074,174.77,174.75,174.82,174.88,174.91,174.96,174.98,174.94,174.94,174.91,174.81,174.86
2075,174.87,174.86,175.04,175.14,175.14,175.14,175.13,175.1,175.03,174.94,174.87,174.84
2076,174.81,174.85,175.03,175.14,175.21,175.23,175.2,175.18,175.13,175.23,175.28,175.24
2077,175.29,175.35,175.44,175.47,175.45,175.46,175.46,175.43,175.37,175.3,175.25,175.2
2078,175.2,175.38,175.37,175.45,175.6,175.63,175.67,175.62,175.52,175.42,175.34,175.28
2079,175.23,175.25,175.26,175.28,175.35,175.36,175.33,175.27,175.2,175.09,174.99,174.93
2080,174.93,174.9,174.96,175.04,175.1,175.11,175.1,175.06,174.98,175.01,175,175
2081,174.95,174.92,175.04,175.21,175.22,175.27,175.31,175.28,175.23,175.18,175.09,175.07
2082,175.12,175.13,175.24,175.42,175.53,175.54,175.5,175.44,175.4,175.34,175.31,175.24
2083,175.15,175.16,175.21,175.23,175.26,175.25,175.26,175.25,175.18,175.13,175.1,175.06
2084,175.04,175.05,175.22,175.39,175.46,175.47,175.46,175.44,175.4,175.44,175.64,175.57
2085,175.51,175.55,175.7,175.69,175.64,175.6,175.54,175.49,175.42,175.36,175.34,175.36
2086,175.37,175.26,175.29,175.39,175.42,175.41,175.38,175.33,175.23,175.17,175.14,175.19
2087,175.25,175.22,175.21,175.23,175.3,175.26,175.21,175.13,175.05,174.94,174.87,174.83
2088,174.75,174.72,174.87,174.91,174.93,174.96,174.95,174.94,174.89,174.81,174.75,174.67
2089,174.7,174.72,174.81,175.05,175.09,175.19,175.25,175.23,175.17,175.12,175.07,175.11
2090,175.15,175.14,175.36,175.49,175.59,175.6,175.57,175.52,175.46,175.46,175.57,175.52
