"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,177.07,177.03,177.03,177.07,177.17,177.24,177.27,177.29,177.26,177.16,177.06,176.99
2022,176.92,176.88,176.85,176.91,177,177.07,177.11,177.08,177.06,177.07,177.04,176.99
2023,176.96,176.95,177.01,177.12,177.22,177.28,177.29,177.3,177.3,177.27,177.21,177.17
2024,177.13,177.11,177.12,177.19,177.28,177.32,177.35,177.35,177.38,177.38,177.28,177.18
2025,177.11,177.09,177.07,177.1,177.17,177.22,177.26,177.26,177.21,177.18,177.13,177.04
2026,177.02,177.06,177.09,177.14,177.25,177.33,177.33,177.31,177.26,177.17,177.09,177.01
2027,176.93,176.86,176.82,176.84,176.89,176.95,177.01,177,176.97,176.94,176.91,176.86
2028,176.79,176.78,176.78,176.82,176.88,176.94,176.99,176.96,176.91,176.88,176.8,176.74
2029,176.7,176.66,176.61,176.65,176.82,176.96,177.04,177.06,177.07,177.04,176.96,176.86
2030,176.8,176.78,176.78,176.83,176.89,176.99,177.05,177.04,177.01,176.95,176.91,176.9
2031,176.87,176.83,176.84,176.9,176.99,177.04,177.06,177.06,177.05,177.04,177.05,176.99
2032,176.91,176.86,176.83,176.87,176.98,177.1,177.14,177.09,177.06,177.05,177.01,176.97
2033,176.95,176.92,176.89,176.96,177.09,177.2,177.27,177.29,177.29,177.31,177.29,177.21
2034,177.13,177.06,177.08,177.17,177.25,177.31,177.32,177.3,177.27,177.24,177.17,177.08
2035,177,176.95,176.94,176.97,177.09,177.23,177.33,177.34,177.31,177.28,177.26,177.22
2036,177.15,177.09,177.06,177.06,177.07,177.05,177.03,176.98,176.9,176.79,176.72,176.64
2037,176.51,176.41,176.41,176.47,176.54,176.59,176.61,176.57,176.53,176.53,176.54,176.51
2038,176.45,176.42,176.41,176.47,176.57,176.63,176.67,176.68,176.64,176.62,176.62,176.6
2039,176.55,176.53,176.58,176.62,176.65,176.68,176.69,176.68,176.64,176.57,176.49,176.41
2040,176.36,176.35,176.35,176.39,176.46,176.5,176.51,176.54,176.54,176.5,176.47,176.42
2041,176.36,176.31,176.26,176.27,176.35,176.42,176.46,176.45,176.34,176.24,176.15,176.06
2042,175.99,175.95,175.96,176.02,176.11,176.2,176.29,176.3,176.27,176.22,176.15,176.09
2043,176.04,176.01,175.99,176.05,176.15,176.2,176.21,176.18,176.12,176.08,176.03,175.95
2044,175.9,175.92,175.94,175.99,176.07,176.12,176.15,176.13,176.07,176.01,175.97,175.9
2045,175.86,175.84,175.82,175.86,175.95,176.1,176.2,176.22,176.23,176.24,176.22,176.17
2046,176.12,176.08,176.06,176.08,176.18,176.29,176.34,176.34,176.28,176.19,176.1,176.02
2047,175.99,175.97,176,176.08,176.16,176.22,176.27,176.3,176.28,176.22,176.21,176.19
2048,176.16,176.14,176.13,176.18,176.24,176.27,176.3,176.31,176.29,176.25,176.18,176.1
2049,176.11,176.16,176.18,176.25,176.35,176.41,176.42,176.37,176.28,176.25,176.23,176.14
2050,176.09,176.07,176.07,176.09,176.13,176.17,176.19,176.2,176.21,176.21,176.17,176.11
2051,176.07,176.06,176.08,176.12,176.17,176.21,176.24,176.24,176.21,176.15,176.11,176.09
2052,176.07,176.05,176.07,176.17,176.27,176.36,176.46,176.53,176.52,176.52,176.51,176.47
2053,176.42,176.38,176.38,176.4,176.44,176.48,176.46,176.44,176.42,176.39,176.34,176.24
2054,176.16,176.13,176.09,176.11,176.19,176.25,176.29,176.29,176.21,176.13,176.07,176.01
2055,175.98,175.96,175.92,175.98,176.1,176.17,176.18,176.14,176.1,176.04,175.95,175.87
2056,175.8,175.79,175.81,175.91,176.04,176.08,176.08,176.08,176.07,176.04,176.02,176
2057,175.98,175.99,176.04,176.1,176.19,176.3,176.37,176.39,176.36,176.33,176.33,176.33
2058,176.33,176.33,176.36,176.4,176.46,176.53,176.54,176.48,176.44,176.41,176.35,176.3
2059,176.24,176.18,176.16,176.21,176.32,176.39,176.41,176.45,176.5,176.49,176.43,176.36
2060,176.29,176.22,176.19,176.2,176.24,176.28,176.3,176.34,176.32,176.29,176.25,176.18
2061,176.12,176.08,176.08,176.15,176.24,176.31,176.34,176.31,176.23,176.13,176.03,175.89
2062,175.78,175.71,175.69,175.73,175.81,175.88,175.9,175.9,175.88,175.83,175.77,175.7
2063,175.68,175.66,175.62,175.69,175.78,175.8,175.8,175.77,175.7,175.62,175.55,175.45
2064,175.38,175.37,175.39,175.49,175.65,175.78,175.83,175.84,175.86,175.86,175.82,175.8
2065,175.77,175.74,175.74,175.78,175.84,175.88,175.92,175.95,176,176.03,176.05,176.05
2066,176.04,176.04,176.04,176.11,176.23,176.3,176.35,176.37,176.35,176.32,176.29,176.23
2067,176.18,176.18,176.18,176.27,176.39,176.49,176.57,176.62,176.62,176.57,176.53,176.47
2068,176.44,176.43,176.42,176.46,176.56,176.63,176.67,176.7,176.7,176.66,176.63,176.58
2069,176.55,176.54,176.56,176.6,176.63,176.63,176.62,176.59,176.57,176.55,176.5,176.4
2070,176.3,176.27,176.27,176.28,176.34,176.42,176.49,176.49,176.42,176.32,176.22,176.14
2071,176.07,176.02,176.02,176.11,176.26,176.37,176.44,176.47,176.51,176.57,176.55,176.46
2072,176.41,176.39,176.38,176.43,176.53,176.6,176.63,176.64,176.64,176.65,176.63,176.58
2073,176.54,176.49,176.5,176.58,176.7,176.78,176.82,176.83,176.86,176.9,176.92,176.91
2074,176.87,176.86,176.86,176.9,176.98,177.08,177.13,177.13,177.08,176.99,176.89,176.77
2075,176.67,176.65,176.64,176.67,176.73,176.81,176.85,176.8,176.71,176.6,176.49,176.36
2076,176.24,176.18,176.16,176.21,176.31,176.41,176.5,176.56,176.57,176.53,176.52,176.48
2077,176.42,176.4,176.39,176.45,176.53,176.58,176.61,176.59,176.56,176.57,176.54,176.45
2078,176.41,176.42,176.41,176.45,176.53,176.59,176.66,176.68,176.74,176.81,176.74,176.64
2079,176.54,176.49,176.45,176.44,176.52,176.6,176.62,176.62,176.63,176.6,176.53,176.42
2080,176.32,176.24,176.27,176.37,176.48,176.55,176.56,176.56,176.58,176.58,176.52,176.42
2081,176.32,176.28,176.28,176.3,176.36,176.42,176.44,176.44,176.4,176.32,176.25,176.21
2082,176.19,176.16,176.15,176.18,176.22,176.24,176.25,176.24,176.21,176.16,176.07,175.99
2083,175.93,175.9,175.95,176.09,176.18,176.24,176.31,176.33,176.3,176.27,176.22,176.18
2084,176.18,176.21,176.23,176.3,176.4,176.47,176.48,176.48,176.46,176.37,176.29,176.21
2085,176.14,176.1,176.08,176.12,176.2,176.27,176.34,176.37,176.32,176.24,176.18,176.12
2086,176.08,176.1,176.1,176.14,176.27,176.38,176.43,176.42,176.35,176.3,176.24,176.16
2087,176.09,176.03,176.03,176.07,176.11,176.14,176.15,176.17,176.18,176.2,176.15,176.05
2088,175.99,176.01,176.04,176.09,176.17,176.24,176.26,176.26,176.23,176.17,176.12,176.03
2089,175.98,175.99,175.99,176.05,176.12,176.17,176.17,176.13,176.06,175.99,175.91,175.84
