"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,183.54,183.47,183.41,183.4,183.52,183.65,183.7,183.7,183.7,183.73,183.76,183.7
2022,183.6,183.52,183.48,183.49,183.57,183.66,183.67,183.65,183.61,183.56,183.49,183.39
2023,183.27,183.22,183.21,183.21,183.3,183.41,183.47,183.51,183.53,183.49,183.42,183.33
2024,183.23,183.18,183.16,183.16,183.24,183.32,183.35,183.39,183.4,183.38,183.33,183.24
2025,183.16,183.11,183.11,183.16,183.21,183.28,183.33,183.38,183.42,183.4,183.35,183.28
2026,183.2,183.14,183.12,183.18,183.32,183.47,183.55,183.57,183.58,183.62,183.59,183.52
2027,183.42,183.35,183.33,183.36,183.4,183.47,183.52,183.51,183.52,183.5,183.44,183.36
2028,183.27,183.2,183.17,183.16,183.19,183.28,183.34,183.31,183.28,183.26,183.21,183.11
2029,183.01,182.95,182.94,183,183.08,183.18,183.28,183.29,183.3,183.29,183.23,183.15
2030,183.05,182.97,182.93,182.96,183.02,183.07,183.12,183.15,183.13,183.08,183.01,182.94
2031,182.86,182.84,182.85,182.91,183.04,183.16,183.23,183.28,183.28,183.29,183.3,183.24
2032,183.15,183.07,183,183.02,183.11,183.2,183.26,183.27,183.3,183.34,183.34,183.27
2033,183.17,183.11,183.06,183.07,183.11,183.18,183.23,183.26,183.27,183.24,183.16,183.07
2034,183.02,182.96,182.92,182.92,183,183.11,183.18,183.2,183.25,183.32,183.33,183.27
2035,183.15,183.07,183.04,183.04,183.1,183.19,183.25,183.3,183.37,183.46,183.46,183.4
2036,183.34,183.27,183.24,183.26,183.34,183.43,183.49,183.49,183.48,183.44,183.36,183.25
2037,183.15,183.09,183.08,183.12,183.21,183.3,183.37,183.45,183.52,183.54,183.5,183.42
2038,183.35,183.29,183.24,183.25,183.36,183.47,183.52,183.56,183.57,183.54,183.48,183.42
2039,183.34,183.26,183.19,183.19,183.24,183.3,183.36,183.4,183.41,183.39,183.35,183.25
2040,183.15,183.09,183.05,183.09,183.17,183.25,183.3,183.29,183.3,183.28,183.22,183.16
2041,183.06,182.99,183.01,183.03,183.07,183.21,183.33,183.38,183.39,183.38,183.33,183.2
2042,183.08,183,182.95,182.98,183.08,183.19,183.28,183.36,183.41,183.42,183.36,183.27
2043,183.2,183.16,183.14,183.15,183.21,183.33,183.4,183.4,183.35,183.28,183.2,183.08
2044,182.98,182.91,182.84,182.82,182.86,182.93,182.99,183.01,183.01,183.02,183.02,182.97
2045,182.89,182.81,182.75,182.76,182.89,183.03,183.11,183.16,183.16,183.12,183.09,183.05
2046,182.99,182.94,182.91,182.95,183.03,183.09,183.13,183.19,183.28,183.33,183.36,183.32
2047,183.23,183.18,183.14,183.16,183.25,183.37,183.46,183.53,183.53,183.45,183.36,183.26
2048,183.16,183.09,183.04,183.06,183.19,183.29,183.37,183.44,183.46,183.46,183.4,183.32
2049,183.24,183.16,183.1,183.12,183.17,183.23,183.29,183.33,183.34,183.31,183.26,183.18
2050,183.08,183.02,182.98,183,183.11,183.22,183.3,183.35,183.4,183.43,183.37,183.27
