"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,177.07,177.02,177.02,177.07,177.18,177.26,177.26,177.29,177.28,177.2,177.12,176.99
2022,176.88,176.83,176.84,176.89,176.92,176.94,176.94,176.91,176.86,176.79,176.72,176.65
2023,176.61,176.6,176.58,176.61,176.65,176.65,176.64,176.6,176.6,176.59,176.54,176.52
2024,176.51,176.49,176.52,176.59,176.65,176.68,176.69,176.68,176.66,176.6,176.54,176.46
2025,176.4,176.4,176.4,176.42,176.46,176.48,176.46,176.44,176.4,176.34,176.3,176.24
2026,176.19,176.18,176.2,176.27,176.35,176.38,176.35,176.29,176.22,176.18,176.17,176.11
2027,176.05,176.05,176.14,176.29,176.42,176.53,176.58,176.58,176.55,176.51,176.46,176.37
2028,176.29,176.22,176.19,176.26,176.37,176.46,176.52,176.56,176.55,176.54,176.5,176.42
2029,176.37,176.36,176.36,176.37,176.39,176.38,176.37,176.35,176.36,176.34,176.26,176.18
2030,176.12,176.1,176.1,176.14,176.24,176.33,176.37,176.36,176.37,176.35,176.29,176.23
2031,176.17,176.1,176.08,176.1,176.11,176.12,176.1,176.07,176.02,175.96,175.88,175.8
2032,175.76,175.73,175.77,175.86,175.96,176.07,176.14,176.15,176.13,176.07,176.01,175.96
2033,175.91,175.88,175.88,175.94,176.01,176.05,176.06,176.05,176.04,176.03,175.99,175.94
2034,175.88,175.84,175.83,175.88,175.95,176,176.01,175.99,175.92,175.79,175.68,175.57
2035,175.5,175.48,175.47,175.51,175.63,175.74,175.8,175.83,175.8,175.74,175.7,175.63
2036,175.55,175.51,175.55,175.69,175.82,175.9,175.96,175.97,175.98,176.01,176.05,176.06
2037,176.04,176,175.95,175.99,176.1,176.18,176.23,176.25,176.25,176.25,176.21,176.14
2038,176.11,176.09,176.14,176.23,176.31,176.44,176.53,176.54,176.53,176.54,176.51,176.46
2039,176.42,176.39,176.37,176.41,176.48,176.51,176.51,176.48,176.49,176.49,176.44,176.39
2040,176.32,176.28,176.31,176.39,176.46,176.49,176.49,176.48,176.45,176.47,176.46,176.36
2041,176.3,176.28,176.25,176.29,176.39,176.49,176.53,176.5,176.49,176.46,176.38,176.28
2042,176.21,176.21,176.23,176.3,176.46,176.57,176.59,176.61,176.6,176.58,176.55,176.48
2043,176.47,176.45,176.44,176.54,176.64,176.68,176.72,176.74,176.75,176.69,176.58,176.48
2044,176.43,176.44,176.5,176.6,176.64,176.65,176.66,176.65,176.59,176.55,176.5,176.42
2045,176.36,176.34,176.35,176.41,176.48,176.57,176.6,176.59,176.52,176.44,176.35,176.26
2046,176.19,176.14,176.12,176.13,176.21,176.27,176.27,176.24,176.21,176.14,176.04,175.94
2047,175.87,175.82,175.82,175.89,175.98,176.04,176.1,176.12,176.09,176.05,175.99,175.9
2048,175.83,175.83,175.91,176.04,176.17,176.29,176.34,176.37,176.37,176.34,176.31,176.28
2049,176.22,176.17,176.15,176.2,176.29,176.34,176.36,176.35,176.34,176.31,176.26,176.23
2050,176.19,176.15,176.13,176.16,176.22,176.31,176.4,176.42,176.43,176.45,176.42,176.35
2051,176.34,176.36,176.41,176.52,176.63,176.72,176.81,176.83,176.79,176.77,176.72,176.62
2052,176.55,176.57,176.63,176.72,176.87,177.01,177.06,177.04,177,176.94,176.87,176.75
2053,176.67,176.64,176.61,176.65,176.73,176.75,176.74,176.7,176.66,176.61,176.53,176.47
2054,176.46,176.44,176.42,176.49,176.6,176.72,176.82,176.82,176.79,176.78,176.75,176.67
2055,176.6,176.56,176.54,176.56,176.64,176.7,176.75,176.76,176.73,176.66,176.56,176.47
2056,176.37,176.3,176.28,176.32,176.38,176.44,176.48,176.47,176.43,176.35,176.26,176.18
2057,176.12,176.09,176.11,176.21,176.35,176.46,176.51,176.49,176.43,176.38,176.39,176.47
2058,176.48,176.47,176.49,176.56,176.66,176.7,176.68,176.66,176.65,176.64,176.65,176.61
2059,176.52,176.45,176.43,176.49,176.62,176.71,176.77,176.79,176.77,176.74,176.66,176.56
2060,176.48,176.4,176.31,176.27,176.36,176.48,176.54,176.57,176.57,176.54,176.53,176.56
2061,176.55,176.55,176.59,176.73,176.9,177,177.05,177.07,177.06,177.03,176.95,176.81
2062,176.71,176.68,176.64,176.69,176.81,176.92,176.99,176.97,176.91,176.84,176.75,176.63
2063,176.56,176.53,176.54,176.59,176.68,176.74,176.75,176.72,176.63,176.54,176.5,176.45
2064,176.39,176.38,176.38,176.41,176.44,176.46,176.47,176.46,176.42,176.34,176.26,176.2
2065,176.11,176.04,176.07,176.16,176.25,176.32,176.36,176.38,176.37,176.33,176.26,176.2
2066,176.16,176.16,176.17,176.21,176.3,176.38,176.42,176.45,176.41,176.31,176.2,176.06
2067,175.95,175.88,175.88,175.96,176.03,176.09,176.13,176.17,176.19,176.16,176.07,175.94
2068,175.87,175.85,175.84,175.89,175.97,175.99,175.97,175.92,175.86,175.81,175.74,175.65
2069,175.59,175.54,175.52,175.58,175.68,175.75,175.77,175.78,175.77,175.73,175.68,175.62
2070,175.57,175.54,175.54,175.59,175.66,175.72,175.79,175.83,175.82,175.78,175.72,175.64
2071,175.57,175.58,175.59,175.63,175.72,175.8,175.85,175.88,175.9,175.89,175.81,175.72
2072,175.65,175.59,175.55,175.6,175.68,175.72,175.76,175.79,175.87,175.95,175.92,175.86
2073,175.85,175.84,175.86,175.96,176.05,176.07,176.08,176.06,176.04,175.99,175.95,175.92
2074,175.87,175.85,175.86,175.95,176.05,176.08,176.09,176.09,176.07,176.06,176.03,175.96
2075,175.88,175.84,175.81,175.85,175.9,175.93,175.95,175.94,175.88,175.8,175.71,175.62
2076,175.56,175.57,175.65,175.79,175.93,176.01,176.05,176.05,176.05,176.1,176.13,176.1
2077,176.07,176.05,176.05,176.07,176.11,176.13,176.13,176.09,176.02,175.96,175.91,175.83
2078,175.76,175.7,175.71,175.77,175.79,175.8,175.79,175.78,175.79,175.91,175.99,175.98
2079,175.94,175.94,176.01,176.15,176.29,176.35,176.4,176.41,176.44,176.51,176.51,176.47
2080,176.4,176.35,176.36,176.4,176.47,176.53,176.55,176.55,176.53,176.49,176.42,176.31
2081,176.22,176.17,176.15,176.19,176.27,176.39,176.53,176.58,176.55,176.55,176.53,176.48
2082,176.42,176.39,176.38,176.4,176.49,176.57,176.62,176.64,176.63,176.62,176.57,176.48
2083,176.44,176.41,176.38,176.43,176.52,176.59,176.62,176.61,176.59,176.58,176.54,176.51
2084,176.46,176.39,176.36,176.39,176.47,176.52,176.55,176.59,176.61,176.6,176.55,176.51
2085,176.48,176.45,176.48,176.54,176.59,176.62,176.66,176.65,176.64,176.64,176.61,176.59
2086,176.55,176.52,176.56,176.63,176.69,176.72,176.72,176.71,176.67,176.66,176.64,176.56
2087,176.54,176.54,176.54,176.66,176.83,176.9,176.9,176.88,176.9,176.93,176.9,176.81
2088,176.69,176.66,176.66,176.73,176.86,176.95,177,177,176.99,176.96,176.88,176.79
2089,176.68,176.6,176.54,176.58,176.68,176.72,176.75,176.77,176.79,176.84,176.83,176.82
2090,176.82,176.8,176.78,176.81,176.88,176.93,176.97,176.97,176.95,176.94,176.94,176.93
