"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,177.09,177.06,177.05,177.09,177.16,177.24,177.29,177.28,177.2,177.1,177,176.93
2022,176.9,176.89,176.9,176.93,176.97,176.99,176.99,176.98,176.94,176.9,176.85,176.76
2023,176.69,176.66,176.65,176.68,176.83,177,177.04,177.04,177.02,176.97,176.93,176.88
2024,176.81,176.79,176.8,176.91,176.97,176.98,176.97,176.95,176.93,176.88,176.77,176.67
2025,176.6,176.55,176.52,176.59,176.67,176.71,176.76,176.8,176.78,176.7,176.61,176.54
2026,176.49,176.49,176.48,176.56,176.68,176.74,176.76,176.74,176.69,176.63,176.55,176.52
2027,176.48,176.46,176.51,176.6,176.73,176.84,176.9,176.95,176.98,176.95,176.89,176.81
2028,176.74,176.68,176.63,176.62,176.64,176.66,176.7,176.7,176.63,176.56,176.51,176.42
2029,176.35,176.34,176.35,176.41,176.52,176.64,176.72,176.72,176.7,176.71,176.7,176.65
2030,176.58,176.5,176.51,176.58,176.66,176.77,176.83,176.86,176.87,176.88,176.85,176.79
2031,176.75,176.72,176.71,176.75,176.82,176.85,176.83,176.8,176.81,176.76,176.65,176.54
2032,176.49,176.47,176.46,176.47,176.49,176.49,176.47,176.43,176.45,176.5,176.46,176.34
2033,176.27,176.23,176.2,176.26,176.35,176.39,176.41,176.44,176.48,176.5,176.48,176.42
2034,176.39,176.36,176.32,176.33,176.37,176.41,176.43,176.42,176.38,176.3,176.19,176.08
2035,175.99,175.95,176.01,176.11,176.17,176.25,176.28,176.26,176.28,176.26,176.16,176.05
2036,175.97,175.93,175.94,176,176.09,176.16,176.22,176.24,176.23,176.24,176.24,176.2
2037,176.13,176.08,176.1,176.18,176.35,176.51,176.61,176.64,176.59,176.51,176.45,176.38
2038,176.32,176.29,176.27,176.31,176.39,176.52,176.63,176.66,176.63,176.59,176.56,176.54
2039,176.52,176.51,176.51,176.55,176.63,176.72,176.77,176.76,176.72,176.63,176.54,176.42
2040,176.35,176.35,176.36,176.43,176.54,176.66,176.77,176.8,176.83,176.9,176.91,176.89
2041,176.89,176.9,176.94,177.03,177.1,177.13,177.12,177.13,177.12,177.06,176.99,176.91
2042,176.86,176.83,176.86,176.96,177.03,177.04,177.03,177,176.98,177.03,177.05,176.92
2043,176.83,176.8,176.84,176.92,176.96,177.02,177.05,177.03,176.98,176.9,176.81,176.74
2044,176.71,176.71,176.7,176.73,176.81,176.89,176.92,176.91,176.85,176.75,176.66,176.54
2045,176.47,176.47,176.52,176.62,176.7,176.75,176.78,176.78,176.76,176.72,176.68,176.62
2046,176.57,176.54,176.54,176.61,176.72,176.8,176.81,176.79,176.74,176.67,176.59,176.49
2047,176.4,176.36,176.36,176.43,176.53,176.6,176.65,176.68,176.68,176.69,176.69,176.67
2048,176.66,176.65,176.64,176.7,176.79,176.84,176.86,176.88,176.88,176.84,176.85,176.88
2049,176.83,176.75,176.7,176.68,176.74,176.83,176.86,176.88,176.89,176.86,176.78,176.68
2050,176.6,176.56,176.57,176.6,176.65,176.73,176.79,176.8,176.8,176.74,176.63,176.52
2051,176.45,176.42,176.41,176.41,176.4,176.41,176.44,176.39,176.3,176.2,176.09,176
2052,175.95,175.97,176,176.07,176.18,176.23,176.24,176.25,176.28,176.24,176.16,176.06
2053,176.01,175.98,175.94,175.97,176.04,176.08,176.1,176.09,176,175.91,175.86,175.85
2054,175.83,175.8,175.85,175.95,176.07,176.17,176.23,176.26,176.26,176.23,176.2,176.13
2055,176.05,176.04,176.07,176.13,176.22,176.35,176.47,176.5,176.5,176.49,176.44,176.36
2056,176.31,176.3,176.32,176.39,176.52,176.63,176.7,176.7,176.67,176.59,176.51,176.45
2057,176.41,176.4,176.4,176.43,176.5,176.54,176.55,176.54,176.52,176.5,176.47,176.38
2058,176.31,176.3,176.34,176.43,176.54,176.62,176.66,176.66,176.62,176.66,176.68,176.66
2059,176.68,176.69,176.71,176.85,177.03,177.12,177.14,177.14,177.12,177.06,177,176.94
2060,176.91,176.9,176.92,177,177.08,177.15,177.18,177.22,177.2,177.15,177.09,177.01
2061,176.95,176.93,176.9,176.93,177.02,177.11,177.18,177.19,177.17,177.17,177.15,177.11
2062,177.07,177.05,177.07,177.13,177.19,177.23,177.25,177.26,177.23,177.18,177.13,177.03
2063,176.91,176.83,176.8,176.85,176.94,176.99,176.98,176.93,176.87,176.76,176.64,176.52
2064,176.45,176.42,176.43,176.54,176.63,176.71,176.78,176.79,176.73,176.62,176.54,176.47
2065,176.37,176.29,176.25,176.29,176.36,176.44,176.51,176.54,176.56,176.57,176.52,176.47
2066,176.45,176.47,176.44,176.5,176.73,176.92,176.97,176.96,176.98,176.98,176.91,176.83
2067,176.82,176.82,176.81,176.85,176.93,176.97,177,176.97,176.92,176.85,176.78,176.71
2068,176.63,176.57,176.54,176.56,176.64,176.73,176.79,176.79,176.78,176.78,176.74,176.67
2069,176.61,176.58,176.63,176.75,176.89,177.04,177.16,177.16,177.1,177.03,176.94,176.83
2070,176.72,176.68,176.69,176.78,176.88,176.92,176.93,176.93,176.88,176.82,176.78,176.72
2071,176.62,176.58,176.59,176.66,176.77,176.84,176.85,176.83,176.82,176.78,176.7,176.6
2072,176.52,176.46,176.47,176.57,176.7,176.78,176.8,176.78,176.75,176.74,176.7,176.64
2073,176.63,176.64,176.66,176.73,176.81,176.83,176.81,176.75,176.69,176.63,176.56,176.47
2074,176.37,176.34,176.34,176.38,176.46,176.5,176.53,176.56,176.54,176.54,176.54,176.46
2075,176.4,176.4,176.39,176.44,176.5,176.54,176.59,176.6,176.58,176.54,176.46,176.37
2076,176.32,176.31,176.31,176.37,176.5,176.6,176.64,176.69,176.8,176.89,176.85,176.76
2077,176.69,176.64,176.63,176.71,176.79,176.81,176.84,176.83,176.82,176.83,176.8,176.78
2078,176.75,176.7,176.69,176.77,176.83,176.86,176.89,176.88,176.84,176.78,176.73,176.71
2079,176.69,176.65,176.62,176.63,176.67,176.66,176.62,176.6,176.63,176.68,176.69,176.66
2080,176.59,176.53,176.5,176.52,176.55,176.59,176.62,176.61,176.56,176.49,176.44,176.41
2081,176.41,176.41,176.39,176.44,176.58,176.65,176.66,176.65,176.62,176.58,176.53,176.47
2082,176.44,176.46,176.46,176.51,176.59,176.64,176.69,176.71,176.7,176.65,176.61,176.62
2083,176.6,176.6,176.61,176.68,176.78,176.84,176.86,176.87,176.87,176.83,176.8,176.75
2084,176.69,176.65,176.67,176.72,176.77,176.83,176.9,176.96,176.95,176.9,176.85,176.72
2085,176.59,176.5,176.44,176.46,176.56,176.68,176.76,176.75,176.73,176.66,176.58,176.51
2086,176.44,176.4,176.4,176.46,176.56,176.59,176.6,176.62,176.6,176.56,176.53,176.48
2087,176.43,176.38,176.39,176.47,176.55,176.61,176.62,176.58,176.51,176.43,176.4,176.38
2088,176.33,176.28,176.26,176.29,176.34,176.39,176.41,176.39,176.33,176.24,176.14,176.03
2089,175.97,175.96,175.98,176.04,176.13,176.18,176.19,176.17,176.13,176.08,176.05,176.03
2090,176.01,175.98,175.97,175.99,176.03,176.05,176.06,176.03,175.99,176,176.03,176.01
