"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,177.07,177.02,177,177.08,177.19,177.22,177.23,177.23,177.21,177.13,177.05,176.98
2022,176.91,176.89,176.95,177.06,177.18,177.28,177.33,177.34,177.31,177.3,177.31,177.29
2023,177.23,177.16,177.12,177.15,177.24,177.35,177.43,177.41,177.41,177.42,177.36,177.29
2024,177.21,177.16,177.23,177.38,177.5,177.56,177.57,177.57,177.54,177.5,177.46,177.4
2025,177.33,177.31,177.33,177.4,177.47,177.51,177.54,177.53,177.53,177.51,177.45,177.39
2026,177.32,177.26,177.25,177.31,177.42,177.5,177.54,177.54,177.48,177.4,177.33,177.25
2027,177.15,177.08,177.06,177.16,177.31,177.42,177.48,177.48,177.46,177.46,177.44,177.39
2028,177.39,177.43,177.48,177.59,177.7,177.79,177.86,177.84,177.82,177.79,177.71,177.58
2029,177.49,177.46,177.45,177.48,177.53,177.55,177.51,177.47,177.41,177.38,177.36,177.27
2030,177.16,177.16,177.23,177.29,177.34,177.39,177.45,177.45,177.39,177.36,177.32,177.25
2031,177.17,177.12,177.1,177.19,177.32,177.39,177.44,177.44,177.44,177.45,177.41,177.35
2032,177.3,177.25,177.27,177.34,177.38,177.4,177.41,177.36,177.34,177.34,177.31,177.28
2033,177.25,177.21,177.29,177.42,177.48,177.51,177.51,177.5,177.49,177.5,177.45,177.37
2034,177.3,177.26,177.27,177.33,177.44,177.54,177.62,177.63,177.6,177.6,177.61,177.56
2035,177.51,177.5,177.49,177.5,177.54,177.54,177.53,177.51,177.47,177.41,177.31,177.21
2036,177.15,177.11,177.11,177.15,177.22,177.28,177.31,177.3,177.28,177.26,177.2,177.12
2037,177.05,177.02,177,177.01,177.05,177.08,177.09,177.07,177.04,176.98,176.9,176.82
2038,176.77,176.76,176.74,176.79,176.87,176.97,177.07,177.11,177.07,177.01,176.94,176.85
2039,176.8,176.78,176.84,176.99,177.15,177.26,177.29,177.32,177.31,177.24,177.16,177.07
2040,177.01,176.97,176.96,176.99,177.04,177.11,177.15,177.14,177.09,177.04,176.98,176.92
2041,176.87,176.89,176.99,177.1,177.22,177.31,177.33,177.34,177.3,177.24,177.21,177.14
2042,177.1,177.1,177.12,177.19,177.29,177.33,177.34,177.32,177.3,177.24,177.15,177.08
2043,177,176.98,177.03,177.1,177.15,177.17,177.16,177.11,177.07,177.02,176.95,176.86
2044,176.79,176.8,176.86,176.99,177.09,177.16,177.2,177.2,177.18,177.12,177.05,176.98
2045,176.93,176.93,176.96,177.07,177.19,177.25,177.28,177.27,177.25,177.22,177.17,177.11
2046,177.09,177.1,177.09,177.13,177.23,177.28,177.3,177.31,177.32,177.3,177.27,177.21
2047,177.18,177.21,177.28,177.43,177.58,177.62,177.62,177.6,177.57,177.56,177.56,177.55
2048,177.53,177.48,177.45,177.5,177.57,177.59,177.6,177.61,177.61,177.56,177.49,177.45
2049,177.44,177.41,177.43,177.49,177.56,177.6,177.62,177.63,177.6,177.55,177.47,177.38
2050,177.33,177.32,177.31,177.35,177.38,177.38,177.39,177.38,177.34,177.25,177.19,177.15
2051,177.06,176.99,176.98,177.03,177.14,177.23,177.26,177.24,177.2,177.14,177.05,176.96
2052,176.88,176.83,176.81,176.84,176.91,176.95,176.96,176.94,176.88,176.82,176.75,176.69
2053,176.63,176.61,176.61,176.7,176.81,176.84,176.88,176.91,176.94,176.92,176.85,176.81
2054,176.77,176.7,176.69,176.78,176.85,176.87,176.91,176.91,176.9,176.89,176.84,176.73
2055,176.63,176.58,176.63,176.78,176.93,177.02,177.04,177.01,176.96,177.01,177.08,177.06
2056,177.02,177.01,177.07,177.28,177.5,177.62,177.67,177.66,177.64,177.62,177.58,177.52
2057,177.48,177.45,177.48,177.61,177.8,177.96,178.02,178.01,177.97,177.93,177.9,177.85
2058,177.78,177.71,177.67,177.74,177.92,178.03,178.04,178,177.97,177.93,177.85,177.76
2059,177.68,177.61,177.58,177.7,177.85,177.94,177.95,177.92,177.85,177.77,177.69,177.62
2060,177.58,177.55,177.54,177.65,177.84,177.96,178.01,177.99,177.92,177.84,177.75,177.64
2061,177.56,177.54,177.53,177.53,177.58,177.63,177.63,177.61,177.54,177.46,177.36,177.25
2062,177.15,177.1,177.1,177.18,177.26,177.33,177.38,177.38,177.34,177.27,177.21,177.12
2063,177.09,177.16,177.22,177.32,177.45,177.62,177.74,177.75,177.68,177.58,177.45,177.29
2064,177.17,177.11,177.09,177.19,177.29,177.36,177.41,177.43,177.39,177.36,177.3,177.16
2065,177.1,177.13,177.19,177.34,177.52,177.68,177.76,177.76,177.74,177.68,177.62,177.57
2066,177.57,177.59,177.61,177.73,177.89,178.01,178.04,178.01,177.96,177.94,177.9,177.82
2067,177.76,177.72,177.72,177.75,177.74,177.74,177.72,177.66,177.58,177.48,177.38,177.29
2068,177.21,177.15,177.14,177.21,177.29,177.31,177.29,177.23,177.18,177.15,177.1,177.01
2069,176.96,176.95,176.92,176.99,177.14,177.23,177.28,177.26,177.17,177.05,176.95,176.91
2070,176.88,176.91,176.98,177.07,177.18,177.29,177.36,177.34,177.29,177.18,177.07,176.95
2071,176.86,176.81,176.79,176.85,176.93,176.92,176.89,176.87,176.84,176.76,176.63,176.51
2072,176.43,176.39,176.39,176.47,176.62,176.74,176.81,176.84,176.85,176.85,176.86,176.87
