"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,175.62,175.6,175.67,175.73,175.76,175.73,175.68,175.62,175.54,175.47,175.47,175.48
2022,175.43,175.38,175.51,175.58,175.58,175.6,175.58,175.52,175.48,175.45,175.5,175.48
2023,175.42,175.42,175.55,175.64,175.64,175.65,175.64,175.61,175.58,175.53,175.5,175.48
2024,175.46,175.42,175.46,175.57,175.62,175.62,175.63,175.62,175.56,175.48,175.44,175.43
2025,175.39,175.45,175.55,175.63,175.71,175.75,175.73,175.68,175.65,175.59,175.51,175.51
2026,175.57,175.53,175.62,175.7,175.72,175.71,175.71,175.66,175.59,175.52,175.44,175.41
2027,175.35,175.36,175.54,175.58,175.59,175.56,175.51,175.48,175.5,175.57,175.62,175.71
2028,175.69,175.77,175.82,175.95,175.92,175.89,175.82,175.75,175.68,175.62,175.59,175.58
2029,175.62,175.65,175.74,175.84,176.01,176.04,176.02,175.94,175.85,175.8,175.76,175.75
2030,175.74,175.85,175.86,175.92,175.86,175.82,175.75,175.7,175.63,175.59,175.55,175.71
2031,175.77,175.68,175.66,175.71,175.73,175.74,175.73,175.68,175.61,175.53,175.46,175.39
2032,175.44,175.41,175.41,175.53,175.58,175.6,175.62,175.59,175.49,175.46,175.46,175.42
2033,175.44,175.43,175.5,175.57,175.57,175.54,175.5,175.46,175.39,175.3,175.22,175.19
2034,175.15,175.15,175.25,175.34,175.34,175.37,175.38,175.35,175.28,175.21,175.13,175.08
2035,175.12,175.1,175.17,175.26,175.27,175.3,175.3,175.25,175.18,175.08,175.03,175.1
2036,175.1,175.09,175.17,175.23,175.24,175.2,175.15,175.13,175.1,175.02,174.96,175.03
2037,174.98,174.96,174.96,175.08,175.12,175.2,175.2,175.15,175.11,175.1,175.01,174.95
2038,174.88,174.95,175.07,175.2,175.26,175.26,175.26,175.26,175.24,175.26,175.23,175.24
2039,175.22,175.24,175.3,175.39,175.42,175.44,175.42,175.38,175.29,175.18,175.08,175.05
2040,175,174.97,175.1,175.21,175.21,175.19,175.16,175.14,175.08,175.02,174.96,174.95
2041,175.07,175.1,175.14,175.26,175.3,175.33,175.32,175.28,175.24,175.21,175.17,175.18
2042,175.12,175.06,175.2,175.25,175.28,175.32,175.31,175.27,175.22,175.12,175.02,175
2043,174.91,174.91,175,175.05,175.04,175.02,175,174.97,174.92,174.9,174.87,174.86
2044,174.79,174.73,174.75,174.83,174.91,174.94,174.92,174.88,174.83,174.84,174.85,174.84
2045,174.82,174.83,174.93,175.03,175.11,175.1,175.07,175.03,174.99,174.89,174.8,174.74
2046,174.74,174.83,174.85,174.88,174.95,174.94,174.94,174.92,174.85,174.77,174.73,174.7
2047,174.65,174.65,174.75,174.81,174.82,174.8,174.77,174.74,174.74,174.67,174.58,174.52
2048,174.47,174.46,174.55,174.64,174.71,174.79,174.83,174.81,174.8,174.75,174.76,175.01
2049,175,174.95,175.05,175.2,175.24,175.2,175.14,175.11,175.04,174.94,174.92,174.92
2050,174.98,174.96,175.06,175.1,175.11,175.11,175.11,175.07,175,174.9,174.82,174.76
2051,174.7,174.66,174.78,174.85,174.84,174.86,174.86,174.82,174.76,174.69,174.65,174.64
2052,174.61,174.66,174.77,174.89,174.91,174.89,174.88,174.83,174.75,174.68,174.63,174.59
2053,174.55,174.54,174.61,174.67,174.7,174.69,174.67,174.7,174.69,174.63,174.61,174.59
2054,174.75,174.91,174.95,175.07,175.21,175.24,175.24,175.22,175.19,175.16,175.1,175.09
2055,175.01,175.15,175.26,175.36,175.55,175.62,175.65,175.59,175.5,175.4,175.33,175.24
2056,175.14,175.14,175.22,175.27,175.36,175.44,175.42,175.38,175.32,175.25,175.21,175.17
2057,175.12,175.2,175.23,175.3,175.31,175.28,175.24,175.18,175.1,174.99,174.89,174.85
2058,174.93,174.95,175.02,175.1,175.16,175.16,175.14,175.13,175.08,175,174.96,175
2059,175.04,175.08,175.09,175.22,175.3,175.33,175.31,175.31,175.3,175.23,175.18,175.14
2060,175.14,175.12,175.18,175.31,175.38,175.39,175.35,175.33,175.29,175.28,175.24,175.24
2061,175.19,175.2,175.29,175.33,175.32,175.29,175.27,175.23,175.18,175.18,175.13,175.18
2062,175.09,175.02,175.09,175.21,175.28,175.28,175.25,175.25,175.23,175.21,175.22,175.25
