"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,175.62,175.62,175.67,175.77,175.82,175.84,175.81,175.76,175.7,175.6,175.49,175.44
2022,175.38,175.35,175.44,175.48,175.48,175.48,175.49,175.46,175.41,175.32,175.23,175.18
2023,175.16,175.15,175.31,175.39,175.43,175.46,175.45,175.43,175.41,175.44,175.45,175.45
2024,175.41,175.43,175.52,175.59,175.59,175.58,175.54,175.5,175.45,175.37,175.28,175.24
2025,175.21,175.4,175.48,175.5,175.54,175.54,175.52,175.49,175.41,175.34,175.37,175.29
2026,175.22,175.24,175.32,175.34,175.41,175.44,175.39,175.33,175.28,175.25,175.24,175.33
2027,175.45,175.42,175.47,175.47,175.45,175.54,175.58,175.52,175.44,175.37,175.41,175.37
2028,175.33,175.28,175.34,175.49,175.56,175.61,175.62,175.59,175.56,175.56,175.56,175.55
2029,175.61,175.73,175.89,175.96,175.96,175.92,175.89,175.84,175.77,175.76,175.74,175.72
2030,175.71,175.79,175.91,175.97,176.04,176.07,176.07,176.03,175.95,175.84,175.71,175.67
2031,175.68,175.82,175.81,175.87,175.85,175.82,175.77,175.71,175.66,175.62,175.57,175.53
2032,175.58,175.53,175.57,175.64,175.68,175.69,175.69,175.66,175.58,175.5,175.43,175.45
2033,175.54,175.59,175.64,175.66,175.64,175.62,175.61,175.56,175.5,175.42,175.39,175.37
2034,175.31,175.3,175.39,175.45,175.47,175.44,175.39,175.32,175.24,175.17,175.08,175.02
2035,174.97,174.95,175.06,175.08,175.1,175.11,175.12,175.09,175.04,174.97,174.91,174.88
2036,174.8,174.78,174.86,175,175.13,175.2,175.2,175.16,175.1,175.05,175.01,175.01
2037,174.93,174.97,175.04,175.11,175.18,175.24,175.29,175.29,175.3,175.28,175.26,175.26
2038,175.25,175.38,175.38,175.42,175.42,175.4,175.38,175.34,175.3,175.26,175.23,175.23
2039,175.15,175.14,175.18,175.33,175.44,175.52,175.49,175.39,175.32,175.28,175.16,175.13
2040,175.09,175.07,175.15,175.22,175.23,175.29,175.25,175.23,175.2,175.14,175.07,175
2041,174.98,174.98,175.11,175.19,175.2,175.18,175.16,175.13,175.08,175.02,174.96,174.9
2042,174.83,174.8,174.84,174.95,175.04,175.1,175.12,175.11,175.07,175.02,174.98,175.02
2043,175.02,175.06,175.24,175.33,175.33,175.32,175.27,175.23,175.2,175.24,175.35,175.29
2044,175.21,175.25,175.34,175.47,175.49,175.45,175.41,175.39,175.42,175.55,175.63,175.7
2045,175.67,175.64,175.63,175.68,175.7,175.77,175.78,175.73,175.65,175.6,175.58,175.53
2046,175.51,175.5,175.64,175.74,175.77,175.76,175.73,175.7,175.64,175.63,175.72,175.72
2047,175.64,175.59,175.66,175.69,175.69,175.71,175.71,175.7,175.66,175.58,175.53,175.47
2048,175.49,175.58,175.68,175.72,175.85,175.85,175.8,175.75,175.66,175.61,175.57,175.57
2049,175.57,175.56,175.67,175.73,175.8,175.87,175.88,175.82,175.74,175.7,175.69,175.67
2050,175.59,175.53,175.66,175.69,175.7,175.65,175.59,175.53,175.45,175.35,175.27,175.22
2051,175.15,175.14,175.25,175.3,175.34,175.35,175.33,175.3,175.24,175.19,175.15,175.16
2052,175.08,175.05,175.14,175.25,175.29,175.35,175.38,175.33,175.33,175.36,175.4,175.46
2053,175.46,175.46,175.58,175.64,175.65,175.67,175.65,175.58,175.52,175.44,175.37,175.31
2054,175.35,175.34,175.35,175.42,175.44,175.42,175.4,175.36,175.28,175.16,175.07,174.98
2055,175.11,175.16,175.27,175.39,175.41,175.38,175.3,175.26,175.19,175.11,175.12,175.14
2056,175.11,175.14,175.26,175.5,175.49,175.55,175.58,175.57,175.5,175.47,175.47,175.48
