"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,175.67,175.65,175.65,175.67,175.71,175.69,175.67,175.64,175.57,175.5,175.48,175.53
2022,175.5,175.51,175.63,175.74,175.81,175.84,175.83,175.77,175.71,175.61,175.58,175.57
2023,175.54,175.53,175.67,175.72,175.73,175.71,175.69,175.65,175.58,175.49,175.42,175.35
2024,175.31,175.4,175.38,175.42,175.42,175.39,175.33,175.26,175.19,175.1,175.02,174.98
2025,174.92,174.88,175.03,175.13,175.17,175.17,175.17,175.13,175.07,175.03,174.95,174.98
2026,175.01,174.99,175.05,175.16,175.21,175.19,175.17,175.13,175.06,175.01,175.01,174.97
2027,174.91,174.86,174.97,175.15,175.23,175.25,175.26,175.24,175.21,175.17,175.11,175.06
2028,175.08,175.13,175.32,175.46,175.44,175.42,175.38,175.35,175.31,175.23,175.14,175.1
2029,175.07,175.05,175.15,175.28,175.32,175.33,175.34,175.33,175.29,175.24,175.22,175.21
2030,175.38,175.39,175.53,175.63,175.68,175.68,175.62,175.58,175.51,175.46,175.49,175.45
2031,175.39,175.42,175.55,175.62,175.7,175.77,175.78,175.74,175.72,175.67,175.63,175.63
2032,175.62,175.67,175.77,175.81,175.83,175.83,175.8,175.76,175.68,175.59,175.51,175.46
2033,175.41,175.41,175.48,175.56,175.6,175.58,175.59,175.58,175.54,175.48,175.47,175.47
2034,175.43,175.38,175.48,175.6,175.76,175.84,175.87,175.84,175.79,175.77,175.75,175.74
2035,175.83,175.86,175.94,176,176.01,175.96,175.9,175.88,175.85,175.76,175.71,175.73
2036,175.79,175.81,175.85,175.88,175.88,175.85,175.8,175.75,175.69,175.67,175.69,175.71
2037,175.65,175.66,175.71,175.73,175.77,175.75,175.76,175.73,175.64,175.54,175.47,175.42
2038,175.4,175.39,175.52,175.59,175.61,175.59,175.57,175.51,175.43,175.33,175.21,175.12
2039,175.09,175.07,175.16,175.31,175.42,175.52,175.61,175.64,175.58,175.49,175.38,175.32
2040,175.27,175.24,175.34,175.44,175.49,175.53,175.51,175.48,175.45,175.41,175.41,175.39
