"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,183.53,183.46,183.42,183.42,183.43,183.51,183.58,183.56,183.57,183.59,183.55,183.46
2022,183.36,183.29,183.26,183.29,183.36,183.44,183.49,183.55,183.58,183.55,183.51,183.43
2023,183.33,183.26,183.24,183.29,183.38,183.45,183.52,183.59,183.59,183.54,183.48,183.4
2024,183.3,183.22,183.18,183.23,183.35,183.44,183.54,183.61,183.6,183.53,183.45,183.38
2025,183.29,183.22,183.18,183.23,183.31,183.39,183.44,183.44,183.43,183.43,183.41,183.33
2026,183.23,183.18,183.15,183.16,183.23,183.32,183.38,183.39,183.43,183.45,183.44,183.38
2027,183.28,183.19,183.13,183.14,183.19,183.26,183.33,183.38,183.43,183.52,183.53,183.46
2028,183.37,183.31,183.28,183.28,183.35,183.5,183.64,183.67,183.6,183.5,183.39,183.27
2029,183.16,183.09,183.06,183.07,183.15,183.22,183.25,183.26,183.25,183.23,183.24,183.21
2030,183.11,183.02,182.97,182.99,183.09,183.19,183.27,183.35,183.4,183.37,183.3,183.21
2031,183.1,183.04,183,183.01,183.06,183.13,183.17,183.18,183.17,183.14,183.07,182.98
2032,182.9,182.85,182.88,182.94,183,183.08,183.15,183.17,183.17,183.18,183.15,183.08
2033,183,182.94,182.94,182.97,183.02,183.11,183.21,183.24,183.25,183.22,183.18,183.11
2034,183.02,182.97,182.93,182.94,183.01,183.1,183.17,183.18,183.17,183.15,183.13,183.09
2035,183.04,182.98,182.94,182.99,183.12,183.26,183.32,183.33,183.36,183.36,183.31,183.24
2036,183.15,183.08,183.05,183.05,183.16,183.28,183.39,183.5,183.49,183.41,183.34,183.25
2037,183.17,183.14,183.14,183.2,183.29,183.37,183.42,183.42,183.39,183.36,183.31,183.22
2038,183.09,183.02,182.99,183.04,183.19,183.31,183.36,183.39,183.46,183.48,183.44,183.39
2039,183.32,183.26,183.23,183.25,183.3,183.37,183.43,183.47,183.5,183.48,183.42,183.35
2040,183.28,183.23,183.19,183.2,183.32,183.48,183.59,183.64,183.63,183.56,183.49,183.37
2041,183.27,183.22,183.19,183.25,183.38,183.48,183.56,183.58,183.57,183.58,183.56,183.48
2042,183.41,183.35,183.3,183.34,183.42,183.52,183.6,183.64,183.66,183.64,183.57,183.47
2043,183.37,183.3,183.26,183.28,183.36,183.44,183.5,183.55,183.57,183.52,183.44,183.35
2044,183.27,183.18,183.13,183.14,183.2,183.3,183.38,183.44,183.47,183.46,183.4,183.29
2045,183.2,183.13,183.09,183.09,183.12,183.17,183.22,183.27,183.3,183.29,183.24,183.17
2046,183.09,183.04,183.05,183.1,183.19,183.28,183.35,183.38,183.4,183.39,183.34,183.27
2047,183.18,183.11,183.07,183.11,183.2,183.26,183.35,183.42,183.45,183.43,183.36,183.28
2048,183.2,183.13,183.11,183.17,183.28,183.35,183.41,183.42,183.39,183.34,183.3,183.25
2049,183.16,183.09,183.1,183.16,183.22,183.32,183.37,183.39,183.4,183.41,183.4,183.31
2050,183.2,183.12,183.07,183.07,183.14,183.26,183.39,183.46,183.5,183.52,183.49,183.41
2051,183.3,183.19,183.13,183.16,183.28,183.41,183.53,183.63,183.7,183.75,183.71,183.6
2052,183.48,183.41,183.36,183.39,183.43,183.48,183.54,183.57,183.61,183.59,183.55,183.46
2053,183.34,183.24,183.19,183.2,183.26,183.34,183.41,183.46,183.5,183.51,183.46,183.37
2054,183.28,183.21,183.16,183.14,183.15,183.18,183.22,183.24,183.27,183.27,183.22,183.15
2055,183.06,183.02,182.99,183.02,183.1,183.17,183.24,183.29,183.3,183.26,183.23,183.16
2056,183.08,183.07,183.08,183.12,183.2,183.3,183.36,183.39,183.41,183.41,183.36,183.26
2057,183.17,183.11,183.11,183.16,183.23,183.34,183.42,183.48,183.5,183.48,183.42,183.34
2058,183.26,183.19,183.12,183.09,183.12,183.18,183.23,183.24,183.2,183.13,183.07,182.97
2059,182.89,182.88,182.86,182.92,183.06,183.2,183.32,183.39,183.38,183.32,183.24,183.16
2060,183.08,183.02,183,183.03,183.12,183.22,183.3,183.33,183.34,183.37,183.35,183.25
2061,183.13,183.05,183.05,183.09,183.21,183.4,183.48,183.45,183.43,183.42,183.4,183.35
2062,183.25,183.2,183.18,183.22,183.29,183.37,183.44,183.49,183.53,183.54,183.49,183.41
2063,183.33,183.25,183.19,183.24,183.31,183.36,183.42,183.43,183.47,183.52,183.49,183.39
2064,183.32,183.29,183.26,183.27,183.32,183.4,183.45,183.5,183.51,183.47,183.46,183.4
2065,183.3,183.22,183.17,183.17,183.25,183.36,183.44,183.54,183.58,183.5,183.42,183.31
2066,183.19,183.12,183.09,183.13,183.22,183.3,183.36,183.42,183.45,183.44,183.4,183.33
2067,183.25,183.17,183.14,183.19,183.29,183.39,183.46,183.49,183.51,183.49,183.44,183.35
2068,183.26,183.2,183.16,183.23,183.32,183.39,183.44,183.44,183.42,183.41,183.39,183.31
2069,183.21,183.17,183.15,183.17,183.23,183.33,183.43,183.49,183.48,183.42,183.37,183.31
2070,183.23,183.19,183.17,183.16,183.19,183.31,183.41,183.42,183.45,183.51,183.54,183.5
2071,183.39,183.28,183.2,183.19,183.27,183.37,183.42,183.43,183.42,183.41,183.38,183.3
2072,183.23,183.18,183.15,183.17,183.27,183.37,183.45,183.51,183.5,183.43,183.33,183.23
2073,183.14,183.11,183.11,183.16,183.24,183.31,183.35,183.4,183.4,183.32,183.26,183.2
2074,183.11,183.03,182.98,183,183.09,183.15,183.2,183.23,183.22,183.17,183.17,183.16
2075,183.1,183.04,182.99,183,183.1,183.22,183.31,183.38,183.4,183.36,183.3,183.23
2076,183.14,183.07,183.01,183.05,183.16,183.23,183.3,183.38,183.43,183.41,183.36,183.29
2077,183.19,183.11,183.09,183.1,183.17,183.3,183.38,183.41,183.41,183.41,183.38,183.28
2078,183.17,183.09,183.05,183.07,183.13,183.2,183.26,183.26,183.25,183.19,183.1,183
2079,182.92,182.87,182.84,182.86,182.91,183.01,183.12,183.18,183.22,183.28,183.28,183.21
2080,183.12,183.04,182.98,182.99,183.04,183.1,183.17,183.23,183.29,183.32,183.28,183.19
2081,183.11,183.05,182.99,182.99,183.04,183.1,183.14,183.14,183.16,183.13,183.06,183.03
