"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,177.04,176.97,176.97,177.02,177.1,177.19,177.25,177.25,177.2,177.13,177.03,176.92
2022,176.84,176.79,176.78,176.85,177.01,177.18,177.28,177.28,177.22,177.17,177.12,177.05
2023,176.98,176.94,176.94,177,177.09,177.15,177.19,177.2,177.17,177.1,177.07,177.06
2024,177.06,177.07,177.08,177.15,177.24,177.26,177.26,177.25,177.2,177.13,177.1,177.08
2025,177.08,177.08,177.09,177.2,177.36,177.49,177.56,177.57,177.52,177.46,177.42,177.38
2026,177.34,177.32,177.32,177.36,177.44,177.53,177.59,177.59,177.56,177.49,177.43,177.39
2027,177.37,177.38,177.42,177.47,177.55,177.65,177.72,177.76,177.76,177.72,177.64,177.54
2028,177.45,177.39,177.36,177.38,177.46,177.53,177.57,177.53,177.46,177.42,177.37,177.28
2029,177.21,177.17,177.17,177.2,177.25,177.32,177.35,177.36,177.35,177.27,177.15,177.06
2030,177.01,177.02,177.04,177.05,177.08,177.1,177.11,177.09,177.01,176.91,176.82,176.73
2031,176.65,176.6,176.6,176.66,176.8,176.89,176.93,176.95,176.91,176.89,176.9,176.84
2032,176.76,176.73,176.73,176.78,176.85,176.89,176.91,176.89,176.81,176.75,176.7,176.6
2033,176.56,176.62,176.72,176.84,176.96,177.05,177.11,177.16,177.22,177.2,177.13,177.12
2034,177.06,176.98,176.98,177.07,177.16,177.2,177.24,177.25,177.26,177.35,177.37,177.3
2035,177.24,177.21,177.22,177.21,177.23,177.26,177.27,177.25,177.18,177.1,177.05,177.03
2036,177.04,177.03,177.02,177.11,177.25,177.34,177.38,177.38,177.35,177.28,177.22,177.18
2037,177.13,177.13,177.13,177.17,177.26,177.28,177.28,177.26,177.24,177.19,177.14,177.16
2038,177.16,177.13,177.16,177.31,177.48,177.63,177.71,177.71,177.67,177.61,177.55,177.47
2039,177.38,177.3,177.29,177.38,177.46,177.46,177.47,177.46,177.5,177.55,177.64,177.7
2040,177.66,177.61,177.59,177.61,177.67,177.73,177.75,177.71,177.61,177.49,177.38,177.28
2041,177.18,177.16,177.18,177.25,177.29,177.29,177.32,177.33,177.34,177.32,177.3,177.3
2042,177.29,177.27,177.26,177.29,177.4,177.51,177.55,177.54,177.5,177.45,177.41,177.37
2043,177.29,177.23,177.27,177.38,177.5,177.63,177.7,177.7,177.63,177.51,177.39,177.28
2044,177.19,177.18,177.19,177.24,177.36,177.45,177.5,177.52,177.49,177.41,177.31,177.21
2045,177.15,177.11,177.06,177.15,177.32,177.42,177.5,177.55,177.57,177.62,177.6,177.57
2046,177.55,177.52,177.5,177.54,177.59,177.62,177.65,177.64,177.58,177.49,177.39,177.27
2047,177.19,177.17,177.22,177.34,177.47,177.56,177.61,177.62,177.58,177.51,177.46,177.41
2048,177.38,177.38,177.45,177.56,177.61,177.6,177.59,177.57,177.52,177.46,177.41,177.3
2049,177.19,177.14,177.1,177.11,177.19,177.26,177.29,177.28,177.25,177.23,177.18,177.11
