"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,174.67,174.65,174.72,174.8,174.81,174.76,174.68,174.59,174.47,174.41,174.44,174.43
2022,174.44,174.45,174.46,174.52,174.57,174.54,174.49,174.43,174.36,174.26,174.18,174.2
2023,174.21,174.2,174.26,174.36,174.44,174.48,174.49,174.47,174.38,174.24,174.19,174.2
2024,174.24,174.32,174.42,174.57,174.67,174.74,174.75,174.67,174.55,174.4,174.3,174.29
2025,174.29,174.31,174.39,174.49,174.49,174.44,174.37,174.28,174.18,174.08,173.99,174
2026,174.17,174.31,174.4,174.52,174.58,174.61,174.57,174.47,174.35,174.28,174.25,174.23
2027,174.27,174.43,174.54,174.62,174.78,174.83,174.8,174.71,174.61,174.54,174.5,174.49
2028,174.56,174.59,174.75,174.97,175.08,175.17,175.14,175.03,174.9,174.77,174.74,174.73
2029,174.76,174.87,175.01,175.16,175.16,175.07,174.97,174.87,174.74,174.62,174.56,174.55
2030,174.59,174.6,174.67,174.85,174.96,174.98,174.92,174.82,174.73,174.67,174.63,174.69
2031,174.79,174.79,174.8,174.88,174.97,175.01,174.97,174.86,174.72,174.58,174.46,174.52
2032,174.63,174.75,174.85,174.87,174.84,174.76,174.67,174.57,174.47,174.35,174.3,174.31
2033,174.42,174.48,174.47,174.56,174.61,174.64,174.67,174.65,174.54,174.43,174.37,174.35
2034,174.32,174.29,174.38,174.49,174.52,174.51,174.45,174.38,174.27,174.14,174.07,174.18
2035,174.3,174.38,174.44,174.44,174.48,174.51,174.49,174.41,174.31,174.22,174.14,174.18
2036,174.25,174.24,174.39,174.54,174.56,174.59,174.57,174.5,174.41,174.3,174.2,174.17
2037,174.19,174.21,174.31,174.46,174.57,174.67,174.69,174.59,174.5,174.39,174.24,174.15
2038,174.12,174.1,174.14,174.21,174.27,174.29,174.26,174.2,174.1,173.98,173.91,173.88
2039,173.92,173.99,174.05,174.12,174.16,174.16,174.15,174.09,174.01,173.91,173.82,173.92
2040,174.04,174.05,174.19,174.33,174.41,174.49,174.47,174.35,174.22,174.17,174.14,174.22
2041,174.31,174.27,174.3,174.37,174.4,174.41,174.37,174.29,174.18,174.08,174.14,174.27
2042,174.28,174.29,174.37,174.51,174.56,174.58,174.55,174.48,174.43,174.39,174.35,174.34
2043,174.33,174.37,174.49,174.66,174.75,174.7,174.63,174.54,174.44,174.3,174.18,174.16
2044,174.17,174.21,174.3,174.36,174.42,174.52,174.55,174.48,174.36,174.29,174.33,174.56
2045,174.66,174.54,174.52,174.55,174.53,174.51,174.48,174.4,174.3,174.16,174.04,173.98
2046,173.98,174.03,174.18,174.31,174.32,174.28,174.23,174.16,174.08,174,173.93,173.93
2047,174.05,174.2,174.3,174.36,174.43,174.55,174.56,174.47,174.42,174.37,174.29,174.28
2048,174.33,174.37,174.46,174.57,174.6,174.6,174.6,174.53,174.45,174.34,174.31,174.4
2049,174.43,174.47,174.61,174.7,174.71,174.68,174.63,174.58,174.51,174.4,174.32,174.33
2050,174.41,174.55,174.71,174.81,174.93,175.05,175.06,174.97,174.92,174.89,174.91,174.96
