"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,175.59,175.63,175.73,175.83,175.93,175.96,175.96,175.96,175.9,175.82,175.75,175.69
2022,175.64,175.72,175.79,175.83,175.88,175.88,175.87,175.84,175.78,175.73,175.67,175.63
2023,175.58,175.58,175.75,175.8,175.84,175.84,175.8,175.77,175.7,175.61,175.63,175.6
2024,175.6,175.67,175.8,175.88,175.87,175.83,175.8,175.75,175.67,175.61,175.56,175.58
2025,175.52,175.46,175.59,175.7,175.71,175.66,175.61,175.58,175.54,175.47,175.41,175.47
2026,175.43,175.52,175.66,175.74,175.74,175.75,175.75,175.73,175.66,175.63,175.59,175.59
2027,175.62,175.66,175.65,175.66,175.62,175.56,175.53,175.51,175.44,175.37,175.31,175.3
2028,175.34,175.4,175.51,175.55,175.56,175.59,175.58,175.56,175.5,175.46,175.51,175.46
2029,175.41,175.46,175.68,175.79,175.78,175.73,175.69,175.67,175.63,175.55,175.48,175.49
2030,175.46,175.46,175.53,175.63,175.66,175.69,175.65,175.6,175.61,175.62,175.63,175.68
2031,175.66,175.67,175.72,175.86,175.89,175.9,175.88,175.84,175.81,175.75,175.69,175.67
2032,175.77,175.83,175.92,176.02,176.09,176.06,176.01,175.96,175.88,175.79,175.76,175.75
2033,175.73,175.81,175.86,175.91,175.98,176.02,176.01,175.95,175.87,175.78,175.74,175.75
2034,175.74,175.71,175.84,175.98,176.12,176.17,176.17,176.1,176.05,176.02,175.96,175.97
2035,175.89,175.77,175.83,175.89,175.9,175.85,175.81,175.79,175.71,175.57,175.48,175.51
2036,175.55,175.57,175.65,175.64,175.64,175.63,175.58,175.56,175.52,175.47,175.49,175.5
2037,175.48,175.48,175.52,175.61,175.64,175.68,175.7,175.69,175.73,175.7,175.66,175.64
2038,175.59,175.56,175.71,175.82,175.83,175.83,175.83,175.78,175.71,175.62,175.55,175.51
2039,175.48,175.48,175.62,175.75,175.79,175.74,175.71,175.69,175.64,175.61,175.56,175.52
2040,175.46,175.46,175.56,175.71,175.98,176.04,176.06,176.04,176.03,176.05,176.05,176.1
2041,176.01,175.97,176,176,176.02,175.99,175.93,175.88,175.79,175.68,175.61,175.57
2042,175.53,175.51,175.6,175.71,175.82,175.86,175.86,175.79,175.67,175.58,175.48,175.39
2043,175.3,175.25,175.29,175.35,175.4,175.37,175.35,175.33,175.3,175.25,175.21,175.18
2044,175.09,175.06,175.12,175.17,175.2,175.26,175.26,175.23,175.21,175.19,175.14,175.08
2045,175.13,175.28,175.35,175.4,175.5,175.51,175.51,175.5,175.51,175.43,175.36,175.35
2046,175.28,175.21,175.26,175.37,175.49,175.57,175.61,175.57,175.52,175.46,175.37,175.32
2047,175.24,175.2,175.29,175.37,175.47,175.53,175.54,175.53,175.46,175.38,175.33,175.41
2048,175.4,175.39,175.47,175.57,175.64,175.64,175.66,175.64,175.59,175.58,175.64,175.66
2049,175.59,175.55,175.61,175.66,175.68,175.7,175.68,175.62,175.52,175.4,175.29,175.28
2050,175.3,175.27,175.3,175.31,175.3,175.27,175.24,175.26,175.25,175.19,175.12,175.12
2051,175.14,175.22,175.29,175.37,175.37,175.36,175.32,175.27,175.22,175.2,175.13,175.06
2052,175.04,175.1,175.22,175.23,175.22,175.21,175.21,175.21,175.21,175.17,175.1,175.1
2053,175.08,175.05,175.11,175.19,175.2,175.19,175.14,175.09,175.04,174.99,174.95,174.96
2054,174.96,174.97,175.13,175.18,175.22,175.23,175.22,175.17,175.1,175.01,174.94,174.91
2055,174.87,174.85,174.96,175.06,175.11,175.09,175.09,175.08,175.05,175.07,175.09,175.06
2056,175.02,175.07,175.11,175.16,175.19,175.18,175.18,175.14,175.05,174.94,174.85,174.75
2057,174.86,174.87,175.01,175.12,175.16,175.14,175.12,175.08,175,174.94,174.89,174.87
2058,175.02,175.11,175.16,175.27,175.42,175.48,175.46,175.39,175.29,175.24,175.24,175.21
2059,175.19,175.16,175.27,175.32,175.37,175.4,175.4,175.38,175.32,175.23,175.17,175.12
2060,175.09,175.1,175.2,175.3,175.37,175.44,175.46,175.44,175.44,175.44,175.42,175.43
2061,175.41,175.4,175.42,175.46,175.48,175.5,175.51,175.47,175.39,175.28,175.15,175.06
