"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,174.71,174.71,174.78,174.91,174.95,174.93,174.89,174.84,174.74,174.59,174.5,174.51
2022,174.5,174.51,174.54,174.56,174.63,174.68,174.67,174.59,174.47,174.38,174.36,174.35
2023,174.39,174.47,174.62,174.8,174.85,174.89,174.92,174.85,174.76,174.68,174.62,174.56
2024,174.96,175.27,175.25,175.27,175.16,175.01,174.86,174.74,174.57,174.39,174.29,174.3
2025,174.33,174.43,174.57,174.65,174.76,174.89,174.87,174.76,174.67,174.68,174.72,174.69
2026,174.6,174.5,174.52,174.59,174.67,174.68,174.59,174.48,174.39,174.32,174.26,174.3
2027,174.42,174.47,174.47,174.52,174.54,174.51,174.46,174.4,174.31,174.26,174.23,174.21
2028,174.39,174.51,174.52,174.6,174.66,174.68,174.61,174.54,174.43,174.31,174.26,174.28
2029,174.34,174.39,174.47,174.67,174.75,174.7,174.66,174.55,174.43,174.33,174.26,174.25
2030,174.32,174.4,174.51,174.59,174.57,174.54,174.57,174.52,174.37,174.21,174.13,174.17
2031,174.24,174.33,174.43,174.52,174.51,174.44,174.39,174.33,174.24,174.14,174.17,174.28
2032,174.28,174.26,174.33,174.47,174.54,174.5,174.42,174.32,174.25,174.16,174.15,174.23
2033,174.26,174.26,174.29,174.37,174.41,174.36,174.29,174.21,174.14,174.03,173.94,174.04
2034,174.15,174.2,174.27,174.31,174.39,174.42,174.39,174.38,174.32,174.2,174.17,174.23
2035,174.26,174.29,174.37,174.46,174.49,174.47,174.45,174.41,174.33,174.28,174.29,174.33
2036,174.37,174.4,174.49,174.62,174.63,174.59,174.55,174.49,174.4,174.29,174.23,174.37
2037,174.52,174.49,174.55,174.64,174.65,174.64,174.6,174.54,174.45,174.32,174.21,174.17
2038,174.15,174.19,174.31,174.4,174.44,174.5,174.53,174.51,174.43,174.29,174.17,174.14
2039,174.17,174.17,174.2,174.38,174.52,174.53,174.55,174.52,174.46,174.38,174.28,174.26
2040,174.27,174.29,174.36,174.43,174.45,174.42,174.35,174.25,174.12,173.99,173.91,173.89
2041,173.92,174.03,174.14,174.23,174.32,174.35,174.37,174.36,174.29,174.18,174.14,174.21
2042,174.3,174.34,174.38,174.43,174.47,174.49,174.47,174.39,174.24,174.12,174.03,174.04
2043,174.16,174.24,174.3,174.35,174.32,174.24,174.15,174.09,174,173.95,174.02,174.25
2044,174.45,174.46,174.44,174.46,174.43,174.39,174.38,174.33,174.2,174.1,174.04,174.01
2045,174.09,174.21,174.31,174.43,174.5,174.49,174.45,174.38,174.28,174.19,174.1,174.12
2046,174.18,174.31,174.55,174.71,174.72,174.65,174.63,174.57,174.44,174.37,174.32,174.36
2047,174.42,174.47,174.59,174.81,174.9,174.86,174.83,174.74,174.65,174.6,174.54,174.49
2048,174.47,174.48,174.58,174.72,174.77,174.75,174.72,174.67,174.62,174.58,174.61,174.69
2049,174.81,174.88,174.86,174.89,174.94,174.94,174.94,174.87,174.76,174.69,174.62,174.56
2050,174.55,174.63,174.76,174.88,174.94,174.96,174.93,174.84,174.74,174.65,174.61,174.6
2051,174.64,174.82,175,175.05,175.09,175.09,175.01,174.9,174.77,174.64,174.55,174.5
2052,174.5,174.69,174.93,175.03,175.04,175.03,174.98,174.87,174.73,174.59,174.52,174.56
2053,174.57,174.66,174.81,174.91,174.94,174.9,174.83,174.75,174.66,174.65,174.72,174.89
2054,175,175.07,175.12,175.2,175.25,175.14,175.1,175.05,174.98,174.91,174.88,174.97
2055,174.99,174.92,174.94,175.04,175.07,175.01,174.93,174.87,174.79,174.69,174.61,174.67
2056,174.82,174.87,174.9,174.93,174.93,174.93,174.93,174.87,174.75,174.65,174.68,174.76
2057,174.79,174.81,174.86,174.93,174.98,175.02,175.03,174.99,174.94,174.83,174.79,174.83
2058,174.84,174.84,174.83,174.81,174.83,174.82,174.77,174.69,174.57,174.49,174.46,174.53
2059,174.55,174.52,174.58,174.67,174.69,174.66,174.61,174.55,174.46,174.39,174.29,174.27
2060,174.36,174.46,174.58,174.7,174.73,174.7,174.66,174.59,174.51,174.4,174.28,174.25
2061,174.31,174.43,174.54,174.58,174.73,174.85,174.8,174.7,174.55,174.4,174.28,174.31
2062,174.41,174.45,174.48,174.54,174.6,174.69,174.7,174.62,174.57,174.51,174.44,174.45
