"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,175.63,175.65,175.69,175.76,175.77,175.75,175.71,175.65,175.63,175.62,175.58,175.54
2022,175.57,175.64,175.66,175.69,175.68,175.64,175.59,175.55,175.47,175.39,175.31,175.24
2023,175.36,175.35,175.43,175.57,175.63,175.62,175.62,175.58,175.52,175.45,175.41,175.37
2024,175.3,175.29,175.46,175.56,175.58,175.61,175.62,175.57,175.52,175.48,175.39,175.38
2025,175.31,175.39,175.48,175.55,175.58,175.6,175.57,175.52,175.44,175.34,175.28,175.2
2026,175.12,175.16,175.32,175.41,175.45,175.43,175.4,175.4,175.38,175.31,175.33,175.38
2027,175.32,175.29,175.39,175.51,175.54,175.57,175.58,175.54,175.44,175.37,175.36,175.5
2028,175.48,175.44,175.45,175.46,175.49,175.5,175.52,175.49,175.44,175.4,175.37,175.33
2029,175.35,175.35,175.46,175.63,175.69,175.69,175.66,175.62,175.55,175.51,175.44,175.43
2030,175.4,175.71,175.73,175.76,175.75,175.75,175.72,175.67,175.59,175.49,175.4,175.35
2031,175.35,175.4,175.44,175.57,175.67,175.75,175.76,175.73,175.68,175.67,175.65,175.64
2032,175.63,175.68,175.81,175.95,175.97,175.98,175.96,175.9,175.83,175.81,175.77,175.8
2033,175.82,175.81,175.83,175.88,175.9,175.85,175.79,175.76,175.68,175.61,175.57,175.48
2034,175.41,175.39,175.5,175.62,175.72,175.73,175.73,175.72,175.68,175.61,175.57,175.55
2035,175.47,175.45,175.51,175.61,175.67,175.71,175.74,175.76,175.71,175.62,175.52,175.47
2036,175.42,175.45,175.51,175.59,175.62,175.64,175.62,175.58,175.54,175.5,175.48,175.5
2037,175.45,175.65,175.78,175.83,175.89,175.98,175.97,175.96,175.9,175.84,175.77,175.78
2038,175.74,175.67,175.68,175.72,175.8,175.82,175.83,175.82,175.74,175.68,175.66,175.7
2039,175.63,175.71,175.82,175.94,176.01,176.03,176.02,175.98,175.91,175.84,175.81,175.84
2040,175.83,175.84,175.99,176.09,176.12,176.13,176.1,176.05,176.01,176,176.11,176.2
2041,176.09,175.97,176.05,176.09,176.05,176.05,176,175.95,175.87,175.83,175.89,175.77
2042,175.73,175.72,175.79,175.85,175.87,175.85,175.8,175.74,175.65,175.59,175.54,175.51
2043,175.43,175.39,175.49,175.58,175.6,175.67,175.7,175.67,175.6,175.51,175.41,175.35
2044,175.41,175.39,175.35,175.39,175.47,175.53,175.51,175.47,175.41,175.38,175.32,175.3
2045,175.19,175.14,175.28,175.34,175.34,175.31,175.28,175.23,175.18,175.17,175.18,175.16
2046,175.17,175.19,175.36,175.52,175.58,175.67,175.64,175.58,175.5,175.4,175.34,175.37
2047,175.46,175.44,175.5,175.59,175.58,175.56,175.55,175.54,175.47,175.41,175.32,175.28
2048,175.28,175.32,175.37,175.47,175.54,175.54,175.58,175.56,175.49,175.4,175.32,175.31
2049,175.29,175.27,175.36,175.44,175.48,175.48,175.45,175.44,175.39,175.32,175.26,175.25
2050,175.21,175.21,175.32,175.43,175.46,175.48,175.46,175.43,175.35,175.24,175.15,175.07
2051,175.03,174.98,175.11,175.21,175.25,175.29,175.29,175.26,175.17,175.03,174.98,174.94
