"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,174.67,174.63,174.69,174.85,174.95,174.97,174.94,174.86,174.77,174.68,174.62,174.69
2022,174.7,174.61,174.63,174.69,174.68,174.64,174.58,174.49,174.38,174.27,174.24,174.28
2023,174.3,174.34,174.4,174.51,174.55,174.52,174.48,174.4,174.29,174.22,174.19,174.15
2024,174.14,174.14,174.19,174.34,174.48,174.5,174.52,174.5,174.42,174.3,174.23,174.25
2025,174.26,174.28,174.35,174.45,174.55,174.62,174.67,174.66,174.59,174.51,174.38,174.29
2026,174.26,174.27,174.29,174.36,174.42,174.38,174.34,174.26,174.18,174.1,174.02,173.98
2027,174.17,174.33,174.39,174.52,174.64,174.72,174.68,174.57,174.4,174.24,174.16,174.25
2028,174.34,174.32,174.35,174.5,174.65,174.71,174.75,174.66,174.52,174.45,174.36,174.28
2029,174.41,174.49,174.46,174.48,174.5,174.47,174.38,174.27,174.16,174.01,173.96,173.98
2030,174,174.13,174.26,174.33,174.33,174.3,174.26,174.18,174.06,173.99,173.98,174.06
2031,174.1,174.09,174.1,174.17,174.24,174.29,174.32,174.24,174.14,174.09,174.05,174.03
2032,174.05,174.07,174.18,174.34,174.44,174.47,174.44,174.36,174.26,174.13,174.04,174.01
2033,174.13,174.23,174.26,174.34,174.35,174.31,174.24,174.22,174.14,174.01,173.89,173.83
2034,173.85,173.93,174.05,174.2,174.26,174.21,174.17,174.12,174.03,173.93,173.99,174.17
2035,174.21,174.15,174.19,174.34,174.41,174.37,174.33,174.25,174.12,174.03,173.94,173.91
2036,174.02,174.12,174.17,174.38,174.56,174.57,174.53,174.47,174.44,174.36,174.26,174.2
2037,174.2,174.34,174.45,174.46,174.45,174.43,174.4,174.35,174.24,174.14,174.11,174.17
2038,174.23,174.21,174.21,174.27,174.3,174.26,174.2,174.15,174.1,174.03,173.98,174.03
2039,174.08,174.06,174.16,174.33,174.41,174.47,174.52,174.48,174.43,174.32,174.18,174.11
2040,174.14,174.19,174.32,174.49,174.53,174.52,174.5,174.48,174.44,174.37,174.37,174.37
2041,174.4,174.47,174.55,174.61,174.75,174.91,174.91,174.82,174.75,174.68,174.63,174.74
2042,174.91,174.94,174.93,174.96,174.95,174.89,174.83,174.77,174.67,174.57,174.51,174.6
2043,174.7,174.75,174.81,174.93,175,174.98,174.92,174.82,174.71,174.63,174.58,174.55
2044,174.57,174.59,174.73,174.91,174.91,174.86,174.81,174.7,174.6,174.48,174.37,174.32
2045,174.29,174.35,174.45,174.52,174.55,174.54,174.48,174.4,174.3,174.21,174.12,174.07
2046,174.09,174.17,174.32,174.48,174.53,174.55,174.55,174.51,174.45,174.38,174.29,174.23
2047,174.29,174.35,174.47,174.68,174.78,174.74,174.7,174.6,174.48,174.39,174.28,174.25
2048,174.29,174.35,174.43,174.51,174.5,174.44,174.35,174.26,174.17,174.07,174.02,174.33
2049,174.59,174.51,174.53,174.64,174.63,174.57,174.52,174.41,174.29,174.18,174.2,174.27
2050,174.25,174.24,174.34,174.47,174.53,174.57,174.59,174.5,174.37,174.24,174.23,174.29
2051,174.32,174.33,174.4,174.48,174.54,174.56,174.56,174.51,174.41,174.29,174.22,174.24
2052,174.3,174.31,174.4,174.58,174.67,174.69,174.7,174.65,174.57,174.49,174.43,174.48
2053,174.66,174.75,174.78,174.81,174.9,174.99,174.99,174.93,174.8,174.69,174.63,174.66
2054,174.67,174.62,174.6,174.65,174.68,174.66,174.59,174.51,174.43,174.31,174.2,174.17
2055,174.21,174.29,174.39,174.55,174.61,174.55,174.49,174.41,174.31,174.2,174.1,174.08
2056,174.09,174.09,174.13,174.27,174.38,174.46,174.51,174.49,174.41,174.29,174.22,174.22
2057,174.2,174.25,174.35,174.4,174.5,174.57,174.56,174.54,174.44,174.49,174.56,174.49
2058,174.42,174.43,174.46,174.51,174.6,174.63,174.63,174.58,174.55,174.46,174.41,174.41
2059,174.39,174.45,174.55,174.71,174.78,174.81,174.8,174.67,174.53,174.42,174.43,174.44
2060,174.38,174.37,174.43,174.52,174.56,174.58,174.56,174.51,174.43,174.36,174.35,174.4
2061,174.42,174.39,174.44,174.56,174.65,174.67,174.64,174.57,174.46,174.34,174.26,174.24
2062,174.28,174.31,174.41,174.5,174.51,174.52,174.53,174.5,174.41,174.26,174.23,174.33
2063,174.37,174.37,174.38,174.41,174.41,174.38,174.38,174.34,174.27,174.16,174.05,174.05
2064,174.05,174.03,174.07,174.22,174.32,174.33,174.31,174.23,174.14,174.08,174.05,174.08
2065,174.12,174.15,174.22,174.31,174.42,174.51,174.55,174.49,174.41,174.34,174.27,174.24
2066,174.24,174.25,174.31,174.47,174.53,174.47,174.42,174.35,174.26,174.14,174.08,174.08
2067,174.09,174.15,174.27,174.49,174.63,174.61,174.65,174.63,174.54,174.42,174.33,174.33
2068,174.31,174.3,174.34,174.41,174.48,174.5,174.49,174.44,174.39,174.31,174.23,174.32
2069,174.39,174.4,174.47,174.59,174.63,174.59,174.54,174.47,174.39,174.31,174.23,174.17
2070,174.12,174.09,174.11,174.19,174.26,174.29,174.31,174.26,174.18,174.14,174.11,174.08
2071,174.33,174.55,174.55,174.65,174.72,174.71,174.67,174.62,174.52,174.42,174.32,174.32
2072,174.44,174.56,174.64,174.73,174.78,174.76,174.78,174.75,174.67,174.58,174.46,174.43
2073,174.45,174.47,174.53,174.59,174.67,174.77,174.78,174.69,174.58,174.48,174.43,174.51
2074,174.58,174.58,174.63,174.7,174.76,174.78,174.75,174.68,174.59,174.47,174.42,174.45
2075,174.54,174.61,174.68,174.74,174.81,174.91,174.92,174.8,174.73,174.63,174.51,174.46
2076,174.45,174.59,174.75,174.85,174.89,174.92,174.94,174.89,174.81,174.73,174.7,174.68
2077,174.66,174.69,174.81,174.98,175.05,175.03,174.99,174.93,174.83,174.7,174.61,174.61
2078,174.68,174.74,174.76,174.76,174.75,174.7,174.64,174.57,174.45,174.34,174.3,174.32
2079,174.48,174.59,174.61,174.68,174.7,174.7,174.64,174.55,174.44,174.29,174.2,174.18
2080,174.16,174.17,174.37,174.61,174.74,174.73,174.69,174.64,174.55,174.43,174.35,174.72
2081,174.93,174.85,174.92,174.96,174.93,174.89,174.84,174.75,174.62,174.49,174.43,174.52
2082,174.63,174.74,174.88,174.96,174.97,175.02,175.05,174.92,174.77,174.61,174.46,174.37
2083,174.38,174.41,174.54,174.71,174.75,174.77,174.81,174.78,174.74,174.65,174.55,174.54
2084,174.46,174.35,174.36,174.4,174.4,174.4,174.35,174.32,174.32,174.24,174.13,174.09
2085,174.07,174.13,174.25,174.39,174.51,174.59,174.61,174.53,174.46,174.35,174.23,174.2
2086,174.23,174.23,174.26,174.4,174.51,174.56,174.57,174.49,174.41,174.35,174.34,174.39
2087,174.5,174.59,174.6,174.64,174.65,174.62,174.59,174.51,174.4,174.28,174.2,174.19
2088,174.23,174.3,174.44,174.58,174.65,174.66,174.62,174.56,174.47,174.47,174.43,174.41
