"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,174.65,174.62,174.62,174.68,174.78,174.82,174.79,174.73,174.63,174.54,174.47,174.49
2022,174.53,174.52,174.56,174.69,174.85,174.98,174.97,174.89,174.78,174.68,174.68,174.7
2023,174.67,174.64,174.68,174.77,174.79,174.78,174.74,174.68,174.64,174.57,174.53,174.51
2024,174.53,174.59,174.7,174.81,174.93,174.99,174.94,174.87,174.76,174.65,174.62,174.67
2025,174.7,174.68,174.72,174.8,174.85,174.84,174.79,174.77,174.71,174.58,174.49,174.48
2026,174.55,174.64,174.75,174.88,174.9,174.86,174.8,174.72,174.6,174.47,174.38,174.34
2027,174.42,174.47,174.47,174.57,174.64,174.62,174.56,174.48,174.4,174.29,174.26,174.32
2028,174.45,174.52,174.52,174.61,174.67,174.68,174.65,174.58,174.5,174.38,174.27,174.21
2029,174.2,174.28,174.37,174.55,174.67,174.66,174.62,174.53,174.47,174.43,174.36,174.41
2030,174.51,174.61,174.7,174.75,174.77,174.74,174.7,174.65,174.56,174.46,174.44,174.53
2031,174.68,174.73,174.77,174.84,174.87,174.99,175.07,174.97,174.84,174.69,174.55,174.51
2032,174.61,174.7,174.7,174.78,174.87,175.1,175.25,175.13,175.02,174.91,174.76,174.69
2033,174.7,174.67,174.67,174.74,174.78,174.82,174.84,174.8,174.68,174.55,174.44,174.39
2034,174.35,174.44,174.6,174.75,174.86,174.9,174.87,174.77,174.67,174.59,174.56,174.56
2035,174.59,174.59,174.73,174.9,174.88,174.84,174.75,174.69,174.62,174.54,174.49,174.51
2036,174.58,174.63,174.72,174.89,175.02,175.07,175.02,174.9,174.77,174.64,174.54,174.57
2037,174.64,174.7,174.76,174.83,174.94,174.99,174.93,174.85,174.74,174.61,174.54,174.5
2038,174.53,174.71,174.83,174.92,175.04,175.11,175.07,174.96,174.86,174.77,174.66,174.6
2039,174.55,174.51,174.58,174.72,174.76,174.75,174.73,174.67,174.61,174.49,174.38,174.38
2040,174.42,174.42,174.51,174.64,174.69,174.73,174.75,174.69,174.59,174.47,174.38,174.37
2041,174.42,174.48,174.57,174.73,174.82,174.79,174.76,174.71,174.64,174.59,174.6,174.7
2042,174.7,174.75,174.87,175,175.13,175.16,175.11,174.98,174.83,174.72,174.67,174.66
2043,174.71,174.73,174.84,175.02,175.07,175.15,175.23,175.17,175.13,175.07,174.94,174.84
2044,174.78,174.71,174.77,174.94,175.01,175,174.98,174.88,174.75,174.68,174.61,174.58
2045,174.62,174.64,174.68,174.76,174.78,174.74,174.7,174.65,174.56,174.46,174.4,174.4
