"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,183.54,183.49,183.43,183.41,183.5,183.63,183.69,183.68,183.65,183.59,183.52,183.41
2022,183.3,183.26,183.25,183.34,183.51,183.64,183.69,183.7,183.73,183.73,183.69,183.62
2023,183.53,183.45,183.43,183.46,183.54,183.65,183.7,183.74,183.75,183.69,183.6,183.51
2024,183.42,183.37,183.34,183.37,183.44,183.52,183.57,183.57,183.51,183.4,183.33,183.27
2025,183.2,183.17,183.19,183.19,183.23,183.32,183.41,183.42,183.42,183.42,183.36,183.27
2026,183.2,183.15,183.15,183.18,183.27,183.37,183.46,183.52,183.51,183.47,183.41,183.31
2027,183.23,183.18,183.13,183.13,183.16,183.22,183.28,183.32,183.32,183.28,183.24,183.2
2028,183.15,183.1,183.09,183.14,183.24,183.34,183.4,183.42,183.37,183.33,183.27,183.19
2029,183.11,183.04,183.01,183.04,183.1,183.19,183.29,183.35,183.38,183.4,183.36,183.3
2030,183.23,183.17,183.16,183.18,183.3,183.41,183.47,183.51,183.52,183.48,183.42,183.35
2031,183.28,183.22,183.2,183.25,183.34,183.43,183.47,183.48,183.48,183.47,183.48,183.47
2032,183.42,183.37,183.33,183.33,183.38,183.48,183.56,183.59,183.57,183.55,183.52,183.44
2033,183.36,183.31,183.27,183.3,183.41,183.5,183.56,183.6,183.62,183.61,183.6,183.56
2034,183.46,183.42,183.42,183.43,183.49,183.6,183.65,183.65,183.59,183.48,183.4,183.32
2035,183.24,183.21,183.18,183.18,183.27,183.37,183.44,183.48,183.47,183.41,183.34,183.27
2036,183.2,183.14,183.12,183.17,183.26,183.35,183.39,183.41,183.41,183.4,183.41,183.4
2037,183.32,183.24,183.23,183.25,183.28,183.36,183.45,183.49,183.51,183.53,183.51,183.42
2038,183.33,183.28,183.26,183.32,183.42,183.51,183.57,183.6,183.59,183.55,183.5,183.43
2039,183.34,183.29,183.28,183.31,183.39,183.48,183.57,183.62,183.64,183.6,183.54,183.47
2040,183.39,183.36,183.34,183.42,183.6,183.75,183.8,183.82,183.82,183.81,183.78,183.71
2041,183.61,183.56,183.52,183.5,183.56,183.67,183.77,183.86,183.89,183.87,183.8,183.71
2042,183.62,183.58,183.58,183.62,183.66,183.7,183.75,183.82,183.87,183.88,183.85,183.78
2043,183.69,183.6,183.54,183.53,183.6,183.66,183.69,183.73,183.7,183.66,183.62,183.55
2044,183.49,183.44,183.39,183.4,183.5,183.63,183.75,183.86,183.87,183.82,183.76,183.66
2045,183.58,183.55,183.53,183.55,183.65,183.73,183.77,183.8,183.79,183.77,183.76,183.71
2046,183.63,183.57,183.54,183.52,183.56,183.64,183.68,183.69,183.68,183.67,183.61,183.51
2047,183.4,183.3,183.25,183.3,183.43,183.52,183.57,183.61,183.58,183.49,183.39,183.3
2048,183.21,183.15,183.14,183.18,183.32,183.45,183.49,183.57,183.62,183.61,183.63,183.59
2049,183.51,183.41,183.31,183.27,183.31,183.35,183.39,183.41,183.38,183.34,183.29,183.2
2050,183.1,183.05,183.03,183.05,183.15,183.26,183.34,183.4,183.45,183.49,183.48,183.42
2051,183.34,183.3,183.3,183.34,183.45,183.56,183.62,183.66,183.66,183.59,183.49,183.41
2052,183.36,183.32,183.31,183.37,183.48,183.6,183.7,183.76,183.78,183.73,183.63,183.52
2053,183.42,183.35,183.31,183.31,183.36,183.41,183.45,183.49,183.48,183.47,183.47,183.45
2054,183.4,183.33,183.28,183.28,183.35,183.44,183.48,183.49,183.47,183.45,183.46,183.44
