"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,174.67,174.67,174.74,174.87,174.89,174.84,174.81,174.73,174.62,174.51,174.42,174.44
2022,174.43,174.43,174.49,174.55,174.57,174.58,174.58,174.49,174.42,174.35,174.25,174.29
2023,174.34,174.35,174.45,174.56,174.63,174.66,174.61,174.53,174.46,174.35,174.25,174.25
2024,174.3,174.34,174.43,174.59,174.7,174.84,174.89,174.76,174.63,174.53,174.46,174.44
2025,174.43,174.41,174.44,174.53,174.59,174.6,174.58,174.55,174.45,174.33,174.24,174.2
2026,174.21,174.25,174.34,174.47,174.54,174.52,174.49,174.42,174.3,174.24,174.2,174.14
2027,174.18,174.25,174.4,174.59,174.65,174.61,174.58,174.53,174.42,174.28,174.17,174.17
2028,174.37,174.62,174.79,174.89,174.95,174.91,174.83,174.71,174.58,174.48,174.46,174.49
2029,174.47,174.41,174.43,174.54,174.68,174.73,174.7,174.61,174.46,174.34,174.23,174.14
2030,174.12,174.18,174.33,174.49,174.65,174.76,174.74,174.65,174.55,174.44,174.46,174.5
2031,174.48,174.52,174.68,174.85,174.92,174.99,174.97,174.87,174.8,174.72,174.67,174.69
2032,174.69,174.77,174.86,175.04,175.15,175.07,174.98,174.85,174.72,174.6,174.52,174.49
2033,174.45,174.41,174.49,174.64,174.69,174.66,174.65,174.59,174.52,174.5,174.48,174.45
2034,174.44,174.5,174.56,174.57,174.64,174.69,174.67,174.58,174.46,174.34,174.27,174.23
2035,174.23,174.24,174.33,174.51,174.66,174.71,174.67,174.61,174.53,174.44,174.41,174.51
2036,174.58,174.6,174.69,174.79,174.95,175.01,174.92,174.81,174.71,174.61,174.53,174.49
2037,174.47,174.43,174.48,174.57,174.59,174.59,174.59,174.55,174.45,174.34,174.29,174.3
2038,174.39,174.45,174.51,174.61,174.65,174.61,174.55,174.47,174.36,174.25,174.17,174.21
2039,174.24,174.17,174.15,174.14,174.15,174.16,174.14,174.08,174.01,173.93,173.83,173.78
2040,173.81,173.85,173.98,174.1,174.16,174.18,174.15,174.09,174.01,173.98,174.04,174.11
