"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,175.62,175.63,175.65,175.67,175.67,175.73,175.75,175.72,175.62,175.5,175.42,175.34
2022,175.24,175.38,175.4,175.42,175.42,175.42,175.39,175.35,175.28,175.21,175.17,175.17
2023,175.15,175.17,175.24,175.29,175.38,175.41,175.41,175.38,175.34,175.3,175.27,175.38
2024,175.45,175.41,175.4,175.41,175.41,175.39,175.37,175.32,175.28,175.22,175.26,175.26
2025,175.22,175.35,175.39,175.49,175.47,175.42,175.37,175.32,175.26,175.24,175.18,175.2
2026,175.14,175.1,175.22,175.26,175.25,175.23,175.2,175.15,175.07,174.99,174.93,174.86
2027,174.86,174.85,174.92,175.07,175.15,175.18,175.22,175.21,175.2,175.25,175.22,175.29
2028,175.25,175.36,175.44,175.57,175.62,175.66,175.67,175.61,175.52,175.43,175.4,175.36
2029,175.31,175.32,175.47,175.54,175.61,175.62,175.64,175.66,175.61,175.53,175.57,175.66
2030,175.7,175.66,175.7,175.75,175.81,175.82,175.77,175.72,175.66,175.56,175.43,175.4
2031,175.35,175.37,175.5,175.57,175.57,175.54,175.51,175.49,175.45,175.38,175.3,175.33
2032,175.54,175.76,175.86,175.9,175.93,175.98,175.94,175.86,175.77,175.69,175.64,175.64
2033,175.57,175.49,175.51,175.57,175.64,175.64,175.63,175.58,175.54,175.49,175.44,175.43
2034,175.4,175.44,175.54,175.63,175.7,175.79,175.86,175.85,175.79,175.75,175.72,175.76
2035,175.75,175.76,175.78,175.84,175.95,175.98,175.93,175.86,175.75,175.79,175.84,175.85
2036,175.86,175.96,175.98,176.01,176.03,176,175.95,175.89,175.77,175.64,175.57,175.45
2037,175.41,175.44,175.5,175.63,175.76,175.84,175.86,175.83,175.82,175.79,175.8,175.81
2038,175.77,175.76,175.8,175.84,175.85,175.87,175.87,175.87,175.84,175.78,175.73,175.7
2039,175.77,175.84,175.9,175.99,175.99,176.01,175.98,175.92,175.83,175.76,175.72,175.78
2040,175.7,175.64,175.69,175.73,175.78,175.77,175.74,175.69,175.66,175.63,175.73,175.76
2041,175.64,175.63,175.72,175.79,175.78,175.75,175.72,175.67,175.62,175.54,175.47,175.42
2042,175.39,175.39,175.62,175.7,175.73,175.74,175.71,175.7,175.67,175.59,175.5,175.55
2043,175.51,175.49,175.59,175.65,175.68,175.7,175.71,175.68,175.63,175.6,175.58,175.53
2044,175.54,175.67,175.76,175.85,175.87,175.84,175.86,175.79,175.71,175.62,175.54,175.45
2045,175.43,175.49,175.56,175.62,175.6,175.59,175.55,175.5,175.48,175.5,175.49,175.49
2046,175.45,175.49,175.59,175.66,175.73,175.76,175.75,175.73,175.65,175.57,175.48,175.43
2047,175.36,175.35,175.45,175.53,175.58,175.55,175.51,175.46,175.37,175.25,175.19,175.2
2048,175.14,175.09,175.25,175.35,175.34,175.31,175.26,175.19,175.12,175.03,174.99,174.92
2049,174.88,174.9,175.01,175.16,175.24,175.26,175.25,175.21,175.16,175.16,175.11,175.19
2050,175.07,175,175.12,175.2,175.19,175.17,175.16,175.13,175.09,175.03,174.94,174.86
2051,174.8,174.76,174.89,174.98,175.04,175.05,175.03,174.99,174.95,175,174.97,175.06
2052,174.97,174.98,175.08,175.18,175.2,175.24,175.26,175.22,175.18,175.19,175.19,175.12
2053,175.03,174.98,175.11,175.25,175.33,175.36,175.35,175.33,175.32,175.33,175.42,175.52
2054,175.49,175.42,175.5,175.59,175.66,175.7,175.71,175.72,175.69,175.61,175.58,175.52
2055,175.52,175.62,175.68,175.78,175.87,175.91,175.89,175.85,175.74,175.61,175.49,175.43
2056,175.42,175.44,175.55,175.78,175.91,175.96,175.97,175.9,175.81,175.73,175.65,175.59
2057,175.57,175.55,175.62,175.73,175.75,175.79,175.79,175.74,175.65,175.56,175.45,175.34
2058,175.3,175.3,175.38,175.47,175.51,175.51,175.51,175.47,175.42,175.35,175.31,175.28
2059,175.22,175.22,175.33,175.42,175.47,175.53,175.56,175.56,175.54,175.63,175.71,175.71
2060,175.7,175.8,175.81,175.82,175.81,175.79,175.75,175.68,175.61,175.59,175.61,175.54
2061,175.52,175.55,175.65,175.73,175.78,175.82,175.81,175.8,175.77,175.73,175.69,175.65
2062,175.59,175.58,175.72,175.93,175.92,175.9,175.89,175.85,175.79,175.72,175.61,175.56
2063,175.51,175.48,175.59,175.76,175.85,175.9,175.89,175.83,175.78,175.73,175.66,175.59
2064,175.72,175.84,175.99,176.02,175.98,175.89,175.82,175.78,175.75,175.71,175.69,175.69
