"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,175.64,175.63,175.81,175.88,175.83,175.76,175.69,175.62,175.53,175.44,175.35,175.35
2022,175.32,175.36,175.39,175.45,175.52,175.54,175.54,175.49,175.41,175.38,175.31,175.26
2023,175.23,175.25,175.44,175.54,175.66,175.66,175.68,175.67,175.62,175.58,175.57,175.6
2024,175.54,175.53,175.63,175.72,175.77,175.81,175.85,175.83,175.79,175.74,175.65,175.67
2025,175.59,175.5,175.5,175.57,175.64,175.62,175.59,175.55,175.47,175.36,175.28,175.26
2026,175.24,175.24,175.35,175.44,175.45,175.47,175.47,175.45,175.42,175.38,175.32,175.37
2027,175.37,175.34,175.37,175.44,175.59,175.65,175.64,175.59,175.51,175.4,175.36,175.33
2028,175.35,175.34,175.39,175.45,175.47,175.43,175.41,175.37,175.31,175.21,175.19,175.12
2029,175.12,175.23,175.39,175.5,175.51,175.53,175.49,175.45,175.39,175.3,175.23,175.2
2030,175.22,175.28,175.36,175.39,175.5,175.56,175.54,175.55,175.53,175.45,175.38,175.34
2031,175.4,175.4,175.5,175.56,175.56,175.57,175.57,175.58,175.52,175.42,175.42,175.42
2032,175.42,175.45,175.56,175.71,175.77,175.79,175.82,175.82,175.82,175.9,175.92,175.99
2033,175.96,175.99,176.02,176.08,176.19,176.27,176.29,176.24,176.23,176.2,176.25,176.26
2034,176.17,176.12,176.17,176.16,176.15,176.11,176.1,176.1,176.03,175.91,175.85,175.8
2035,175.76,175.76,175.86,175.93,175.91,175.92,175.92,175.88,175.81,175.75,175.72,175.72
2036,175.73,175.69,175.8,175.82,175.83,175.78,175.72,175.65,175.57,175.46,175.38,175.3
2037,175.2,175.17,175.22,175.41,175.43,175.44,175.43,175.4,175.34,175.31,175.29,175.24
2038,175.19,175.24,175.37,175.42,175.45,175.43,175.39,175.37,175.33,175.29,175.26,175.22
2039,175.2,175.28,175.32,175.37,175.36,175.32,175.29,175.25,175.22,175.18,175.14,175.13
2040,175.11,175.11,175.21,175.26,175.27,175.22,175.19,175.18,175.15,175.09,175.06,175.03
2041,174.97,174.97,175,175.09,175.21,175.28,175.34,175.32,175.24,175.16,175.1,175.03
2042,174.97,174.99,175.16,175.26,175.29,175.31,175.33,175.32,175.27,175.23,175.23,175.29
2043,175.32,175.3,175.37,175.42,175.48,175.49,175.46,175.42,175.33,175.24,175.25,175.24
2044,175.2,175.23,175.26,175.33,175.36,175.36,175.35,175.34,175.27,175.17,175.1,175.07
2045,175,175.03,175.16,175.23,175.29,175.3,175.3,175.3,175.25,175.16,175.15,175.13
2046,175.12,175.21,175.29,175.36,175.42,175.39,175.36,175.35,175.33,175.28,175.31,175.44
