"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,174.65,174.63,174.74,174.9,174.93,174.86,174.79,174.71,174.62,174.48,174.35,174.31
2022,174.31,174.35,174.41,174.45,174.48,174.51,174.54,174.51,174.4,174.29,174.19,174.19
2023,174.19,174.17,174.2,174.24,174.34,174.39,174.31,174.23,174.16,174.05,173.98,173.99
2024,174.04,174.05,174.02,174.06,174.09,174.08,174.06,173.99,173.9,173.8,173.75,173.72
2025,173.81,173.96,174.07,174.26,174.39,174.37,174.32,174.21,174.13,174.07,174.02,174.05
2026,174.1,174.14,174.19,174.29,174.42,174.45,174.42,174.35,174.25,174.14,174.04,174.02
2027,174.11,174.25,174.33,174.46,174.57,174.64,174.64,174.58,174.5,174.4,174.34,174.32
2028,174.36,174.37,174.42,174.54,174.59,174.58,174.52,174.43,174.33,174.27,174.23,174.21
2029,174.19,174.23,174.32,174.37,174.46,174.49,174.43,174.35,174.25,174.13,174.08,174.13
2030,174.24,174.34,174.43,174.53,174.56,174.57,174.57,174.53,174.43,174.33,174.28,174.28
2031,174.29,174.31,174.38,174.5,174.52,174.44,174.35,174.28,174.19,174.08,174,173.99
2032,174.12,174.28,174.4,174.58,174.66,174.62,174.53,174.42,174.33,174.25,174.22,174.31
2033,174.41,174.42,174.44,174.51,174.59,174.6,174.54,174.46,174.34,174.2,174.11,174.11
2034,174.69,175.26,175.22,175.13,175.06,174.98,174.92,174.8,174.69,174.57,174.46,174.45
2035,174.48,174.49,174.5,174.55,174.58,174.54,174.47,174.42,174.34,174.28,174.26,174.3
2036,174.34,174.41,174.55,174.7,174.73,174.72,174.69,174.58,174.44,174.35,174.3,174.28
2037,174.3,174.31,174.5,174.72,174.77,174.78,174.78,174.71,174.6,174.48,174.37,174.31
2038,174.28,174.28,174.43,174.65,174.69,174.63,174.62,174.55,174.46,174.41,174.4,174.4
2039,174.5,174.55,174.53,174.67,174.7,174.61,174.56,174.51,174.44,174.35,174.24,174.26
2040,174.32,174.3,174.35,174.5,174.56,174.53,174.48,174.4,174.32,174.22,174.15,174.13
2041,174.19,174.28,174.4,174.54,174.57,174.51,174.44,174.35,174.23,174.11,174.05,174.03
2042,174.11,174.21,174.32,174.42,174.61,174.75,174.73,174.64,174.57,174.47,174.38,174.39
2043,174.37,174.31,174.34,174.43,174.5,174.54,174.53,174.45,174.37,174.31,174.23,174.22
2044,174.33,174.41,174.42,174.49,174.52,174.5,174.48,174.4,174.31,174.2,174.1,174.08
2045,174.06,174.07,174.17,174.26,174.31,174.4,174.44,174.38,174.26,174.11,174.01,174.02
2046,174.06,174.06,174.18,174.34,174.4,174.41,174.39,174.32,174.21,174.1,173.99,173.95
2047,173.97,174.23,174.52,174.65,174.71,174.75,174.72,174.58,174.46,174.35,174.33,174.57
2048,174.68,174.57,174.52,174.5,174.49,174.44,174.38,174.32,174.32,174.28,174.17,174.13
2049,174.12,174.26,174.37,174.38,174.43,174.44,174.39,174.33,174.25,174.19,174.19,174.18
2050,174.24,174.31,174.42,174.61,174.68,174.66,174.62,174.58,174.49,174.36,174.24,174.18
2051,174.14,174.16,174.27,174.36,174.41,174.5,174.55,174.49,174.37,174.22,174.12,174.12
2052,174.17,174.21,174.34,174.47,174.46,174.43,174.4,174.3,174.19,174.05,173.93,173.88
2053,173.92,173.99,174.12,174.26,174.36,174.44,174.39,174.27,174.17,174.05,173.95,173.95
2054,174.01,174.1,174.17,174.21,174.26,174.23,174.16,174.16,174.13,174,173.88,173.89
2055,173.92,173.91,174.08,174.28,174.27,174.2,174.11,174,173.89,173.78,173.74,173.84
2056,173.93,174.02,174.14,174.22,174.38,174.45,174.37,174.24,174.1,173.94,173.83,173.79
2057,173.81,173.87,174.03,174.19,174.23,174.24,174.22,174.18,174.1,174.06,174.03,173.97
2058,173.96,173.98,174.09,174.28,174.4,174.42,174.38,174.35,174.3,174.23,174.25,174.33
2059,174.36,174.3,174.33,174.44,174.51,174.51,174.48,174.4,174.28,174.19,174.13,174.12
2060,174.19,174.28,174.31,174.35,174.46,174.49,174.47,174.39,174.28,174.16,174.05,174.01
2061,174.01,174,174.29,174.57,174.55,174.47,174.39,174.3,174.23,174.14,174.16,174.28
2062,174.32,174.31,174.33,174.41,174.44,174.37,174.3,174.23,174.15,174.02,173.95,174.02
2063,174.03,174.02,174.14,174.34,174.39,174.27,174.16,174.05,173.92,173.79,173.71,173.69
2064,173.72,173.78,173.89,174.04,174.16,174.21,174.22,174.16,174.07,173.99,173.93,173.99
2065,174.03,174.01,174.07,174.13,174.15,174.12,174.06,174.02,173.94,173.88,173.85,173.86
2066,174,174.09,174.13,174.18,174.21,174.23,174.21,174.17,174.1,174.06,174.07,174.16
2067,174.2,174.2,174.2,174.18,174.18,174.2,174.19,174.13,174.06,173.94,173.83,173.84
2068,173.9,173.9,173.95,174.03,174.04,174.03,174,173.95,173.88,173.8,173.74,173.76
2069,173.83,173.87,174.07,174.42,174.67,174.71,174.62,174.51,174.4,174.32,174.31,174.31
2070,174.38,174.44,174.67,174.85,174.81,174.74,174.65,174.57,174.46,174.35,174.29,174.31
