"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,177.08,177.04,177.05,177.1,177.13,177.13,177.13,177.1,177.02,176.9,176.79,176.7
2022,176.64,176.63,176.67,176.77,176.87,176.98,177.08,177.15,177.2,177.2,177.15,177.05
2023,176.97,176.93,176.98,177.04,177.08,177.15,177.23,177.25,177.23,177.17,177.05,176.94
2024,176.86,176.82,176.84,176.93,177.01,177.07,177.11,177.12,177.1,177.06,177,176.93
2025,176.9,176.91,176.93,176.95,177.01,177.04,177.04,177.05,177.04,177,176.96,176.91
2026,176.85,176.84,176.84,176.91,177.11,177.29,177.37,177.38,177.35,177.3,177.25,177.18
2027,177.15,177.16,177.15,177.21,177.31,177.38,177.44,177.43,177.4,177.36,177.29,177.19
2028,177.14,177.14,177.13,177.16,177.21,177.26,177.3,177.3,177.24,177.14,177.08,177.02
2029,176.96,176.96,177.01,177.1,177.2,177.26,177.3,177.3,177.27,177.27,177.27,177.24
2030,177.19,177.17,177.21,177.3,177.37,177.42,177.46,177.43,177.34,177.23,177.12,177.02
2031,176.96,176.97,177.01,177.09,177.24,177.36,177.42,177.45,177.42,177.39,177.35,177.25
2032,177.18,177.2,177.25,177.3,177.38,177.47,177.52,177.5,177.44,177.38,177.32,177.2
2033,177.12,177.1,177.13,177.21,177.32,177.42,177.48,177.52,177.53,177.57,177.58,177.55
2034,177.52,177.47,177.44,177.46,177.47,177.49,177.51,177.48,177.42,177.35,177.3,177.23
2035,177.17,177.15,177.14,177.19,177.28,177.34,177.38,177.38,177.34,177.26,177.2,177.22
2036,177.21,177.17,177.18,177.28,177.42,177.54,177.59,177.6,177.55,177.54,177.53,177.42
2037,177.33,177.33,177.34,177.35,177.42,177.51,177.54,177.57,177.57,177.51,177.45,177.39
2038,177.32,177.3,177.3,177.3,177.34,177.34,177.33,177.28,177.23,177.18,177.11,177.04
2039,177.02,177,177.02,177.05,177.07,177.07,177.07,177.08,177.1,177.06,177.01,176.94
2040,176.86,176.81,176.81,176.86,176.92,176.97,177,177,176.97,176.9,176.82,176.73
2041,176.67,176.61,176.62,176.68,176.7,176.7,176.7,176.71,176.7,176.7,176.67,176.67
2042,176.68,176.65,176.63,176.73,176.92,177.09,177.22,177.21,177.15,177.11,177.07,176.99
2043,176.93,176.89,176.9,176.99,177.09,177.16,177.21,177.24,177.22,177.15,177.07,177.02
2044,177,176.97,176.99,177.08,177.12,177.13,177.12,177.09,177.05,176.95,176.85,176.78
2045,176.75,176.78,176.83,176.92,177.03,177.1,177.1,177.08,177.04,177.01,176.93,176.82
2046,176.76,176.77,176.81,176.93,177.09,177.19,177.2,177.2,177.15,177.07,176.98,176.87
2047,176.78,176.71,176.7,176.77,176.87,176.95,177.01,177.02,176.97,176.9,176.83,176.75
2048,176.71,176.71,176.71,176.72,176.75,176.77,176.8,176.8,176.76,176.67,176.59,176.5
2049,176.44,176.43,176.5,176.6,176.65,176.67,176.65,176.65,176.63,176.55,176.48,176.39
2050,176.32,176.29,176.28,176.31,176.36,176.42,176.47,176.48,176.48,176.43,176.37,176.33
