"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,175.65,175.62,175.71,175.72,175.69,175.68,175.65,175.64,175.59,175.54,175.45,175.4
2022,175.36,175.38,175.46,175.54,175.53,175.48,175.43,175.38,175.31,175.24,175.2,175.14
2023,175.1,175.07,175.09,175.17,175.19,175.18,175.12,175.06,175,174.97,174.95,174.92
2024,174.87,174.85,174.93,175.03,175.02,175.05,175.04,175.01,174.96,174.92,174.88,174.89
2025,174.88,174.91,174.99,175.07,175.15,175.18,175.19,175.14,175.11,175.05,174.96,174.89
2026,174.87,174.94,175.05,175.08,175.1,175.1,175.08,175.04,174.97,174.89,174.79,174.77
2027,174.71,174.7,174.76,174.85,174.91,174.98,175,174.96,174.9,174.86,174.83,174.86
2028,174.87,174.93,175.06,175.17,175.21,175.24,175.25,175.24,175.18,175.15,175.1,175.09
2029,175.06,175.05,175.17,175.21,175.25,175.2,175.17,175.16,175.11,175.04,175.04,175.06
2030,175.01,174.97,175.13,175.26,175.27,175.25,175.22,175.21,175.17,175.2,175.21,175.21
2031,175.26,175.33,175.48,175.56,175.58,175.57,175.55,175.5,175.42,175.33,175.26,175.23
2032,175.22,175.25,175.3,175.32,175.34,175.32,175.28,175.22,175.14,175.05,175,174.97
2033,174.89,174.83,174.93,175.03,175.06,175.09,175.17,175.18,175.17,175.12,175.06,175.05
2034,175.12,175.08,175.1,175.12,175.12,175.1,175.05,174.99,174.91,174.84,174.81,174.79
2035,174.74,174.85,174.95,174.95,174.99,175.03,175.03,174.99,174.9,174.8,174.75,174.78
2036,175.01,175.13,175.1,175.17,175.35,175.42,175.42,175.34,175.22,175.18,175.15,175.09
2037,175.07,175.04,175.08,175.15,175.15,175.14,175.12,175.09,175,174.91,174.81,174.75
2038,174.69,174.77,174.91,175.01,175.03,175.1,175.08,175.03,174.98,174.9,174.8,174.74
2039,174.8,174.86,174.95,175.05,175.11,175.17,175.16,175.09,175,174.93,174.82,174.76
2040,174.74,174.78,174.83,174.87,174.93,174.91,174.86,174.83,174.79,174.72,174.71,174.72
2041,174.67,174.66,174.72,174.8,174.85,174.87,174.9,174.93,174.88,174.85,174.89,174.87
2042,174.89,174.96,175.04,175.07,175.09,175.1,175.08,175.02,174.94,174.87,174.81,174.9
2043,174.8,174.73,174.86,174.98,175,175.01,175.03,174.98,174.94,174.91,174.85,174.84
2044,174.82,174.84,174.87,174.92,174.99,175.03,175.02,175,174.92,174.83,174.78,174.72
2045,174.7,174.72,174.84,174.86,174.86,174.88,174.88,174.88,174.84,174.77,174.72,174.7
2046,174.66,174.64,174.74,174.78,174.79,174.76,174.74,174.74,174.73,174.63,174.64,174.62
2047,174.61,174.58,174.67,174.77,174.79,174.78,174.78,174.78,174.77,174.78,174.78,174.75
2048,174.72,174.71,174.81,174.98,175.1,175.21,175.29,175.27,175.23,175.19,175.12,175.16
2049,175.26,175.27,175.34,175.42,175.46,175.45,175.39,175.35,175.28,175.19,175.13,175.04
2050,174.96,175.02,175.14,175.22,175.27,175.34,175.36,175.36,175.38,175.36,175.33,175.3
2051,175.33,175.38,175.46,175.5,175.48,175.45,175.42,175.41,175.37,175.3,175.23,175.3
2052,175.2,175.16,175.33,175.38,175.41,175.41,175.38,175.35,175.29,175.22,175.23,175.21
2053,175.19,175.17,175.24,175.33,175.35,175.34,175.3,175.25,175.21,175.18,175.13,175.08
2054,175.08,175.09,175.15,175.16,175.26,175.33,175.35,175.3,175.23,175.21,175.36,175.42
2055,175.4,175.36,175.34,175.38,175.46,175.48,175.43,175.4,175.33,175.31,175.2,175.26
2056,175.21,175.17,175.21,175.4,175.5,175.52,175.51,175.45,175.38,175.35,175.25,175.18
2057,175.13,175.15,175.24,175.34,175.34,175.35,175.35,175.32,175.25,175.16,175.12,175.08
2058,175.07,175.14,175.2,175.26,175.27,175.3,175.27,175.23,175.19,175.16,175.12,175.12
2059,175.03,174.99,175.16,175.3,175.33,175.29,175.25,175.22,175.18,175.09,174.98,174.97
2060,174.99,174.98,175.1,175.2,175.25,175.25,175.25,175.22,175.15,175.13,175.2,175.2
2061,175.17,175.14,175.18,175.26,175.3,175.33,175.32,175.31,175.24,175.16,175.09,175.02
2062,174.97,174.93,174.98,175.08,175.11,175.14,175.12,175.11,175.09,175.08,175.07,175.11
2063,175.11,175.07,175.1,175.19,175.28,175.33,175.33,175.31,175.26,175.2,175.15,175.14
2064,175.1,175.09,175.17,175.21,175.28,175.33,175.33,175.3,175.29,175.26,175.25,175.27
2065,175.23,175.31,175.42,175.64,175.72,175.8,175.86,175.86,175.8,175.78,175.73,175.69
2066,175.76,175.85,175.98,176.01,176.02,175.99,175.93,175.87,175.79,175.71,175.64,175.58
2067,175.57,175.74,175.81,175.9,175.9,175.89,175.88,175.83,175.77,175.69,175.61,175.57
2068,175.66,175.66,175.76,175.78,175.76,175.7,175.62,175.55,175.46,175.37,175.27,175.2
2069,175.22,175.21,175.37,175.41,175.4,175.38,175.34,175.3,175.22,175.13,175.07,175.03
2070,175.05,175.01,175.04,175.07,175.09,175.08,175.06,175.06,175.04,174.97,174.96,175.03
2071,175,175.02,175.14,175.18,175.25,175.31,175.4,175.45,175.42,175.37,175.35,175.53
2072,175.47,175.41,175.62,175.71,175.74,175.72,175.69,175.65,175.6,175.5,175.37,175.27
2073,175.16,175.11,175.21,175.32,175.35,175.4,175.41,175.39,175.31,175.21,175.12,175.06
2074,175.04,175.03,175.13,175.18,175.18,175.16,175.13,175.09,175.03,174.94,174.91,174.94
2075,174.91,175.01,175.12,175.24,175.24,175.26,175.25,175.24,175.22,175.14,175.09,175.05
