"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,177.09,177.08,177.1,177.14,177.21,177.26,177.25,177.26,177.23,177.17,177.12,177.07
2022,177.01,176.98,177,177.06,177.05,177.03,177,176.95,176.88,176.78,176.67,176.54
2023,176.47,176.47,176.5,176.61,176.73,176.8,176.84,176.84,176.81,176.76,176.69,176.63
2024,176.56,176.5,176.48,176.51,176.56,176.59,176.61,176.63,176.63,176.59,176.53,176.5
2025,176.52,176.54,176.58,176.65,176.74,176.82,176.87,176.91,176.96,176.94,176.86,176.79
2026,176.72,176.7,176.74,176.77,176.83,176.9,176.96,176.98,176.94,176.87,176.8,176.72
2027,176.61,176.53,176.48,176.5,176.55,176.57,176.56,176.5,176.43,176.33,176.21,176.07
2028,175.97,175.96,175.99,176.1,176.24,176.37,176.49,176.55,176.57,176.58,176.58,176.55
2029,176.53,176.54,176.57,176.64,176.75,176.84,176.89,176.92,176.9,176.89,176.89,176.87
2030,176.83,176.83,176.89,176.95,176.97,177,177,176.95,176.87,176.82,176.8,176.72
2031,176.65,176.64,176.64,176.74,176.87,176.99,177.06,177.09,177.07,177.03,177.06,177.09
2032,177.08,177.06,177.06,177.1,177.21,177.28,177.3,177.31,177.27,177.17,177.07,177
2033,176.93,176.9,176.91,176.92,176.96,177,177.02,177.01,176.96,176.95,176.93,176.89
2034,176.82,176.76,176.76,176.82,176.89,176.99,177.04,177.06,177.04,176.97,176.87,176.77
2035,176.73,176.74,176.73,176.75,176.85,176.9,176.94,176.95,176.93,176.9,176.85,176.83
2036,176.82,176.79,176.79,176.88,176.97,177.01,177.06,177.08,177.04,176.95,176.83,176.73
2037,176.68,176.66,176.68,176.73,176.78,176.82,176.84,176.83,176.8,176.77,176.76,176.76
2038,176.74,176.69,176.73,176.82,176.87,176.91,176.92,176.9,176.84,176.78,176.7,176.6
2039,176.54,176.54,176.52,176.52,176.53,176.52,176.52,176.49,176.42,176.3,176.22,176.14
2040,176.05,176.02,176.04,176.1,176.22,176.3,176.31,176.28,176.19,176.1,176.03,175.93
2041,175.88,175.89,175.98,176.1,176.2,176.27,176.29,176.25,176.17,176.08,175.97,175.87
2042,175.78,175.73,175.76,175.87,176,176.12,176.22,176.28,176.37,176.49,176.48,176.45
2043,176.45,176.42,176.42,176.47,176.6,176.69,176.75,176.8,176.77,176.7,176.66,176.63
2044,176.59,176.57,176.62,176.72,176.85,176.98,177.04,177.05,177.07,177.07,177.01,176.93
2045,176.87,176.83,176.84,176.87,176.91,176.97,177.02,177.05,177.05,176.99,176.9,176.81
2046,176.74,176.7,176.69,176.74,176.82,176.86,176.86,176.86,176.91,176.88,176.78,176.69
2047,176.63,176.59,176.61,176.69,176.76,176.82,176.9,176.93,176.9,176.82,176.72,176.65
2048,176.63,176.61,176.59,176.65,176.73,176.77,176.78,176.75,176.72,176.71,176.67,176.61
2049,176.56,176.53,176.58,176.66,176.76,176.86,176.93,176.96,177,176.99,176.96,176.9
2050,176.83,176.79,176.82,176.95,177.09,177.18,177.24,177.23,177.2,177.18,177.16,177.11
2051,177.05,177.03,177.03,177.09,177.18,177.22,177.24,177.26,177.24,177.2,177.14,177.11
2052,177.11,177.07,177.08,177.14,177.19,177.22,177.25,177.22,177.14,177.05,176.96,176.84
2053,176.76,176.73,176.71,176.72,176.77,176.82,176.88,176.92,176.88,176.8,176.74,176.69
2054,176.65,176.65,176.66,176.7,176.78,176.84,176.86,176.88,176.87,176.78,176.71,176.66
2055,176.61,176.61,176.65,176.73,176.81,176.86,176.89,176.87,176.8,176.69,176.59,176.49
2056,176.39,176.35,176.35,176.37,176.44,176.52,176.6,176.64,176.61,176.52,176.44,176.36
2057,176.29,176.27,176.29,176.32,176.44,176.56,176.6,176.58,176.55,176.55,176.52,176.5
2058,176.48,176.48,176.51,176.63,176.79,176.86,176.87,176.86,176.84,176.83,176.78,176.69
2059,176.64,176.63,176.66,176.7,176.72,176.75,176.8,176.82,176.86,176.86,176.81,176.82
2060,176.84,176.87,176.93,177.01,177.1,177.19,177.26,177.3,177.28,177.23,177.16,177.08
2061,177.04,177.05,177.06,177.12,177.21,177.26,177.31,177.32,177.29,177.28,177.22,177.13
2062,177.07,177.03,177.03,177.1,177.2,177.29,177.34,177.36,177.36,177.29,177.22,177.17
2063,177.11,177.07,177.08,177.13,177.16,177.2,177.24,177.25,177.22,177.17,177.14,177.1
2064,177.04,177.04,177.07,177.14,177.22,177.26,177.28,177.25,177.2,177.15,177.09,176.98
2065,176.87,176.82,176.79,176.82,176.88,176.93,176.98,176.97,176.94,176.91,176.87,176.81
2066,176.78,176.74,176.76,176.86,177,177.07,177.1,177.13,177.08,177.03,177.01,177
2067,176.99,177.01,177.03,177.1,177.23,177.35,177.44,177.46,177.4,177.32,177.22,177.13
2068,177.07,177.06,177.12,177.24,177.46,177.7,177.83,177.87,177.83,177.8,177.79,177.75
2069,177.73,177.71,177.69,177.75,177.84,177.88,177.91,177.91,177.85,177.78,177.75,177.71
2070,177.68,177.71,177.71,177.72,177.79,177.86,177.93,177.97,178.01,178.06,178.06,177.98
2071,177.89,177.85,177.82,177.86,177.96,178.07,178.14,178.13,178.08,178.04,178.03,177.99
2072,177.9,177.8,177.76,177.74,177.77,177.8,177.78,177.77,177.76,177.71,177.61,177.5
2073,177.47,177.45,177.43,177.48,177.57,177.6,177.6,177.56,177.48,177.4,177.39,177.39
2074,177.33,177.29,177.34,177.41,177.47,177.51,177.49,177.44,177.36,177.27,177.18,177.1
2075,177.04,177.02,177.06,177.14,177.23,177.32,177.36,177.35,177.29,177.2,177.1,176.98
2076,176.93,176.95,177.02,177.14,177.26,177.34,177.41,177.42,177.38,177.3,177.25,177.21
2077,177.12,177.08,177.1,177.16,177.25,177.31,177.33,177.31,177.25,177.17,177.11,177.06
2078,177.03,177.02,177.01,177.1,177.23,177.31,177.36,177.33,177.25,177.2,177.19,177.14
2079,177.06,177.04,177.07,177.17,177.25,177.27,177.29,177.31,177.29,177.3,177.31,177.29
2080,177.23,177.22,177.25,177.3,177.4,177.46,177.46,177.47,177.5,177.5,177.5,177.45
2081,177.37,177.36,177.44,177.56,177.67,177.75,177.77,177.75,177.68,177.55,177.41,177.29
2082,177.17,177.06,176.98,176.95,176.96,176.99,177.01,176.98,176.89,176.77,176.66,176.56
