"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,175.57,175.54,175.62,175.63,175.6,175.57,175.51,175.42,175.31,175.21,175.15,175.08
2022,175.13,175.12,175.21,175.3,175.34,175.34,175.3,175.27,175.18,175.15,175.17,175.2
2023,175.17,175.15,175.21,175.26,175.27,175.26,175.22,175.18,175.09,174.98,174.93,174.92
2024,174.86,174.81,174.88,174.97,174.99,175,174.97,174.94,174.88,174.84,174.78,174.73
2025,174.71,174.77,174.83,174.89,174.95,175.01,175.08,175.06,175,174.94,174.86,174.97
2026,174.9,174.91,175.05,175.25,175.18,175.21,175.19,175.15,175.1,175.12,175.17,175.11
2027,175.1,175.24,175.31,175.38,175.34,175.29,175.24,175.19,175.12,175.04,174.97,174.95
2028,174.92,174.93,175.01,175.28,175.37,175.4,175.45,175.44,175.44,175.51,175.39,175.32
2029,175.27,175.26,175.26,175.24,175.24,175.22,175.18,175.14,175.07,174.96,174.95,174.92
2030,174.87,174.92,175.09,175.26,175.31,175.24,175.18,175.13,175.07,175.05,174.99,175.02
2031,175.02,175.1,175.16,175.17,175.24,175.3,175.28,175.22,175.13,175.04,174.98,174.92
2032,174.86,174.83,174.9,174.97,174.99,174.99,174.99,174.96,174.9,174.89,174.85,174.78
2033,174.74,174.69,174.76,174.78,174.8,174.78,174.77,174.73,174.65,174.6,174.56,174.61
2034,174.57,174.68,174.76,174.8,174.78,174.75,174.73,174.68,174.64,174.57,174.52,174.49
2035,174.46,174.63,174.65,174.75,174.8,174.82,174.82,174.82,174.77,174.72,174.7,174.67
2036,174.63,174.64,174.87,175,174.97,174.99,175.03,175.02,174.98,174.95,174.87,174.87
2037,174.84,174.84,174.98,175.12,175.2,175.23,175.22,175.17,175.09,175.03,174.97,174.88
2038,174.81,174.82,174.92,174.97,175.02,175.09,175.12,175.07,175.02,175.01,174.93,174.89
2039,174.8,174.71,174.72,174.82,174.92,174.91,174.87,174.82,174.76,174.71,174.74,174.69
2040,174.61,174.62,174.84,174.96,175.01,175.01,174.97,174.92,174.88,174.83,174.82,174.85
2041,174.81,174.76,174.85,174.91,174.93,174.94,174.95,174.94,174.91,174.87,174.89,174.9
2042,174.86,175.13,175.22,175.34,175.37,175.43,175.44,175.35,175.28,175.22,175.13,175.05
2043,174.96,174.98,175.01,175.13,175.14,175.16,175.13,175.12,175.09,175.03,174.96,174.89
2044,174.82,174.77,174.79,174.9,174.95,174.96,174.97,174.94,174.87,174.78,174.72,174.64
2045,174.57,174.76,174.77,174.82,174.84,174.87,174.87,174.85,174.8,174.73,174.75,174.69
2046,174.66,174.77,174.83,174.88,174.94,175.01,175.02,175,174.95,174.91,174.86,174.91
2047,174.93,174.92,174.94,175,175.02,175,174.99,174.95,174.9,174.85,174.82,174.82
