"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
2021,175.56,175.57,175.59,175.64,175.72,175.72,175.67,175.66,175.61,175.52,175.53,175.48
2022,175.43,175.37,175.37,175.37,175.39,175.34,175.3,175.27,175.25,175.19,175.12,175.06
2023,174.99,174.94,175.03,175.21,175.18,175.18,175.15,175.13,175.09,175.02,174.95,174.95
2024,174.96,175.05,175.19,175.33,175.39,175.4,175.38,175.35,175.31,175.26,175.24,175.22
2025,175.25,175.32,175.38,175.4,175.43,175.5,175.49,175.43,175.41,175.4,175.33,175.28
2026,175.23,175.17,175.23,175.33,175.37,175.5,175.54,175.51,175.47,175.41,175.35,175.41
2027,175.48,175.45,175.58,175.66,175.66,175.72,175.78,175.77,175.75,175.71,175.61,175.6
2028,175.64,175.67,175.71,175.75,175.76,175.73,175.69,175.62,175.52,175.45,175.45,175.51
2029,175.41,175.32,175.38,175.47,175.5,175.5,175.48,175.42,175.33,175.26,175.23,175.19
2030,175.14,175.14,175.17,175.25,175.32,175.43,175.48,175.45,175.36,175.3,175.29,175.29
2031,175.27,175.3,175.51,175.65,175.66,175.65,175.65,175.62,175.55,175.48,175.43,175.47
2032,175.44,175.54,175.59,175.62,175.61,175.59,175.55,175.51,175.45,175.43,175.42,175.38
2033,175.37,175.39,175.5,175.6,175.63,175.69,175.7,175.67,175.6,175.53,175.53,175.56
2034,175.53,175.54,175.57,175.62,175.77,175.83,175.8,175.72,175.7,175.64,175.62,175.61
2035,175.64,175.77,175.78,175.85,175.85,175.88,175.89,175.84,175.76,175.72,175.7,175.68
2036,175.59,175.64,175.67,175.67,175.77,175.78,175.76,175.75,175.72,175.66,175.59,175.57
2037,175.48,175.46,175.57,175.65,175.76,175.76,175.7,175.62,175.5,175.39,175.35,175.29
2038,175.23,175.22,175.34,175.41,175.52,175.56,175.57,175.53,175.44,175.33,175.26,175.37
2039,175.33,175.22,175.24,175.28,175.32,175.29,175.29,175.25,175.15,175.05,175.02,174.97
2040,174.91,174.87,174.95,175,175.03,175.05,175.09,175.06,175.01,174.91,174.87,174.82
2041,174.79,174.84,174.95,175.06,175.1,175.16,175.17,175.15,175.11,175.09,175.07,175.07
2042,175.15,175.23,175.33,175.52,175.61,175.61,175.63,175.62,175.58,175.56,175.56,175.51
2043,175.48,175.49,175.55,175.61,175.65,175.62,175.58,175.53,175.46,175.37,175.28,175.21
2044,175.13,175.39,175.53,175.59,175.59,175.53,175.45,175.34,175.21,175.14,175.08,175.44
2045,175.32,175.3,175.32,175.41,175.48,175.47,175.46,175.44,175.37,175.32,175.28,175.24
2046,175.3,175.39,175.55,175.68,175.66,175.63,175.59,175.53,175.44,175.38,175.36,175.35
2047,175.3,175.25,175.32,175.47,175.53,175.52,175.51,175.49,175.45,175.41,175.39,175.35
